Q No.,Question,Answer,Model Response
159,৫০/৩ মিটার লম্বা ফিতের ৩/৮ অংশ কেটে নিয়ে তাকে সমান ৫টি ভাগে কাটলে একটি টুকরোর দৈর্ঘ্য কী পাব হিসাব করি।,৫/৪,"প্রদত্ত সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে ৫০/৩ মিটার লম্বা ফিতের ৩/৮ অংশ নির্ণয় করতে হবে। 

ধাপ ১: ৫০/৩ মিটার লম্বা ফিতের ৩/৮ অংশ খুঁজে বের করা।
৫০/৩ মিটার লম্বা ফিতের ৩/৮ অংশ = (৩/৮) * (৫০/৩) = (৩ * ৫০) / (৮ * ৩) = ১৫০ / ২৪ = ২৫/৪ মিটার।

এখন, ২৫/৪ মিটার লম্বা ফিতেকে সমান ৫টি ভাগে কাটলে একটি টুকরোর দৈর্ঘ্য কত হবে তা আমাদের নির্ণয় করতে হবে।

ধাপ ২: ২৫/৪ মিটার লম্বা ফিতেকে ৫টি ভাগে ভাগ করা।
একটি টুকরোর দৈর্ঘ্য = (২৫/৪) / "
166,আমার কাছে ১৫০ টাকা আছে। আমার টাকার ০.৩ অংশ দিয়ে খাতা কিনলাম এবং আমার টাকার ০.৪ অংশ দিয়ে গল্পের বই কিনলাম। এখন আমার কাছে কত টাকা পড়ে আছে হিসাব করি।,৪৫,"আমার কাছে মূলত ১৫০ টাকা ছিল। খাতা কিনতে আমি ০.৩ অংশ ব্যবহার করেছি, তাই খাতার দাম ১৫০ * ০.৩ = ৪৫ টাকা। 
গল্পের বই কিনতে আমি ০.৪ অংশ ব্যবহার করেছি, তাই বইয়ের দাম ১৫০ * ০.৪ = ৬০ টাকা। 
মোট খরচ হল ৪৫ + ৬০ = ১০৫ টাকা। 
অবশিষ্ট টাকা হল ১৫০ - ১০৫ = ৪৫ টাকা।

উত্তর: 45"
363,এক মিটার লোহার দণ্ডের ওজন ২.৩ কেজি। দণ্ডটির দৈর্ঘ্য ১.৪ মিটার হলে এর ওজন কত কেজি?,৩.২২,"একটি লোহার দণ্ডের ওজন এর দৈর্ঘ্যের সরাসরি সমানুপাতিক। অর্থাৎ, যদি এক মিটার দৈর্ঘ্যের একটি লোহার দণ্ডের ওজন ২.৩ কেজি হয়, তাহলে আমরা প্রতি মিটার ওজন খুঁজে বের করতে পারি।

প্রতি মিটার ওজন = ২.৩ কেজি / ১ মিটার = ২.৩ কেজি/মিটার

এরপর, আমরা যদি ১.৪ মিটার দৈর্ঘ্যের একটি লোহার দণ্ডের ওজন খুঁজে পেতে চাই, তাহলে আমরা প্রতি মিটার ওজনকে দণ্ডের দৈর্ঘ্য দ্বারা গুণ করতে পারি:

ওজন = (২.৩ কেজি/মিটার) * ১.৪ মিটার = ৩.২২ কেজি

সুতরাং, দণ্ডটির দৈর্ঘ্�"
524,দুইটি সংখ্যার যোগফল ৫৫ এবং বড় সংখ্যাটির ৫ গুণ ছোট সংখ্যাটির ৬ গুণের সমান। ছোট সংখ্যাটি বের কর।,২৫,"আসুন আমরা ছোট সংখ্যাটিকে x এবং বড় সংখ্যাটিকে y হিসেবে ধরে নিই। 

আমাদের দুটি সমীকরণ আছে:
1. x + y = 55 (যেহেতু দুইটি সংখ্যার যোগফল 55)
2. 5y = 6x (যেহেতু বড় সংখ্যাটির 5 গুণ ছোট সংখ্যাটির 6 গুণের সমান)

দ্বিতীয় সমীকরণ থেকে, আমরা y কে x এর পরিপ্রেক্ষিতে প্রকাশ করতে পারি:
y = (6/5)x

এখন, প্রথম সমীকরণে y এর জন্য এই অভিব্যক্তিটি প্রতিস্থাপন করুন:
x + (6/5)x = 55

এই সমীকরণটি সরল করা যাক:
(11/5)x = 55

এখন, x এর জন্য সমাধান করা যাক:
x = 55 * (5/11)
x = 25

সুতরাং, �"
77,দশ লাখ টাকার জন্য মোট কয়টা দুইশত টাকার নোট প্রয়োজন?,৫০০০,"দশ লাখ টাকা হল ১০,০০,০০০ টাকা। দুইশত টাকার নোট দিয়ে এই পরিমাণ টাকা তৈরি করতে, আমরা দশ লাখ টাকাকে দুইশত টাকা দিয়ে ভাগ করি।

১০,০০,০০০ ÷ ২০০ = ৫০,০০০

সুতরাং, দশ লাখ টাকার জন্য ৫০,০০০টি দুইশত টাকার নোট প্রয়োজন।

উত্তর: ৫০,০০০"
447,"একজন দোকানদার ৫০ কেজির ১ বস্তা চাল ১৬০০ টাকায় কিনলেন। চালের দাম কমেক যাওয়ায় ১৫০০ টাকায় বিক্রয় করেন, তাঁর কত টাকা ক্ষতি হলো ?",১০০,"দোকানদার ৫০ কেজির ১ বস্তা চাল ১৬০০ টাকায় কিনেছেন এবং ১৫০০ টাকায় বিক্রি করেছেন। তার ক্ষতি খুঁজে বের করার জন্য, আমাদের মূল্য এবং বিক্রয় মূল্যের মধ্যে পার্থক্য খুঁজে বের করতে হবে।

ক্ষতি = মূল্য - বিক্রয় মূল্য
ক্ষতি = ১৬০০ - ১৫০০
ক্ষতি = ১০০

উত্তর: 100"
3,"একটি সিনেমা থিয়েটার প্রাপ্তবয়স্কদের জন্য ৭.৫০ টাকা এবং শিশুদের জন্য ৪.৫০ টাকা চার্জ করে। একটি সিনেমা দেখানোর রসিদ ছিল ৫৪০ টাকা। যদি ৮০  টি টিকিট বিক্রি হয়, তাহলে কতটি প্রাপ্তবয়স্ক টিকিট বিক্রি হয়েছে তা খুঁজে বের করুন।",৬০,"সমস্যা সমাধানের জন্য, আমরা একটি সমীকরণ ব্যবহার করতে পারি। ধরা যাক A প্রাপ্তবয়স্কদের টিকিটের সংখ্যা এবং C শিশুদের টিকিটের সংখ্যা। আমরা জানি:

1. মোট টিকিটের সংখ্যা 80: 
   A + C = 80
   
2. মোট আয় 540 টাকা:
   7.50A + 4.50C = 540

এই সমীকরণগুলো সমাধান করে, আমরা A এবং C এর মান খুঁজে পেতে পারি।

প্রথমে, A কে C এর পরিপ্রেক্ষিতে প্রকাশ করা যাক:
   A = 80 - C

এখন, এটিকে দ্বিতীয় সমীকরণে প্রতিস্থাপন করুন:
   7.50(80 - C) + 4.50C = 540
   
প্রসারিত করুন:
   600 - 7.50C + 4.50C = 540
   
মত পদগুলো একত"
378,"একটি বাক্সের ৩০টি কমলার মধ্যে আমরা ৩টির ওজন মেপে পেলাম যথাক্রমে ২৩৫ গ্রাম, ১২০ গ্রাম এবং ৩৬৫ গ্রাম । গড় ওজনের ভিত্তিতে ৩০টি কমলার মোট ওজন (কেজিতে) নির্ণয় কর।",৭.২০,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে ৩টি কমলার ওজনের গড় খুঁজে বের করতে হবে। এটি করার জন্য, আমরা এই ৩টি কমলার ওজন যোগ করি এবং তারপর ৩ দ্বারা ভাগ করি।

৩টি কমলার ওজন: ২৩৫ গ্রাম, ১২০ গ্রাম, ৩৬৫ গ্রাম

মোট ওজন = ২৩৫ + ১২০ + ৩৬৫ = ৭২০ গ্রাম

গড় ওজন = মোট ওজন / ৩ = ৭২০ / ৩ = ২৪০ গ্রাম

এখন, আমরা ৩০টি কমলার মোট ওজন খুঁজে বের করতে চাই। ধরে নিলাম সব কমলার ওজন একই, তাহলে আমরা ৩০টি কমলার মোট ওজন খুঁজে পেতে পারি"
272,দুটি ধণাত্মক সংখ্যার গুণফল ৯৮ এবং বড়ো সংখ্যাটি ছোটো সংখ্যাটির ২ গুণ। ছোট সংখ্যাটি কী?,৭,"ধরা যাক ছোট সংখ্যাটি x। আমরা জানি যে বড় সংখ্যাটি ছোট সংখ্যাটির ২ গুণ, তাই বড় সংখ্যাটি ২x।

দুটি সংখ্যার গুণফল ৯৮, তাই আমরা একটি সমীকরণ লিখতে পারি:

x × 2x = 98

এই সমীকরণটি সরল করে, আমরা পাই:

2x^2 = 98

এখন, আমরা সমীকরণের উভয় দিককে 2 দ্বারা ভাগ করে x^2 এর সমাধান করতে পারি:

x^2 = 98 / 2
x^2 = 49

এখন, আমরা x এর সমাধান করতে বর্গমূল নিতে পারি:

x = √49
x = 7

অতএব, ছোট সংখ্যাটি 7।

উত্তর: 7"
293, ১৮৯৫ সাল থেকে ১৯১৫ সাল পর্যন্ত মোট কতগুলো লিপইয়ার ছিলো।,৪,"১৮৯৫ সাল থেকে ১৯১৫ সাল পর্যন্ত লিপইয়ার সংখ্যা গণনা করতে, আমাদের প্রথমে এই সময়কালের মধ্যে মোট বছরের সংখ্যা নির্ধারণ করতে হবে। 

১৯১৫ - ১৮৯৫ = ২০ বছর 

এখন, আমরা জানি যে ১৮৯৫ সালে ১টি লিপইয়ার ছিল, এবং প্রতি ৪ বছর অন্তর একটি লিপইয়ার ঘটে। 

সুতরাং, ২০ বছরের মধ্যে মোট লিপইয়ার সংখ্যা হবে:

২০ / ৪ = ৫ 

এই সময়ের মধ্যে ৫টি লিপইয়ার ছিল। 

উত্তর: ৫"
450,একটি বাক্স আঙ্গুর ২৭৫০ টাকায় বিক্রয় করায় ৪৫০ টাকা ক্ষতি হলো। ঐ আঙ্গুর ৩৬০০ টাকায় বিক্রয় করলে কত টাকা লাভ বা ক্ষতি হতো ?,৪০০,"আসুন ধাপে ধাপে সমস্যার সমাধান করি:

১. প্রথমে, আমরা আঙ্গুরের মূল্য নির্ধারণ করব। আঙ্গুর বিক্রি করা হয়েছে ২৭৫০ টাকায় এবং ৪৫০ টাকা ক্ষতি হয়েছে। তাই, আঙ্গুরের মূল্য হল ২৭৫০ + ৪৫০ = ৩২০০ টাকা।

২. এখন, আমরা জানতে চাই যে আঙ্গুর ৩৬০০ টাকায় বিক্রি করলে কত টাকা লাভ বা ক্ষতি হবে। আমরা আঙ্গুরের মূল্য (৩২০০ টাকা) থেকে বিক্রয় মূল্য (৩৬০০ টাকা) বিয়োগ করে এটি গণনা করতে পারি।

লাভ বা ক্ষতি = বিক্রয় মূল্য - মূল্য
= ৩৬০০ - ৩২০"
646,"একজন লোকের নিকট ৫০০০ টাকা আছে। তিনি উক্ত টাকা দুইজনের মধ্যে এমনভাবে ভাগ করে দিলেন, যেন, প্রথম জনের টাকা দ্বিতীয় জনের ৪ গুণ হয়। আবার, প্রথম জন থেকে ১৫০০ টাকা দ্বিতীয় জনকে দিলে উভয়ের টাকার পরিমাণ সমান হয়। দ্বিতীয় জনের টাকার পরিমাণ নির্ণয় কর।",১০০০,"প্রথম জনের টাকার পরিমাণ x হলে, দ্বিতীয় জনের টাকার পরিমাণ হল x/4।

আমরা জানি যে প্রথম জনের টাকা এবং দ্বিতীয় জনের টাকা একসাথে 5000 টাকা হয়।

সুতরাং, x + x/4 = 5000

উভয় পক্ষকে 4 দ্বারা গুণ করলে আমরা পাই:

4x + x = 20000

মত পদ একত্রিত করলে আমরা পাই:

5x = 20000

উভয় পক্ষকে 5 দ্বারা ভাগ করলে আমরা পাই:

x = 4000

সুতরাং, প্রথম জনের টাকার পরিমাণ 4000 টাকা এবং দ্বিতীয় জনের টাকার পরিমাণ 1000 টাকা।

এখন, প্রথম জন থেকে 1500 টাকা দ্বিতীয় জনকে দিলে, প্রথম জনের টাকার পরিমাণ 4000 - 1500 = 2500 টা�"
91,একটি পার্কে একটি বট গাছ ও একটি পাইন গাছ আছে। ১৫০ বছর পূর্বে গাছ দুইটির বয়সের যোগফল ছিল ২৯৬১ বছর। বর্তমানে পাইন পাছটির বয়স ১৪৩২ বছর। বর্তমানে বট গাছটির বয়স কত বছর হবে?,১৮২৯,"প্রথমে, বর্তমানে বট গাছটির বয়স x হিসাবে ধরা যাক।

১৫০ বছর পূর্বে বট গাছটির বয়স ছিল x - 150 বছর।

আর, ১৫০ বছর পূর্বে পাইন গাছটির বয়স ছিল 1432 - 150 = 1282 বছর।

১৫০ বছর পূর্বে গাছ দুইটির বয়সের যোগফল ছিল 2961 বছর। সুতরাং, আমরা সমীকরণ লিখতে পারি:

(x - 150) + 1282 = 2961

এখন, x এর জন্য সমাধান করা যাক:

x - 150 + 1282 = 2961

x + 1132 = 2961

উভয় দিক থেকে, 1132 বিয়োগ করা হচ্ছে:

x = 2961 - 1132

x = 1829

সুতরাং, বর্তমানে বট গাছটির বয়স 1829 বছর।

উত্তর: 1829"
498,প্রতি মিটার ১০০ টাকা দরে ১০০ মিটার লম্বা ও ৫০ মিটার চওড়া একটি আয়তাকার পার্কের চারিদিকে বেড়া দিতে কত খরচ লাগবে ?,৩০০০০,"একটি আয়তক্ষেত্রের পরিধি বের করার জন্য, আমাদের দৈর্ঘ্য এবং প্রস্থের যোগফলকে ২ দ্বারা গুণ করতে হয়। আয়তক্ষেত্রের দৈর্ঘ্য 100 মিটার এবং প্রস্থ 50 মিটার।

পরিধি = 2 * (দৈর্ঘ্য + প্রস্থ)
পরিধি = 2 * (100 + 50)
পরিধি = 2 * 150
পরিধি = 300 মিটার

এখন, পরিধির পরিমাণ 300 মিটার এবং প্রতি মিটার খরচ 100 টাকা। সুতরাং, মোট খরচ হবে:

মোট খরচ = পরিধি * প্রতি মিটার খরচ
মোট খরচ = 300 * 100
মোট খরচ = 30000 টাকা

উত্তর: 30000"
319,৫৬০৫ থেকে কোন ক্ষুদ্রতম সংখ্যা বিয়োগ করলে বিয়োগফল একটি পূর্ণ বর্গসংখ্যা হবে?,১২৯,"আমাদেরকে ৫৬০৫ থেকে কোন ক্ষুদ্রতম সংখ্যা বিয়োগ করলে বিয়োগফল একটি পূর্ণ বর্গসংখ্যা হবে তা খুঁজে বের করতে হবে।

প্রথমে, আসুন ৫৬০৫ থেকে কিছু ক্ষুদ্রতম পূর্ণ বর্গসংখ্যার তালিকা করি:
- 75^2 = 5625
- 74^2 = 5476
- 73^2 = 5329

এখন, ৫৬০৫ এর থেকে কাছাকাছি পূর্ণ বর্গসংখ্যা হল 75^2 = 5625। 

৫৬০৫ থেকে ক্ষুদ্রতম সংখ্যা বিয়োগ করলে বিয়োগফল একটি পূর্ণ বর্গসংখ্যা হবে, তাই আমাদের ৫৬০৫ এবং ৭৫^২ = ৫৬২৫ এর মধ্যে পাওয়া সবচেয়ে ছোট"
31,১৮টি ডিমের দাম ৭২ টাকা। এরূপ ১৫টি ডিম ক্রয় করতে কত টাকার প্রয়োজন?,৬০,"আমাদের দেওয়া হয়েছে যে ১৮টি ডিমের দাম ৭২ টাকা। আমরা ১৫টি ডিম ক্রয় করতে কত টাকার প্রয়োজন তা খুঁজে বের করতে চাই।

প্রথমে, আসুন ১টি ডিমের দাম বের করি। ১৮টি ডিমের দাম ৭২ টাকা, তাই আমরা ১টি ডিমের দাম খুঁজে পেতে ৭২ কে ১৮ দিয়ে ভাগ করতে পারি:

১টি ডিমের দাম = ৭২ ÷ ১৮ = ৪ টাকা

এখন, আমরা ১৫টি ডিমের দাম খুঁজে পেতে চাই। আমরা ১টি ডিমের দামকে ১৫ দিয়ে গুণ করতে পারি:

১৫টি ডিমের দাম = ১টি ডিমের দাম × ১৫
= ৪ × ১৫
= ৬০ টাকা

সুতরাং, ১৫"
329,গীতা অপেক্ষা শিহাবের ২১০ টাকা বেশি আছে। শিমুল অপেক্ষা গীতার ৩৫০ টাকা কম আছে। শিমুলের কাছে ৪২০ টাকা আছে। শিহাবের কাছে কত টাকা আছে ?,২৮০,"আমরা জানি যে শিমুলের কাছে ৪২০ টাকা আছে। গীতার কাছে শিমুলের থেকে ৩৫০ টাকা কম আছে। সুতরাং, গীতার কাছে মোট টাকা হল:

৪২০ - ৩৫০ = ৭০ টাকা

আমরা আরও জানি যে শিহাবের কাছে গীতার থেকে ২১০ টাকা বেশি আছে। সুতরাং, শিহাবের কাছে মোট টাকা হল:

৭০ + ২১০ = ২৮০ টাকা

সুতরাং, শিহাবের কাছে ২৮০ টাকা আছে।

উত্তর: 280"
177,আমাদের শ্রেণিতে মোট ছাত্রছাত্রীর ০.২৩ অংশ ছাত্রী আছে। আমাদের শ্রেণিতে মোট ছাত্রছাত্রীর শতকরা কত জন ছাত্রী পড়ে হিসাব করি।,২৩,"ধরা যাক আমাদের শ্রেণিতে মোট ছাত্রছাত্রীর সংখ্যা x। 

প্রদত্ত তথ্য অনুযায়ী, মোট ছাত্রছাত্রীর ০.২৩ অংশ ছাত্রী। সুতরাং, ছাত্রীদের সংখ্যা ০.২৩x।

আমাদের শ্রেণিতে ছাত্রীদের শতকরা হার খুঁজে পেতে, আমরা ছাত্রীদের সংখ্যাকে (০.২৩x) মোট ছাত্রছাত্রীর সংখ্যা (x) দিয়ে ভাগ করি এবং তারপর ১০০ দিয়ে গুণ করি।

শতকরা হার = (০.২৩x / x) * ১০০
শতকরা হার = ০.২৩ * ১০০
শতকরা হার = ২৩%

উত্তর: ২৩%"
432,"কিছু টাকা লাবিব , সামি ও সিয়াম এর মধ্যে ৫ : ৪ : ২ অনুপাতে ভাগ করে দেওয়া হলো। সিয়াম ১৮০ টাকা পেলে সামি কত টাকা পাবে নির্ণয় কর।",৩৬০,"সমস্যাটি ভাগ করা টাকার পরিমাণ এবং সামির ভাগ নির্ধারণ করতে অনুপাত ব্যবহার করে। এই সমস্যাটি সমাধান করার জন্য, আমরা প্রথমে প্রদত্ত অনুপাত এবং সিয়ামের ভাগ ব্যবহার করে ভাগ করা টাকার মোট পরিমাণ খুঁজে বের করব।

প্রদত্ত অনুপাত হল ৫ : ৪ : ২, যা লাবিব, সামি এবং সিয়ামের ভাগকে যথাক্রমে উপস্থাপন করে। সিয়ামের ভাগ ১৮০ টাকা হিসাবে দেওয়া হয়েছে। 

অনুপাতের ২টি অংশ সিয়ামের ভাগ উপস্থাপন করে, এবং এই অংশের প্রতিনিধিত্বকারী পরিমাণ হল ১৮০ টাকা। সুতরাং, অন�"
45,"ভাজ্য ৮৯০৩, ভাজক ৮৭ এবং ভাগশেষ ২৯। ভাগফল কত?",১০২,"ভাগফল খুঁজে বের করার জন্য, আমাদের ভাজ্য, ভাজক এবং ভাগশেষের মধ্যে সম্পর্ক ব্যবহার করতে হবে। সম্পর্কটি নিম্নরূপ:

ভাজ্য = ভাজক * ভাগফল + ভাগশেষ

প্রদত্ত মানগুলি প্রতিস্থাপন করে, আমরা পাই:

৮৯০৩ = ৮৭ * ভাগফল + ২৯

ভাগফল বের করতে, আমরা উভয় দিক থেকে ২৯ বিয়োগ করি:

৮৯০৩ - ২৯ = ৮৭ * ভাগফল
৮৮৭৪ = ৮৭ * ভাগফল

এখন, আমরা উভয় পক্ষকে ৮৭ দ্বারা ভাগ করি:

ভাগফল = ৮৮৭৪ / ৮৭
ভাগফল = ১০২

সুতরাং, ভাগফল ১০২।

উত্তর: 102"
265,কোন ক্ষুদ্রতম স্বাভাবিক সংখ্যা দিয়ে ৪৩২ কে গুণ করলে পূর্ণবর্গ সংখ্যা পাব।,৩,"প্রথমে, আসুন 432 কে প্রাইম ফ্যাক্টরাইজ করি। 
432 = 2 * 2 * 2 * 2 * 3 * 3 * 3
432 = 2^4 * 3^3

এখন, আমাদের একটি স্বাভাবিক সংখ্যা খুঁজে বের করতে হবে যাকে 432 দিয়ে গুণ করলে একটি পূর্ণবর্গ সংখ্যা পাওয়া যায়। 
একটি পূর্ণবর্গ সংখ্যা হল একটি সংখ্যা যা কিছু পূর্ণসংখ্যার বর্গ। 
একটি পূর্ণবর্গ সংখ্যার প্রাইম ফ্যাক্টরাইজেশনে, প্রতিটি মৌলিক গুণনীয়কের সূচক অবশ্যই জোড় হতে হবে। 
432 এর প্রাইম ফ্যাক্টরাইজেশনে, 2 এর সূচক ইতিমধ্যেই জোড়, কিন্তু 3 এর সূ�"
79,৫% মুনাফা হারে ১০ বছরে ১০০০০ টাকা থেকে কত টাকা লাভ পাওয়া যাবে?,৫০০০,"চলুন শুরু করা যাক। 

প্রথমে, আমরা জানি যে মুনাফা (লাভ) হার ৫% এবং সময়কাল ১০ বছর। আমরা চাই জানতে যে ১০০০০ টাকা থেকে কত টাকা লাভ পাওয়া যাবে।

মুনাফা গণনা করতে, আমরা সূত্রটি ব্যবহার করতে পারি:
মুনাফা = মূল পরিমাণ * (মুনাফা হার/100) * সময়

মূল পরিমাণ = ১০০০০ টাকা
মুনাফা হার = ৫%
সময় = ১০ বছর

মুনাফা = ১০0০০ * (৫/১০০) * ১০
মুনাফা = ১০0০০ * ০.০৫ * ১০
মুনাফা = ১০0০০ * ০.৫
মুনাফা = ৫০০০

সুতরাং, ৫% মুনাফা হারে ১০ বছরে ১০০০"
448,৭৫ টাকায় ১৫ টি বলপেন কিনে ৯০ টাকায় বিক্রয় করলে শতকরা কত ভাগ লাভ হবে ?,২০,"প্রথমে একটি বলপেনের দাম বের করতে হবে। ৭৫ টাকায় ১৫ টি বলপেন কেনা হয়েছে। সুতরাং, একটি বলপেনের দাম = ৭৫ টাকা / ১৫ = ৫ টাকা।

১৫টি বলপেন ৯০ টাকায় বিক্রি করা হয়েছে। তাহলে, বিক্রয় মূল্য প্রতি বলপেন = ৯০ টাকা / ১৫ = ৬ টাকা।

বলপেনটি যে দামে কেনা হয়েছে তার থেকে বেশি দামে বিক্রি করা হয়েছে, তাই লাভ হয়েছে। তাহলে প্রতি বলপেনের লাভ = ৬ টাকা - ৫ টাকা = ১ টাকা।

শতকরা হারে মোট লাভ বের করতে সূত্র হল: (লাভ / মূল্য) * ১০০। এখানে, লাভ হল ১ টাকা এবং মূল্�"
102,"সব চেয়ে ছোট সংখ্যা খুঁজি যা ১৮, ২৪, ৪২ দিয়ে বিভাজ্য। ",৫০৪,"এই সমস্যাটি সমাধান করার জন্য, আমাদের 18, 24, এবং 42 এর সর্বনিম্ন সাধারণ গুণিতক (LCM) খুঁজে বের করতে হবে। 

প্রথমত, আমরা প্রতিটি সংখ্যাকে তাদের মৌলিক গুণনীয়কগুলিতে ভাঙ্গব:

- 18 = 2 * 3^2
- 24 = 2^3 * 3
- 42 = 2 * 3 * 7

এখন, এলসিএম খুঁজে বের করার জন্য, আমরা প্রতিটি মৌলিক গুণনীয়কের সর্বোচ্চ ক্ষমতা নিই যা কোনো সংখ্যার ফ্যাক্টরাইজেশনে উপস্থিত হয়:

- 2 এর সর্বোচ্চ ক্ষমতা হল 2^3 (24 থেকে)
- 3 এর সর্বোচ্চ ক্ষমতা হল 3^2 (18 থেকে)
- 7 এর সর্বোচ্চ ক্ষমতা হ�"
311,আমার পড়ার বই ও গল্পের বইয়ের অনুপাত ৪ঃ৩; পড়ার বই ২৮টি হলে মোট বইয়ের সংখ্যা কত হিসাব করি।,৪৯,"আমাদের দেওয়া হল যে পড়ার বই ও গল্পের বইয়ের অনুপাত ৪ঃ৩। ধরা যাক পড়ার বইয়ের সংখ্যা 4x এবং গল্পের বইয়ের সংখ্যা 3x।

আমাদের আরও দেওয়া হবে যে পড়ার বই ২৮টি, তাই আমরা 4x = 28 সমীকরণ সেট আপ করতে পারি। x এর সমাধান করলে, আমরা x = 28/4 = 7 পাই।

এখন, আমরা গল্পের বইয়ের সংখ্যা খুঁজে পেতে পারি: 3x = 3(7) = 21।

মোট বইয়ের সংখ্যা হল পড়ার বই ও গল্পের বইয়ের সংখ্যার যোগফল: 28 + 21 = 49।

উত্তর: 49"
441,"৯৬০০ টাকা সারা, মাইমুনা ও রাইসার মধ্যে ৪:৩:১ অনুপাতে ভাগ করে দিলে রাইসা কত টাকা পাবে ?",১২০০,"প্রদত্ত যে, সারা, মাইমুনা ও রাইসার মধ্যে ৯৬০০ টাকা ৪:৩:১ অনুপাতে ভাগ করে দেওয়া হয়েছে। 

এখন, অনুপাতের যোগফল হল ৪ + ৩ + ১ = ৮।

রাইসার অংশ হল ১৪ অনুপাত। 

সুতরাং, রাইসা যে পরিমাণ টাকা পাবে তা হল (১/৮) * ৯৬০০ = ১২০০ টাকা।

**উত্তর: 1200**"
451,একজন চা ব্যবসায়ী একবাক্স চা পাতা কেজি প্রতি ৮০ টাকা হিসাবে ক্রয় করেন। সব চা পাতা কেজি প্রতি ৭৫ টাকা দরে বিক্রয় করায় ৫০০ টাকা ক্ষতি হয়। তিনি কত কেজি চা পাতা ক্রয় করেছিলেন ?,১০০,"একজন চা ব্যবসায়ী একবাক্স চা পাতা কেজি প্রতি ৮০ টাকা হিসাবে ক্রয় করেন এবং সব চা পাতা কেজি প্রতি ৭৫ টাকা দরে বিক্রয় করায় ৫০০ টাকা ক্ষতি হয়। আমরা জানতে চাই তিনি কত কেজি চা পাতা ক্রয় করেছিলেন।

ধরা যাক, তিনি x কেজি চা পাতা ক্রয় করেন।

ক্রয় মূল্য = ৮০x
বিক্রয় মূল্য = ৭৫x

ক্ষতি = ক্রয় মূল্য - বিক্রয় মূল্য
৫০০ = ৮০x - ৭৫x
৫০০ = ৫x

এখন, x এর মান বের করা যাক:
x = ৫০০ / ৫
x = ১০০

সুতরাং, তিনি ১০০ কেজি চা পাতা ক্রয় করেন।

উত্তর: 100"
421,"২০ মিটার কাপড়কে তিন ভাইবোন অমিত, সুমিত ও চৈতির মধ্যে ৫ : ৩ : ২ অনুপাতে ভাগ করলে সুমিতের কাপড়ের পরিমাণ কত?",৬,"সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে অনুপাতের অংশগুলির যোগফল খুঁজে বের করতে হবে। অনুপাতের যোগফল হল ৫ + ৩ + ২ = ১০।

এখন, আমরা কাপড়ের মোট পরিমাণকে অনুপাতের যোগফল দিয়ে ভাগ করে প্রতিটি অংশের মান খুঁজে পেতে পারি। প্রতিটি অংশের মান হল ২০ ÷ ১০ = ২ মিটার।

যেহেতু সুমিতের অনুপাতের অংশটি ৩, তাই সুমিতের কাপড়ের পরিমাণ হল ৩ × ২ = ৬ মিটার।

উত্তর: 6"
559,বার্ষিক মুনাফা ৮% থেকে বেড়ে ১০% হওয়ায় তিশা মারমার আয় ৪ বছরে ১২৮ টাকা বেড়ে গেল। তাঁর মূলধন কত ছিল ?,১৬০০,"ধরা যাক, তিশা মারমার মূলধন হল x।

প্রথমে, ৮% মুনাফার জন্য ৪ বছরে মুনাফা গণনা করা যাক:
মুনাফা_৮% = x * ৮% * ৪ = ০.৩২x

এরপর, ১০% মুনাফার জন্য ৪ বছরে মুনাফা গণনা করা যাক:
মুনাফা_১০% = x * ১০% * ৪ = ০.৪x

এখন, মুনাফার পার্থক্য গণনা করা যাক:
মুনাফা_পার্থক্য = মুনাফা_১০% - মুনাফা_৮% = ০.৪x - ০.৩২x = ০.০৮x

সমস্যা অনুযায়ী, মুনাফার পার্থক্য হল ১২৮ টাকা, তাই আমরা সমীকরণ সেট আপ করতে পারি:
০.০৮x = ১২৮

এখন, x এর জন্য সমাধান করা যাক:
x = ১২৮ / ০.০৮
x"
164,মিঠু ৪টি খাতা কিনবে। ১টি খাতার দাম ১২.৭৫ টাকা হলে মিঠুকে কত টাকা জোগাড় করতে হবে হিসাব করি।,৫১,"মিঠু ৪টি খাতা কিনবে এবং ১টি খাতার দাম ১২.৭৫ টাকা। সুতরাং, ৪টি খাতার দাম হবে ৪ * ১২.৭৫ = ৫১ টাকা।

উত্তর: 51"
