Q No.,Question,Answer,option1,option2,Model Response
142,একটি ঘোড়দৌড়ের ঘোড়া এবং একটি ঘোড়ার গাড়ি উভয়ই একই সময়ে সেলুন থেকে প্রস্থান করে। ঘোড়ার গাড়ির গতি ২১ মি/সে এবং ঘোড়দৌড়ের ঘোড়ার গতি ৩৪ মি/সে। পরবর্তী শহরে কোনটি শেষে পৌঁছাবে?,Option 1,ঘোড়ার গাড়িটি পরবর্তী শহরে পৌঁছতে বেশী সময় নেবে,ঘোড়দৌড়ের ঘোড়াটি পরবর্তী শহরে পৌঁছাতে বেশী সময় নেবে,"ঘোড়ার গাড়ির গতি ২১ মি/সে এবং ঘোড়দৌড়ের ঘোড়ার গতি ৩৪ মি/সে। যেহেতু ঘোড়দৌড়ের ঘোড়ার গতি বেশি, তাই এটি পরবর্তী শহরে পৌঁছাতে কম সময় নেবে।

উত্তর: উত্তর ১"
382,টড সোমবার তার গাড়িতে ওঠে এবং ১২ ঘন্টা গাড়ি চালায়। তিনি মঙ্গলবার একই কাজ করেন কিন্তু সেদিন ৯ ঘন্টা পরে থামেন। কোন দিন সে কম দূর যাবে?,Option 2,সোমবার,মঙ্গলবার,"টড সোমবার ১২ ঘন্টা এবং মঙ্গলবার ৯ ঘন্টা গাড়ি চালায়। যেহেতু গতি একই থাকে, তাই দূরত্ব ভ্রমণের সময়ের সাথে সরাসরি সমানুপাতিক। সুতরাং, টড সোমবার ১২ ঘন্টা গাড়ি চালিয়েছে এবং মঙ্গলবার ৯ ঘন্টা গাড়ি চালিয়েছে। যেহেতু ৯ ঘন্টা ১২ ঘন্টার চেয়ে কম, তাই টড মঙ্গলবার সোমবারের চেয়ে কম দূরত্বে ভ্রমণ করেছে।

উত্তর: উত্তর ২"
56,বিউটি কুইন ১৫ মিটার/সেকেন্ড গতিতে মার্বেল মেঝে জুড়ে কিন্তু কাঠের মেঝেতে ১০০০ সেমি/সেকেন্ড গতিতে হেঁটেছিলেন কারণ এটি ছিল?,Option 1,বেশী প্রতিরোধী,কম প্রতিরোধী,"বিউটি কুইন ১৫ মিটার/সেকেন্ড গতিতে মার্বেল মেঝে জুড়ে কিন্তু কাঠের মেঝেতে ১০০০ সেমি/সেকেন্ড গতিতে হেঁটেছিলেন কারণ এটি ছিল।

১০০০ সেমি/সেকেন্ড = ১০ মিটার/সেকেন্ড

মার্বেল মেঝেতে গতি ১৫ মিটার/সেকেন্ড, যা কাঠের মেঝেতে ১০ মিটার/সেকেন্ড গতির চেয়ে বেশি৷

যদি কাঠের মেঝেতে কম প্রতিরোধ থাকে, তাহলে গতিও বেশি হবে।

তাই, উত্তর: উত্তর ২"
77,একজন প্রশিক্ষক প্রতিদিন তার ঘোড়া দৌড়াতে দেখেছেন। ঘোড়াটি ৬ সেকেন্ডের মধ্যে বেশি গতিতে উঠতে সক্ষম হয়েছিল যখন কেউ তাকে চড়ছিল না এবং যখন কেউ তাকে চড়েছিল তখন এটি ১২ সেকেন্ড সময় নেয়।ঘোড়ার ওজন কম ছিল যখন?,Option 2,এর একজন রাইডার ছিল,যখন কেউ তাকে চড়ছিল না,"সমস্যাটির জন্য আমাদের ঘোড়ার ওজনের সাথে এর গতির সম্পর্ক বিশ্লেষণ করতে হবে। যখন কেউ ঘোড়াটিকে চড়ছিল না, তখন এটি ৬ সেকেন্ডের মধ্যে বেশি গতিতে উঠতে সক্ষম হয়েছিল। অন্যদিকে, যখন কেউ এটিকে চড়ছিল, তখন এট!ি ১২ সেকেন্ড সময় নিয়েছে। 

যেহেতু ঘোড়াটি একাড়ে উঠতে সময় নেয়, তাই এটি একটি ভর-বেগের সমস্যা। আমরা জানি যে বেগ = ভর x ত্বরণ। যখন কেউ ঘোড়াটিকে চড়ছিল না, তখন এর ভর কম ছিল এবং তাই এটি দ্রুত একটানে উঠতে পারে। 

অত�"
26,১২৩৪৫৬৭৮০৯০ থেকে  ৯৮৭৬৫৪৩২১ সংখ্যাটি?,Option 1,ছোট,বড়,"প্রথমে আমাদের দুটি সংখ্যা তুলনা করতে হবে। সংখ্যা ১২৩৪৫৬৭৮০৯০ এবং ৯৮৭৬৫৪৩২১ এর মধ্যে তুলনা করলে আমরা দেখতে পাচ্ছি যে, সংখ্যা ১২৩৪৫৬৭৮০৯০ অনেক বড়। সুতরাং, ১২৩৪৫৬৭৮০৯০ থেকে ৯৮৭৬৫৪৩২১ সংখ্যাটি ছোট।

উত্তর: উত্তর ১"
83,লিন্ডা এবং মেলিন্ডা একটি হ্রদ জুড়ে কায়াক করার সিদ্ধান্ত নিয়েছে। লিন্ডা এটি ৪ মিলিসেকেন্ডে লেক জুড়ে তৈরি করেছিলেন এবং মেলিন্ডা ৯৮ মিলিসেকেন্ডে এটি করেছিলেন। তাদের মধ্যে কে অন্যের মতো দ্রুত যায় নি?,Option 2,লিন্ডা,মেলিন্ডা,"লিন্ডা ৪ মিলিসেকেন্ডে হ্রদ জুড়ে কায়াকিং করেছেন, যখন মেলিন্ডা ৯৮ মিলিসেকেন্ড সময় নিয়েছেন। এটি দেখায় যে লিন্ডা অনেক দ্রুত ছিলেন, তাই তিনি মেলিন্ডার মতো দ্রুত যাননি।

উত্তর: উত্তর ২"
383,"জন এবং রিতা দৌড়ে যাচ্ছে। রীতা ক্লান্ত হয়ে পড়ে এবং ৪৫ মিনিট জগিং করার পরে পার্কের বেঞ্চে বিরতি নেয়। জন পার্কে ৩৮ মিনিটের জন্য দৌড়াচ্ছে, কে বেশি দৌড়েছে?",Option 2,জন,রিতা,"রিতা ৪৫ মিনিট জগিং করার পরে পার্কের বেঞ্চে বিরতি নেয়। জন পার্কে ৩৮ মিনিটের জন্য দৌড়াচ্ছে। তাই, রিতা জনের চেয়ে বেশি সময় ধরে দৌড়েছে।

উত্তর: উত্তর ২"
149,"টেড পার্কে তার বাইক চালাচ্ছিলেন। যখন তিনি সিমেন্টের পথে ছিলেন, তিনি ২৮ মিনিটে পার্কের চারপাশে জিপ করতে সক্ষম হন এবং ঘাসের উপর তিনি ১৭ মিনিট সময় নেন। বাইকটি বেশি গরম হয়ে যাবে কোথায়?",Option 1,সিমেন্ট পথ,ঘাস,"বাইকটি আরও গরম হবে যেখানে এটি ধীর গতিতে চলবে, কারণ একটি বাইকের ইঞ্জিন সাধারণত তার গতির সাথে সাথে ঠান্ডা থাকে। যেহেতু টেড ঘাসের উপর ১৭ মিনিট সময় নিয়েছে এবং সিমেন্টের উপরে ২৮ মিনিট সময় নিয়েছে, তাই এটি সিমেন্ট পথে বাইকটি আরও গরম হবে।

উত্তর: উত্তর ১"
182,টিনা তার দুটি কুকুরের দৌড় দিচ্ছে। গ্রেহাউন্ডের ওজন ৬০ পাউন্ড এবং রটওয়েলারের ওজন ১০০ পাউন্ড। কোনটি বেশী দ্রুত যেতে পারবে?,Option 2,রটওয়েলার,গ্রেহাউন্ড,"সাধারণত কুকুরের গতি তাদের ওজন বা আকারের সাথে সরাসরি সম্পর্কিত নয়। তবে, এই প্রশ্নের উত্তর দিতে গেলে, আমাদের কুকুরের প্রজাতির বৈশিষ্ট্য বিবেচনা করতে হবে।

গ্রেহাউন্ড হল দ্রুততম কুকুরের প্রজাতিগুলোর মধ্যে একটি, যারা তাদের দৌড়ানোর ক্ষমতা এবং গতির জন্য পরিচিত। তারা সাধারণত ৪৫ মাইল প্রতি ঘণ্টা (৭২ কিমি/ঘণ্টা) পর্যন্ত গতি পায়।

রটওয়েলার, অন্যদিকে, একটি শক্তিশালী এবং সুসংহত প্রজাতি, কিন্তু তারা সাধারণত গ্রেহাউন্ডের মতো দ্রুত �"
23,২২২২২২২ থেকে  ৫৫৫৫৫৫ সংখ্যাটি?,Option 2,বড়,ছোট,"প্রদত্ত দুটি সংখ্যা হল ২২২২২২২ এবং ৫৫৫৫৫৫। এই দুটি সংখ্যার মধ্যে ৫৫৫৫৫৫ সংখ্যাটি ছোট কারণ এটি ২২২২২২২ সংখ্যার চেয়ে কম।

উত্তর: উত্তর ২"
174,আমি একটি গাড়িতে ৩৯ সেমি/সেকেন্ড গতিতে এবং সাইকেলে ২ মি/সেকেন্ড গতিতে ভ্রমণ করতে পারি। কোনটি ধীর?,Option 2,সাইকেল,গাড়ী,"প্রথমে আমাদের দুটি গতির একক সমান করতে হবে। যেহেতু 1 মিটার = 100 সেন্টিমিটার, তাই 2 মি/সেকেন্ড = 200 সেমি/সেকেন্ড। 

এখন, আমরা দুটি গতির তুলনা করতে পারি:
- গাড়িটি 39 সেমি/সেকেন্ড গতিতে ভ্রমণ করতে পারে।
- সাইকেলটি 200 সেমি/সেকেন্ড গতিতে ভ্রমণ করতে পারে।

যেহেতু 39 সেমি/সেকেন্ড < 200 সেমি/সেকেন্ড, তাই গাড়িটির গতি সাইকেলের থেকে কম। 

উত্তর: উত্তর ২"
47,"একজন ট্রেন কন্ডাক্টর একটি ট্র্যাক থেকে মাটিতে চাকায় গতিপথ পরিবর্তন করে
 লক্ষ্য করেন যে তিনি ৫৮ কি.মি./ঘণ্টা গতিতে ভ্রমণ করছেন, যেখানে তিনি
 একই পরিমাণ শক্তি দিয়ে ৩৯ কি.মি./ঘণ্টা গতিতে ভ্রমণ করছেন। কোনটি বেশী মসৃণ ছিল।",Option 2,ট্র্যাক,চাকা,"যেহেতু কন্ডাক্টর একই পরিমাণ শক্তি দিয়ে বেশি গতিতে ভ্রমণ করছেন, তাই বোঝায় যে ট্র্যাকটি কম ঘর্ষণ সহ একটি মসৃণ পৃষ্ঠ। অন্যদিকে, চাকাটি বেশি ঘর্ষণ সহ একটি খরখরে পৃষ্ঠ।

উত্তর: উত্তর ১"
322,একটি ঝিঁঝিঁপোকা সেকেন্ডে ১৫ মিটার এবং একটি মুরগি সেকেন্ডে ৭৮ মিটার কভার করতে পারে। যদি উভয়ই একই যাত্রা করে তবে কোনটি পরে আসবে?,Option 2,মুরগি,ঝিঁঝিঁপোকা,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে ঝিঁঝিঁপোকা এবং মুরগির গতির তুলনা করতে হবে। ঝিঁঝিঁপোকা সেকেন্ডে ১৫ মিটার এবং মুরগি সেকেন্ডে ৭৮ মিটার কভার করতে পারে।

যেহেতু মুরগির গতি ঝিঁঝিঁপোকার গতির চেয়ে বেশি, তাই মুরগি দ্রুত যাত্রা শেষ করবে। অতএব, পিছিয়ে আসা প্রাণীটি হবে ঝিঁঝিঁপোকা।

উত্তর: উত্তর ২"
339,"কেট সিনেমায় আছে এবং ঘটনাক্রমে তার কাপ মেঝেতে ফেলে দেয়। কাপটি কংক্রিটের মেঝে দিয়ে ৪ সেকেন্ডে গড়িয়ে যায় যা ৩ মিটার দীর্ঘ, কিন্তু কার্পেটেড মেঝেতে আঘাত করার পরে এটি ৭ সেকেন্ডে ২ মিটার যায়। কাপটি কংক্রিটের মেঝেতে দ্রুত ছিল কারণ কংক্রিটের মেঝে ছিল?",Option 2,বেশী ঘর্ষণ,কম ঘর্ষণ,"কাপটি কংক্রিটের মেঝেতে দ্রুত ছিল কারণ কংক্রিটের মেঝেতে কাপের উপর ঘর্ষণ কম ছিল। যখন কাপটি কংক্রিটের মেঝে দিয়ে যায়, তখন এটি 3 মিটার দূরত্ব 4 সেকেন্ডে অতিক্রম করে। অন্যদিকে, কার্পেটেড মেঝেতে, এটি 2 মিটার দূরত্ব 7 সেকেন্ডে অতিক্রম করে। এর মানে হল যে কংক্রিটের মেঝেতে কাপটি দ্রুত গতিতে চলছিল।

ঘর্ষণ বল একটি বস্তুর গতি হ্রাস করে। যদি কাপটি কংক্রিটের মেঝেতে দ্রুত চলছিল, তাহলে এর মানে হল যে কংক্রিটের মেঝেতে ঘর্ষণ বল কম ছিল। অতএব, সঠিক"
71,কেটের নৌকার প্রপেলারটি সমুদ্রে ১৩০০ ঘূর্ণন গতিতে এবং নদীতে প্রতি সেকেন্ডে ১৩০ ঘূর্ণন গতিতে চলেছিল। এর মানে কোথায় প্রপেলার কম গরম হয়?,Option 2,সাগর,নদী,"প্রপেলারের ঘূর্ণন গতি সমুদ্রে ১৩০০ এবং নদীতে ১৩০। যেহেতু নদীতে ঘূর্ণন গতি কম, তাই প্রপেলার নদীতে কম গরম হবে। 

উত্তর: উত্তর ২"
375,কেভিন নিউইয়র্ক থেকে শিকাগোতে ০৮ঃ০০ ঘন্টায় একটি প্লেন নিয়েছিলেন এবং ইস্টার ০৭ঃ০০ এ নিউইয়র্ক থেকে লস এঞ্জেলস যাওয়ার একটি বিমান নিয়েছিলেন। তারা উভয়ই একই ধরণের বিমান থেকে ভ্রমণ করছে তাই তাদের ভ্রমণের গতি একই। দুজনেই একই সাথে তাদের গন্তব্যে পৌঁছে গেল। কে বেশী সময় ভ্রমণ করেছেন?,Option 2,কেভিন,ইস্টার,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে নিউইয়র্ক থেকে শিকাগো এবং নিউইয়র্ক থেকে লস এঞ্জেলস পর্যন্ত দূরত্ব বিবেচনা করতে হবে। নিউইয়র্ক থেকে শিকাগোর দূরত্ব প্রায় ৭৯০ মাইল (১,২৭১ কিমি), এবং নিউইয়র্ক থেকে লস এঞ্জেলসের দূরত্ব প্রায় ২,৪৭৯ মাইল (৩,৯৯০ কিমি)।

যেহেতু কেভিন এবং ইস্টার একই ধরনের বিমানে ভ্রমণ করছেন, তাই তাদের ভ্রমণের গতি একই। তারা উভয়ই একই সময়ে তাদের গন্তব্যে পৌঁছেছেন, তাই তাদের ভ্রমণের সময় তাদ"
40,মোহিত এক দোকান থেকে ২০ টাকায় ৬টি কলা কিনে আনল। কিন্তু রাজু অন্য দোকন থেকে ২ ডজন কলা ৭২ টাকায় কিনল। কে কলা কিনতে বেশি টাকা দিয়েছে।,Option 2,রাজু ,মোহিত ,"আসুন ধাপে ধাপে এই সমস্যাটি বিশ্লেষণ করা যাক:

1. মোহিত ৬টি কলার জন্য ২০ টাকা দিয়েছে। একটি কলার দাম বের করতে, আমরা ২০ টাকাকে ৬ দিয়ে ভাগ করব:
   - ২০ টাকা / ৬টি কলা = ৩.৩৩ টাকা প্রতি কলা (প্রায়)

2. রাজু ২ ডজন কলা কিনেছে, যা ২ * ১২ = ২৪টি কলার সমান। তিনি ৭২ টাকা দিয়েছেন। একটি কলার দাম বের করতে, আমরা ৭২ টাকাকে ২৪ দিয়ে ভাগ করব:
   - ৭২ টাকা / ২৪টি কলা = ৩ টাকা প্রতি কলা

3. এখন, আমরা দেখতে পাচ্ছি যে মোহিত প্রতি কলার জন্য প্রায় ৩.৩৩ টাকা দিয়ে"
224,"একটি রেস কার এবং একটি পিকআপ উভয়ই একই গতিতে হাইওয়েতে চলেছিল। রেস কারের চালক ক্লান্ত হয়ে ৫ মিনিট পরে পার্ক করে, যখন পিকআপের চালক ১০ মিনিট ধরে চলছিলো। কোন যানটি শেষ পর্যন্ত বেশি দূরত্ব অতিক্রম করেছে?",Option 2,রেস গাড়ী,পিকআপ,"যেহেতু রেস কার এবং পিকআপ একই গতিতে চলছিল, তাই যে যানটি বেশি সময় ধরে চলবে সেটি বেশি দূরত্ব অতিক্রম করবে। রেস কারটি ৫ মিনিট পরে পার্ক করে, যখন পিকআপটি ১০ মিনিট ধরে চলতে থাকে। অতএব, পিকআপটি রেস কারের চেয়ে বেশি সময় ধরে চলেছে এবং তাই বেশি দূরত্ব অতিক্রম করেছে।

উত্তর: উত্তর ২"
173,"জো রাতে শহরে ফিরে আসছে। ১৪ কিমি দূরে থেকে জো শহরের কাছাকাছি ২.৫ কিমি দূরে গেলে, তার কাছে শহরের লাইটগুলোকে মনে হবে আরো _____।",Option 2,অনুজ্জ্বল,উজ্জ্বল,"যখন জো শহরের কাছাকাছি আসে, তখন তার কাছে শহরের আলোগুলো আরও উজ্জ্বল মনে হবে। কারণ, দূরত্ব কমলে আলোর তীব্রতা বেশি বোধগম্য হয়।

উত্তর: উত্তর ২"
31,আমার বাসা থেকে ১০০ ফুট দূরত্ব থেকে পুলিশের সাইরেন আমার বাসা থেকে ১৭৫ ফুট দূরত্বে চলে যাওয়ায় সাইরেনের শব্দ?,Option 2,বেড়ে গেল,কমে গেল,"শব্দের তীব্রতা উৎস থেকে দূরত্বের বর্গক্ষেত্রের বিপরীতভাবে সমানুপাতিক। অর্থাৎ, উৎস থেকে যত বেশি দূরত্ব বৃদ্ধি পায়, শব্দের তীব্রতা তত বেশি কমে যায়।

যখন পুলিশের সাইরেন আপনার বাসা থেকে 100 ফুট দূরত্বে থাকে, তখন শব্দের তীব্রতা একটি নির্দিষ্ট মানে থাকে। কিন্তু যখন সাইরেনটি আপনার বাসা থেকে 175 ফুট দূরত্বে চলে যায়, তখন শব্দের তীব্রতা কমে যায়।

অতএব, সাইরেনের শব্দ কমে গেল।

উত্তর: উত্তর ২"
153,"বব রাস্তার বাতি থেকে ২৯০ সেমি দূরে ছিল। তিনি একটু সরেছেন এবং এখন তিনি ১৫ মিটার দূরে, তিনি লক্ষ্য করেছেন যে বাতিটি _____ দেখাচ্ছে?",Option 2,উজ্জ্বল,অনুজ্জ্বল,"এই সমস্যাটি সমাধান করার জন্য, আমাদের ববের অবস্থানের পরিবর্তন এবং তার দৃষ্টিভঙ্গি থেকে বাতিটির আপাত পরিবর্তন বিবেচনা করতে হবে। 

প্রথমে, বব ২৯০ সেমি দূরে ছিল, যা ২.৯ মিটারের সমান। তারপরে, তিনি আরও ১৫ মিটার সরে গেলেন, তাই তিনি এখন মোট ২.৯ + ১৫ = ১৭.৯ মিটার দূরে রয়েছেন।

যখন কেউ একটি উত্স (এই ক্ষেত্রে, রাস্তার বাতি) থেকে দূরে সরে যায়, তখন উত্সটি তার দৃষ্টিতে ছোট এবং অনুজ্জ্বল দেখাবে। এর কারণ হল দৃষ্টির কোণ ছোট হয়ে যায় এবং প্র�"
125,কর্মক্ষেত্রে গাড়ি চালিয়ে যেতে ২ ঘন্টা এবং বাসে চড়ে যেতে ৪ ঘন্টা সময় লাগে৷ কোন গাড়ি বেশি গতিতে চলে?,Option 2,বাস,গাড়ী,"যেহেতু বাসে চড়ে যেতে ৪ ঘন্টা সময় লাগে এবং গাড়ি চালিয়ে যেতে ২ ঘন্টা সময় লাগে, তাই গাড়িটি দ্রুত গতিতে চলে। 

উত্তর: উত্তর ২"
295,"ম্যামথটি জলের গর্তের মধ্য দিয়ে ঘন্টায় ১৮ কিমি বেগে চলেছিল, কিন্তু শক্ত ময়লার উপর ঘন্টায় ২৭ কিমি বেগে চলেছিল কারণ শক্ত ময়লা ছিল?",Option 1,কম প্রতিরোধী,বেশী প্রতিরোধী,"জলের গর্তের মধ্য দিয়ে ম্যামথটি যখন ১৮ কিমি বেগে চলেছিল, তখন এটি শক্ত ময়লার উপর ২৭ কিমি বেগে চলেছিল। এটি বোঝায঺ যে শক্ত ময়লার উপর ম্যামথটির বেগ বেশি ছিল। কারণ ময়লার প্রতিরোধ কম ছিল, তাই ম্যামথটি দ্রুত চলতে পারে।

উত্তর: উত্তর ১"
256,"ময়লার উপর একটি ঘূর্ণায়মান মার্বেল ৫ নিউটন প্রতিরোধের সৃষ্টি করে, যেখানে বালির উপর এটি ১৭ নিউটন প্রতিরোধের সৃষ্টি করে। মার্বেল কোথায় বেশি দূর যেতে পারবে?",Option 2,বালি,ময়লা,"মার্বেলের গতি এবং দূরত্বের উপর প্রতিরোধের প্রভাব বিশ্লেষণ করে শুরু করা যাক। প্রতিরোধ হল একটি শক্তি যা গতির বিপরীতে কাজ করে, তাই যখন একটি বস্তু চলছে, প্রতিরোধ তার গতি কমাতে কাজ করে।

ময়লার উপরে, মার্বেল ৫ নিউটন প্রতিরোধের সম্মুখীন হয়, যা একটি অপেক্ষাকৃত কম প্রতিরোধ। অন্যদিকে, বালির উপরে, মার্বেল ১৭ নিউটন প্রতিরোধের সম্মুখীন হয়, যা একটি অপেক্ষাকৃত বেশি প্রতিরোধ।

দূরত্বের উপর প্রতিরোধের প্রভাব বিবেচনা করে, আমরা �"
79,"ডগ তার বাড়ি থেকে তার বাইসাইকেলে বন্ধুর বাড়িতে যান এবং তিনি এক ঘন্টায় ৭ মিটার যেতে পারেন এবং যখন তিনি পায়ে হেঁটে একই ট্রিপ করেন, তখন তিনি এক ঘন্টায় ২ মাইল অতিক্রম করেন। কীভাবে ডগ তাড়াতাড়ি তার বন্ধুর বাড়িতে যাবে?",Option 1,হেঁটে,সাইকেলে,"যেহেতু ডগ ১ ঘন্টায় ৭ মাইmakে বাইসাইকেল চালাতে পারে এবং ১ ঘন্টায় ২ মাইল হাঁটতে পারে, তাই আমাদের দূরত্ব এবং সময়ের তুলনা করতে হবে। এখানে, ডগ ১ ঘন্টায় ৭ মাইল সাইকেল চালাতে পারে, যা তার হেঁটে যাওয়ার চেয়ে বেশি। তাই, ডগ তার বন্ধুর বাড়িতে যেতে সাইকেল ব্যবহার করবে।

উত্তর: উত্তর ২"
102,একটি বিলিয়ার্ড বলের ভর ৬ আউন্স এবং বাস্কেটবলের ভর ০.৫ আউন্স হয়। কোন বলের মাধ্যাকর্ষণ ক্ষেত্র বেশি?,Option 1,বিলিয়ার্ড বল,বাস্কেটবল,"মাধ্যাকর্ষণ ক্ষেত্র বলতে বোঝায় একটি বস্তুর চারদিকে যে মাধ্যাকর্ষণ শক্তি কাজ করে। এই শক্তি সরাসরি বস্তুর ভরের সাথে সম্পর্কিত। যে বস্তুর ভর বেশি, সেই বস্তুর মাধ্যাকর্ষণ ক্ষেত্র বেশি হবে।

প্রদত্ত যে একটি বিলিয়ার্ড বলের ভর ৬ আউন্স এবং বাস্কেটবলের ভর ০.৫ আউন্স, এটা স্পষ্ট যে বিলিয়ার্ড বলের ভর বাস্কেটবলের চেয়ে অনেক বেশি।

অতএব, বিলিয়ার্ড বলের মাধ্যাকর্ষণ ক্ষেত্র বাস্কেটবলের চেয়ে বেশি।

উত্তর: উত্তর ১"
32,এক টুকরো চুলের ব্যাস ০.০৬ মি.মি. যেখানে একটি দড়ির ব্যাস ১১ মি.মি. তাই চুল?,Option 2,শক্তিশালী,দুর্বল,"চুলের ব্যাস খুব কম, যা ০.০৬ মি.মি., অন্যদিকে দড়ির ব্যাস বেশি, যা ১১ মি.মি. চুলের ব্যাস দড়ির ব্যাসের তুলনায় অনেক ছোট। আকার এবং পুরুত্বের দিক থেকে বিবেচনা করলে, একটি চুল সাধারণত একটি দড়ির চেয়ে অনেক বেশি শক্তিশালী নয়। তাই, চুলটি দড়ির তুলনায় দুর্বল।

উত্তর: উত্তর ২"
353,একটি বাজপাখি তার খাদ্য পেতে ৬০০০ ন্যানোসেকেন্ড সময় নেয় এবং একটি স্লথ ১০০ মিলিসেকেন্ড সময় নেয়। কেন?,Option 2,বাজপাখি স্লথের চেয়ে দ্রুত,বাজপাখি স্লথের চেয়ে ধীর,"প্রথমে, আমাদের সময়ের এককগুলি সমান করতে হবে। ১ সেকেন্ড = ১,০০০,০০০,০০০ ন্যানোসেকেন্ড। এছাড়াও, ১ সেকেন্ড = ১,০০০ মিলিসেকেন্ড।

বাজপাখি তার খাদ্য পেতে ৬০০০ ন্যানোসেকেন্ড সময় নেয়। এটিকে মিলিসেকেন্ডে রূপান্তর করলে, ৬০০০ ন্যানোসেকেন্ড = ৬/১,০০০,০০০ মিলিসেকেন্ড। অতএব, বাজপাখি খাদ্য পেতে ০.০০০০৬ মিলিসেকেন্ড সময় নেয়।

একটি স্লথ তার খাদ্য পেতে ১০০ মিলিসেকেন্ড সময় নেয়।

এখন, তুলনা করা যাক: বাজপাখির সময় (০"
269,রড তার কুকুরের কাছে একটি বল ঘুরিয়ে দিচ্ছিল। তিনি সিমেন্টের উপর ১২ মিটার দূরত্ব এবং ঘাসের উপর ১০ মিটার দূরত্বে বলটি রোল করতে সক্ষম হন। এর কারণ কি সিমেন্ট?,Option 2,রুক্ষ,মসৃণ,"রড সিমেন্টের উপর ১২ মিটার দূরত্ব এবং ঘাসের উপর ১০ মিটার দূরত্বে বলটি রোল করতে পারেন। এর কারণ হল সিমেন্টের পৃষ্ঠ মসৃণ এবং ঘাসের পৃষ্ঠ রুক্ষ। মসৃণ পৃষ্ঠে বলটি সহজে এবং দ্রুত গতিতে রোল হয়, যা এটিকে বেশি দূরত্বে যেতে দেয়।

উত্তর: উত্তর ২"
395,"একটি কাউবয় এবং একটি হিপ্পি উভয়ই সান ফ্রান্সিসকোতে হাঁটছিল, এবং তারা একই উচ্চতা হওয়ায় একই গতিতে হাঁটছিল। যাইহোক, কাউবয় ভোরবেলা উঠেছিল এবং ৫ টায় হাঁটা শুরু করেছিল যেখানে হিপ্পি দুপুর ১ টায় হাঁটা শুরু করেছিল। এখন সন্ধ্যা ৭টা, অর্থাৎ?",Option 2,কাউবয় কম দূরত্ব ভ্রমণ করেছে,হিপ্পি কম দূরত্ব ভ্রমণ করেছে,"আসুন ধাপে ধাপে বিশ্লেষণ করি:

1. কাউবয় ভোরবেলা উঠেছিল এবং ৫ টায় হাঁটা শুরু করেছিল।
2. হিপ্পি দুপুর ১ টায় হাঁটা শুরু করেছিল।
3. এখন সন্ধ্যা ৭টা।

যেহেতু কাউবয় এবং হিপ্পি একই উচ্চতা এবং একই গতিতে হাঁটছিল, তাই তারা একই সময়ের মধ্যে একই দূরত্ব ভ্রমণ করবে।

কাউবয় ৫ টা থেকে ৭ টা পর্যন্ত হাঁটছিল, যা ২ ঘন্টা।
হিপ্পি ১ টা থেকে ৭ টা পর্যন্ত হাঁটছিল, যা ৬ ঘন্টা।

যেহেতু হিপ্পি কাউবয়ের চেয়ে বেশি সময় ধরে হাঁটছিল, তাই হিপ্পি কা�"
74,"একটি রেস কার এবং একটি পিকআপ উভয়ই একই গতিতে হাইওয়েতে চলেছিল। রেস কারের চালক ক্লান্ত হয়ে পড়েন এবং ২৯ মিনিট পরে পার্ক করেন, যখন পিকআপের চালক ৪৩ মিনিট ধরে গাড়ি চালিয়েছিলেন। কোন গাড়িটি শেষ পর্যন্ত বেশি দূরত্ব অতিক্রম করেছে?",Option 2,রেস গাড়ী,পিকআপ,"যেহেতু উভয় গাড়ীই একই গতিতে চলছিল, তাই দূরত্ব অতিক্রম করা গাড়ীর সংখ্যা সময়ের উপর নির্ভর করবে। রেস কারটি ২৯ মিনিট ধরে চলেছিল, যখন পিকআপটি ৪৩ মিনিট ধরে চলেছিল। যেহেতু ৪৩ মিনিট ২৯ মিনিটের চেয়ে বেশি, তাই পিকআপটি বেশি সময় ধরে চলেছিল এবং তাই বেশি দূরত্ব অতিক্রম করেছে।

উত্তর: উত্তর ২"
321,মেরির স্কিফ খোলা সমুদ্রে ৪ মাইলের তুলনায় উপসাগরে জ্বালানি শেষ হওয়ার আগে ১০ মাইল দূরত্ব অতিক্রম করতে সক্ষম। এর মানে এই যে _____ বেশী রুক্ষ?,Option 2,উপসাগর,খোলা সমুদ্র,"মেরির স্কিফ খোলা সমুদ্রে ৪ মাইলের তুলনায় উপসাগরে জ্বালানি শেষ হওয়ার আগে ১০ মাইল দূরত্ব অতিক্রম করতে সক্ষম। এর অর্থ হল, মেরির স্কিফ উপসাগরে দীর্ঘ সময় চালাতে পারে এবং খোলা সমুদ্রে তুলনামূলকভাবে কম সময় চালাতে পারে। এই পার্থক্যের কারণ হল পানির অবস্থা, যেখানে খোলা সমুদ্রে পানির তরঙ্গ আরও শক্তিশালী এবং অস্থির, যার ফলে স্কিফটির জন্য চলাচল করা আরও কঠিন হয়।

উত্তর: উপসাগর"
