Q No.,Question,Answer,option1,option2,Model Response
166,একটি চিতা ৪৫ কিমি/ঘন্টা বেগে দৌড়ায় আর কুকুর ২ কিমি/ঘন্টা বেগে দৌড়ায় তাই চিতার কেমন সময় লাগবে?,Option 1,কম সময়,বেশী সময়,"চিতার বেগ অনেক বেশি (৪৫ কিমি/ঘন্টা) তুলনায় কুকুরের বেগ (২ কিমি/ঘন্টা) এর চেয়ে। সুতরাং, চিতার কম সময় লাগবে কোন নির্দিষ্ট দূরত্ব অতিক্রম করতে।

**উত্তর: সম্ভাব্য উত্তর ১**"
341,আমি একটি গাড়িতে ২৩ মি/সে গতিতে এবং একটি সাইকেলে ৪ মি/সে গতিতে ভ্রমণ করতে পারি। কোনটি ধীর?,Option 1,সাইকেল,গাড়ী,"সাইকেলের গতিবেগ ৪ মি/সে, যা গাড়ির ২৩ মি/সে গতি থেকে কম। তাই সাইকেল ধীর।

**উত্তর: সম্ভাব্য উত্তর ১**"
361,"একজন ভলিবল খেলোয়াড় জিমের মেঝেতে ৩ মিটার লাফ দিয়েছিলেন, কিন্তু সাগরের তীরে বালিতে ১.২ মিটার লাফ দিয়েছিলেন। কারণ এটি ছিল?",Option 1,বেশি প্রতিরোধী,কম প্রতিরোধী,"ভলিবল খেলোয়াড় জিমের মেঝেতে ৩ মিটার লাফ দিতে সক্ষম হয়েছিলেন কারণ মেঝে বেশি শক্ত এবং স্থিতিশীল হওয়ার কারণে কম প্রতিরোধ তৈরি করে। অন্যদিকে, সাগরের তীরে বালিতে লাফ দেওয়ার সময় খেলোয়াড় কেবলমাত্র ১.২ মিটার লাফাতে সক্ষম হয়েছিলেন কারণ বালির পশ্চাত্পদ গঠন এবং নরম প্রকৃতির কারণে তা বেশি প্রতিরোধ সৃষ্টি করে।

সুতরাং, সাগরের তীরে বালিতে লাফ দেওয়ার ক্ষেত্রে বেশি প্রতিরোধী পরিবেশের কারণে কম দূরত্বে লাফানো সম্ভব হয়েছে।

**উত্তর: সম্ভাব্য উত্তর ১: বেশি প্রতিরোধী**"
156,লিসা দুটি মডেলের রকেট নিয়ে খেলছিল। তিনি একই সময়ে রকেট দুটি আঁকাশে নিক্ষেপ করলে ৩০ সেকেন্ড পরে কালোটি মাটি থেকে ৩০ মিটার উপরে এবং লালটি মাটি থেকে ১৮ মিটার উপরে ছিল। কোনটির গতি বেশি ছিল?,Option 2,লালটির,কালোটির,"লিসা একই সময়ে রকেট দুটি নিক্ষেপ করেছে এবং ৩০ সেকেন্ড পরে আমরা দেখতে পাচ্ছি যে কালো রকেটটি মাটি থেকে ৩০ মিটার উপরে এবং লাল রকেটটি ১৮ মিটার উপরে রয়েছে। এর মানে হলো, কালো রকেটটি লাল রকেটটির চেয়ে বেশি উচ্চতায় উঠেছে একই সময়ের মধ্যে। যে রকেটটি একই সময়ে বেশি উচ্চতায় উঠেছে, তার গতি বেশি ছিল। তাই বলা যায়, কালো রকেটটির গতি বেশি ছিল।

**উত্তর: উত্তর ২**"
306,রেঞ্জার এবং রাস্টলার উভয়েই একই সাথে বাড়ির দিকে ঘোড়ায়(যেগুলি একই গতিতে ছুটছিল) চড়ে চলছিল। রাস্টলার ০২:০০ এ বাড়ি চলে যায় যেখানে রেঞ্জার ০১:০০ এ যায়। কে কম সময় ভ্রমণ করেছেন?,Option 1,রেঞ্জার,রাস্টলার,"রেঞ্জার এবং রাস্টলার উভয়েই একই সময়ে যাত্রা শুরু করেছিলেন এবং তাদের ঘোড়া একই গতিতে চলছিল। রেঞ্জার এক ঘণ্টা আগে বাড়ি পৌঁছেছেন যা বোঝায় যে রেঞ্জার কম সময় ভ্রমণ করেছেন। 

**উত্তর: উত্তর ১**"
188,একটি ময়লা ক্ষেত্রে ঘূর্ণায়মান একটি অ্যাগেট ৩৮ সেমি/সেকেন্ড গতিতে চলে এবং একটি খালি গুহায় ঘূর্ণায়মান ১২৫ সেমি/সেকেন্ড গতিতে চলে। কোথায় এগেট আরও বেশি দূরত্বে গড়িয়ে যাবে?,Option 2,ময়লা ক্ষেত্র,খালি গুহা,"অ্যাগেটের ঘূর্ণায়মান গতি ময়লা ক্ষেত্রে ৩৮ সেমি/সেকেন্ড এবং খালি গুহায় ১২৫ সেমি/সেকেন্ড। যেহেতু খালি গুহায় গতি উল্লেখযোগ্যভাবে বেশি, সেখানে অ্যাগেট আরও বেশি দূরত্বে গড়িয়ে যাবে।

**উত্তর: উত্তর ২**"
321,মেরির স্কিফ খোলা সমুদ্রে ৪ মাইলের তুলনায় উপসাগরে জ্বালানি শেষ হওয়ার আগে ১০ মাইল দূরত্ব অতিক্রম করতে সক্ষম। এর মানে এই যে _____ বেশী রুক্ষ?,Option 2,উপসাগর,খোলা সমুদ্র,"মেরির স্কিফ খোলা সমুদ্রে ৪ মাইল এবং উপসাগরে ১০ মাইল অতিক্রম করতে পারে। এটি বোঝাচ্ছে যে উপসাগরে রুক্ষতা কম, কারণ এখানে বেশী দূরত্ব অতিক্রম করা সম্ভব। সুতরাং, খোলা সমুদ্র বেশী রুক্ষ হতে হবে।

**উত্তর: উত্তর ২**"
236,একজন সাঁতারু ১ মিনিটে একটি হ্রদ অতিক্রম করে এবং ৩ মিনিটে ভেজা কাদা অতিক্রম করে কারণ _____ বেশী মসৃণ?,Option 1,হ্রদ,ভিজা কাদা,"প্রশ্নের বিবরণ বিশ্লেষণ করে দেখা যায় যে সাঁতারু হ্রদ অতিক্রম করতে ১ মিনিট সময় নিচ্ছে কিন্তু ভেজা কাদা অতিক্রম করতে ৩ মিনিট সময় নিচ্ছে। এর অর্থ হলো হ্রদটি ভেজা কাদার তুলনায় অধিক মসৃণ, কারণ মসৃণতার কারণে অতিক্রম করতে কম সময় লাগে। 

অতএব, সঠিক উত্তর হলো:
**""উত্তর: সম্ভাব্য উত্তর ১""**"
340,জ্যাসপার তার ভাগ্নেকে নিয়ে যাচ্ছে পার্কে। তারপর তার ভাগ্নির পালা। তার ভাগ্নির বয়স পাঁচ বছরের বেশী এবং ওজন ৩২ কেজি যেখানে তার ভাগ্নের ওজন ৪০ পাউন্ড ১৩ আউন্স। কার মাধ্যাকর্ষণ টান বেশি?,Option 1,ভাগ্নির,ভাগ্নের,"প্রথমে, আমরা উভয়ের ওজনকে কেজিতে রূপান্তরিত করবো যাতে সেগুলো তুলনা করা সহজ হয়।

ভাগ্নির ওজন ইতিমধ্যে দেওয়া আছে: ৩২ কেজি।

এখন ভাগ্নের ওজন কেজিতে রূপান্তর করবো। ১ পাউন্ড = ০.৪৫৩৫৯২ কেজি এবং ১ আউন্স = ০.০২৮৩৪৯৫ কেজি।

ভাগ্নের ওজন = ৪০ পাউন্ড ১৩ আউন্স।

প্রথমে, ওজনে পাউন্ডকে কেজিতে রূপান্তর করবো:
৪০ পাউন্ড = ৪০ × ০.৪৫৩৫৯২ কেজি = ১৮.১৪৩৬৮ কেজি।

এরপর, ওজনে আউন্সকে কেজিতে রূপান্তর করবো:
১৩ আউন্স = ১৩ × ০.০২৮৩৪৯৫ কেজি = ০.৩৬৮৫৪৩৫ কেজি।

অতঃপর, ভাগ্নের মোট ওজন:
১৮.১৪৩৬৮ + ০.৩৬৮৫৪৩৫ = ১৮.৫১২২২৩৫ কেজি (প্রায় ১৮.৫১২২ কেজি)।

তাহলে, আমরা দেখতে পাই যে, ভাগ্নির ওজন = ৩২ কেজি এবং ভাগ্নের ওজন = ১৮.৫১২২ কেজি।

৩২ কেজি > ১৮.৫১২২ কেজি, 

সুতরাং, ভাগ্নির মাধ্যাকর্ষণ টান বেশি।

**উত্তর: সম্ভাব্য উত্তর ১: ভাগ্নির**"
305,"ডগ তার বাইসাইকেলে তার বাড়ি থেকে বন্ধুর বাড়িতে ভ্রমণ করে এবং সে এক ঘন্টায় ৭ মাইল অতিক্রম করে এবং যখন সে একই দূরত্ব পায়ে হেঁটে যায়, তখন সে এক ঘন্টায় ২ মাইল অতিক্রম করে। কীভাবে ডগ তাড়াতাড়ি তার বন্ধুর বাড়িতে যাবে?",Option 2,হেঁটে,সাইকেলে,"ডগ যখন সাইকেলে করে যায়, তখন সে এক ঘন্টায় ৭ মাইল অতিক্রম করে। আর যখন সে হেঁটে যায়, তখন সে এক ঘন্টায় ২ মাইল অতিক্রম করে। সুতরাং সাইকেলে যাত্রা করা হেঁটে যাত্রার তুলনায় দ্রুততর।

অতএব, ডগ তার বন্ধুর বাড়িতে সাইকেলে করে তাড়াতাড়ি পৌঁছাবে।

**উত্তর: উত্তর ২**"
397,"ম্যামথটি ওয়াটারিং হোল দিয়ে ঘন্টায় ৩ কিমি বেগে চলেছিল, কিন্তু শক্ত ময়লার উপর ঘন্টায় ৯ কিমি বেগে চলেছিল কারণ শক্ত ময়লা ছিল?",Option 1,কম প্রতিরোধী,বেশী প্রতিরোধী,"ম্যামথটি যখন শক্ত ময়লার উপর দিয়ে চলছিল, তখন তার চলার গতি ছিল বেশি, ঘন্টায় ৯ কিমি। আর যখন সে ওয়াটারিং হোল দিয়ে চলছিল, তখন তার গতি ছিল কম, ঘন্টায় ৩ কিমি। এর মানে হচ্ছে, শক্ত ময়লার উপর কম প্রতিরোধ থাকায় ম্যামথটি দ্রুত গতি অর্জন করতে পারেছিল। সুতরাং, শক্ত ময়লা কম প্রতিরোধী ছিল বলেই ম্যামথটির গতি বাড়ির দিকে ছিল।

**উত্তর: সম্ভাব্য উত্তর ১**"
253,"কচ্ছপের ঝাঁক পুকুরে ১ সেকেন্ডে ২০ সেন্টিমিটার ভ্রমণ করে, যখন এটি সমুদ্রে ২ সেকেন্ডে ৮ মিটার ভ্রমণ করে কোনটি বেশী মসৃণ?",Option 2,পুকুর,সাগর,"প্রথমে আমরা পুকুর এবং সাগরে কচ্ছপের গতি নির্ণয় করব।

পুকুরে, কচ্ছপের গতি:
- ১ সেকেন্ডে ২০ সেন্টিমিটার = ০.২ মিটার/সেকেন্ড

সমুদ্রে, কচ্ছপের গতি:
- ২ সেকেন্ডে ৮ মিটার = ৪ মিটার/সেকেন্ড

এখন এই দুই গতি তুলনা করলে দেখা যায় যে কচ্ছপ সাগরে অধিক গতিশীল, অর্থাৎ সাগরে ভ্রমণ করার সময় কচ্ছপের গতি বেশী। এজন্য সাগরকে অধিক মসৃণ বলা যায়।

**উত্তর: সম্ভাব্য উত্তর ২**"
335,"ইয়ান এবং অ্যাভেরি একই স্টেশন থেকে ট্রেন ধরছে। ইয়ানের ট্রেন লাল, এবং চল্লিশ মাইল দূরে একটি গন্তব্যে ৯ কিমি প্রতি ঘন্টা যাচ্ছে। অ্যাভেরি এর ট্রেন সবুজ এবং চল্লিশ মাইল দূরে একটি গন্তব্যে ২৩ কিমি প্রতি ঘন্টা যাচ্ছে। যে ট্রেনের গতি বেশি?",Option 2,লাল,সবুজ,"প্রথমে আমাদের জানা দরকার ইয়ান এবং অ্যাভেরির ট্রেনের গতি মাইল প্রতি ঘন্টায় কত।

যেহেতু ১ মাইল = ১.৬০৯ কিমি, সুতরাং

- ইয়ানের ট্রেনের গতি = \( \frac{৯}{১.৬০৯} \approx ৫.৫৯ \) মাইল প্রতি ঘন্টা
- অ্যাভেরির ট্রেনের গতি = \( \frac{২৩}{১.৬০৯} \approx ১৪.২৯ \) মাইল প্রতি ঘন্টা

এখন যেহেতু \( ১৪.২৯ > ৫.৫৯ \), তাই অ্যাভেরির ট্রেনের গতি বেশি।

অতএব, সঠিক উত্তরটি ""সবুজ"" মানে অ্যাভেরির ট্রেন।

**উত্তর: সম্ভাব্য উত্তর ২**"
325,"টেরি তার সাইকেল নিয়ে যাত্রার জন্য, প্রথমে ঘাসের মাঠের মধ্য দিয়ে ৫৬০ সেমি/সেকেন্ড বেগে, তারপর পাকা রাস্তায় ১২ মি/সেকেন্ড বেগে। পাকা রাস্তা ছিল?",Option 2,কম প্রতিরোধী,কম প্রতিরোধী,"মনে হচ্ছে, প্রশ্ন এবং সম্ভাব্য উত্তরসমূহে কিছু ভুল হয়েছে, কারণ উভয় সম্ভাব্য উত্তর যেন একই মনে হচ্ছে। প্রশ্নটির ভিত্তিতে বলা যায় যে এখানে সাইকেলের গতি ঘাসের মাঠে এবং পাকা রাস্তায় প্রদান করা হয়েছে। সাধারণত, গতি বেশি হলে প্রতিরোধ কম হয় এবং গতি কম হলে প্রতিরোধ বেশি হয়। চূড়ান্ত গতি অনুযায়ী বলা যায় যে পাকা রাস্তায় ১২ মি/সেকেন্ড বেগে চলে, যা ঘাসের মাঠের ৫৬০ সেমি/সেকেন্ড বেগের তুলনায় বেশি। সুতরাং পাকা রাস্তা কম প্রতিরোধী।

তাই সঠিক উত্তর হবে ""কম প্রতিরোধী"", কিন্তু যেহেতু উভয় সম্ভাব্য উত্তর একই প্রদত্ত হয়েছে, এখানে একটি অসঙ্গতি রয়েছে।

উত্তর: সম্ভাব্য উত্তর এর মধ্যে কোনটিতেই পার্থক্য নেই যা প্রশ্নের স্পষ্ট সমাধান প্রদান করে। তবে, প্রশ্নটির ভিত্তিতে উত্তর হতে হবে: ""কম প্রতিরোধী""।"
351,জরিনা তার পেন্সিলটি বিভিন্ন পৃষ্ঠে ঘষে দেখলেন যে কতটা তাপ তৈরি হয়েছে। তিনি লক্ষ্য করেছেন যে মটর নুড়ির উপর পেন্সিলটি ঘষার সময় ৮১ জুল তাপ এবং ১৩৭ জুল তাপ উৎপন্ন হয় যখন এটিকে কার্পেটের উপর ঘষা হয়। পেন্সিলটি কোথায় ধীর গতিতে চলবে?,Option 1,কার্পেট,মটর নুড়ি,"ধীর গতিতে চলা মানে হচ্ছে পেন্সিলের চলার পথে বাধা বেশি হওয়া, যা তার গতিকে কমিয়ে দেয়। পেন্সিল যখন একটি পৃষ্ঠে ঘষা হয় এবং বেশি তাপ উৎপন্ন হয়, তখন পৃষ্ঠের সাথে পেন্সিলের বেশি ঘর্ষণ হয়, যা সাধারণত পেন্সিলের গতিকে আরও ধীরে নিয়ে আসে। মটর নুড়ির উপর পেন্সিলটি ঘষার সময় ৮১ জুল তাপ এবং কার্পেটের উপর ঘষার সময় ১৩৭ জুল তাপ উৎপন্ন হয়। যেহেতু কার্পেটের উপর তাপধারণ শক্তি বেশি, তাই সেখানে ঘর্ষণও বেশি এবং সেই কারণে পেন্সিল ধীর গতিতে চলবে কার্পেটের উপর।

**উত্তর: সম্ভাব্য উত্তর ১**"
248,মহসিন একটি লণ্ঠন থেকে ৪০ সেমি এবং একটি রাস্তার আলো থেকে ৮৯ সেমি দূরত্বে দাঁড়িয়ে আছে। কোন আলোর উৎস তার কাছে উজ্জ্বল মনে হয়?,Option 1,লণ্ঠন,রাস্তার আলো,"একটি আলোর উজ্জ্বলতা সাধারণত দূরত্বের ব্যস্তানুপাতে কমে যায়। অর্থাৎ, কোনো আলোর উৎস থেকে যত দূরে যাবেন, সেই আলো তত কম উজ্জ্বল হবে। এখানে মহসিন লণ্ঠন থেকে ৪০ সেমি দূরত্বে এবং রাস্তার আলো থেকে ৮৯ সেমি দূরত্বে দাঁড়িয়ে আছে। 

দূরত্বের ব্যস্তানুপাতিক উন্নতিতে, কাছাকাছি থাকা আলোর উৎসটি বেশি উজ্জ্বল মনে হবে। 

তাহলে, মহসিনের কাছে যে আলোর উৎসটি বেশি উজ্জ্বল মনে হবে তা হলো লণ্ঠন, কারণ সে সেখানে ৪০ সেমি দূরত্বে দাঁড়িয়ে আছে, যা রাস্তার আলো থেকে কম দূরত্ব।

**উত্তর: সম্ভাব্য উত্তর ১**"
178,টিমের রিংটি মাঠে ৮.১ সেমি এবং মেঝেতে ৩.২ সেন্টিমিটার ঘূর্ণায়মান। কোনটি বেশী মসৃণ?,Option 2,মেঝে,মাঠ,"মসৃণতা বোঝাতে একটি বস্তু কিভাবে সাবলীলভাবে বা কম ব্যাঘাতে চলতে পারে সেটা বোঝায়। দেওয়া তথ্য অনুযায়ী, টিমের রিংটি মাঠে ৮.১ সেমি এবং মেঝেতে ৩.২ সেমি ঘূর্ণায়মান। এর অর্থ, মাটিতে রিংটি দীর্ঘ দূরত্ব অতিক্রম করে, অন্যদিকে মেঝেতে রিংটি কম দূরত্ব অতিক্রম করে। মাটিতে রিংটি বেশি দূরত্ব অতিক্রম করতে পারছে, অর্থাৎ মাটির পৃষ্ঠ বেশি মসৃণ।

অতএব, সঠিক উত্তর হলো: 

**""উত্তর: উত্তর ২""**"
221,শেরি তার বলকে দুই লেনের নিচে নিয়ে যায়। বলটি লাল লেনে ৩২ মি/সে গতিতে এবং সবুজ লেনে ২৭ মি/সে গতিতে চলে। বলের গতি লাল লেনে কেনো বেশী?,Option 2,বেশী ঘর্ষণ,কম ঘর্ষণ।,"বল লাল লেনে ৩২ মি/সে গতিতে এবং সবুজ লেনে ২৭ মি/সে গতিতে চলে। লাল লেনে বলের গতি বেশি মানে সেখানে ঘর্ষণ কম হয়েছে।

উত্তর: উত্তর ২"
314,"যদি একটি নৌকার গতি ৭০০ সেমি/সেকেন্ড হয় এবং একটি সাবমেরিনের গতি ৪ সেমি/সেকেন্ড হয়, তাহলে কোন নৌযানটি একই যাত্রা করতে বেশি সময় নেবে?",Option 2,নৌকা,সাবমেরিন,"নৌকা এবং সাবমেরিন দুটি ভিন্ন গতি নিয়ে চলছে। নৌকার গতি ৭০০ সেমি/সেকেন্ড এবং সাবমেরিনের গতি ৪ সেমি/সেকেন্ড। আমরা জানি, গতি এবং সময়ের সম্পর্ক হলো: সময় = দূরত্ব / গতি।

এখন, একটি নির্দিষ্ট দূরত্বে একযাত্রা করতে সময়ের উপর নির্ভর করে কোন নৌযানটি বেশি সময় নেবে তা নির্ধারণ করতে হলে গতি কে বিপরীতভাবে বিবেচনা করতে হবে। গতি যত কম, যাত্রার সময় তত বেশি হবে।

এক্ষেত্রে, সাবমেরিনের গতি নৌকার তুলনায় অনেক কম (৪ সেমি/সেকেন্ড), যা নির্দেশ করে যে সাবমেরিন একই দূরত্ব অতিক্রম করতে বেশি সময় নেবে।

**উত্তর: সম্ভাব্য উত্তর ২: সাবমেরিন**"
297,"জন এবং রিতা দৌড়ে যাচ্ছে। রিতা ক্লান্ত হয়ে পড়ে এবং ৫৫ মিনিট জগিং করার পরে পার্কের বেঞ্চে বিরতি নেয়। জন পার্কে ১ ঘন্টার জন্য দৌড়াচ্ছে, কে বেশি দৌড়েছে?",Option 1,জন,রিতা,"রিতা ৫৫ মিনিট দৌড়েছে এবং জন ১ ঘন্টা অর্থাৎ ৬০ মিনিট দৌড়েছে। সুতরাং জন বেশিক্ষণ দৌড়েছে।

**উত্তর: সম্ভাব্য উত্তর ১**"
186,"জেসন লক্ষ্য করেছেন যে তার এটিভি বরফের উপর ৫৮ কিমি প্রতি ঘন্টা এবং বালির উপর ৩৯ কিমি ঘন্টা গতিতে চলে। বালিতে ধীরে চলে কেননা, বালি _____?",Option 1,বেশী প্রতিরোধী,কম প্রতিরোধী,"জ্বালানীবাহী যানের জন্য গতির তারতম্য সাধারণত মধ্যমার উপরে অতিক্রম করার ক্ষমতার উপর নির্ভর করে, এবং এটি মুখযুক্ত উপরিভাগের প্রতিরোধের মাত্রার মাধ্যমে প্রভাবিত হয়। এখানে, এটিভি বরফের উপর বেশি গতিতে এবং বালির উপর কম গতিতে চলে। বালিতে বেহালাকরণ অনেক বেশি, যার ফলে ধীরে ধীরে অতিক্রম করা হয়। সুতরাং, বালিতে প্রতিরোধের মাত্রা বেশি।

উত্তর: সম্ভাব্য উত্তর ১: বেশী প্রতিরোধী"
115,একটি ছোট ছেলে হলওয়ের নিচে তার দুটি রাবারের বল গড়িয়েছে। লাল বল ৭০ সেকেন্ড পরে থামল। নীলটি ২ মিনিট ৩৪ সেকেন্ড পরে থামল। কোনটি বেশি দূরে গেলো?,Option 2,লাল বল,নীল বল।,"প্রথমে আমরা লাল এবং নীল বলের থামার সময়গুলি পর্যালোচনা করবো। লাল বলটি ৭০ সেকেন্ড পরে থেমে যায় এবং নীল বলটি ২ মিনিট ৩৪ সেকেন্ড পরে থেমে যায়।

২ মিনিট ৩৪ সেকেন্ডকে সেকেন্ডে রূপান্তর করি:
১ মিনিট = ৬০ সেকেন্ড, তাই ২ মিনিট = ২ * ৬০ = ১২০ সেকেন্ড।

২ মিনিট ৩৪ সেকেন্ড = ১২০ সেকেন্ড + ৩৪ সেকেন্ড = ১৫৪ সেকেন্ড।

এখন আমরা দেখতে পাই, লাল বলটি ৭০ সেকেন্ডে থেমে যায় এবং নীল বলটি ১৫৪ সেকেন্ডে থেমে যায়। সময় বেশি নেয়া মানে সেই বলটি আরো বেশি দূরত্ব যাওয়া। 

অতএব, নীল বলটি বেশি দূরে গেছে।

**উত্তর: সম্ভাব্য উত্তর ২**"
184,"একটি কাউবয় এবং একটি হিপ্পি উভয়ই সান ফ্রান্সিসকোতে হাঁটছিল, এবং তারা একই উচ্চতা হওয়ায় একই গতিতে হাঁটছিল। যাইহোক, কাউবয় ভোর ৪ টায় উঠে এবং ৬ টায় হাঁটা শুরু করেছিল যেখানে হিপ্পি সকাল ৮ টায় হাঁটতে শুরু করেছিল। এখন দুপুর, আর?",Option 2,কাউবয় কম দূরত্ব ভ্রমণ করেছে,হিপ্পি কম দূরত্ব ভ্রমণ করেছে,"কাউবয় ৬ টায় হাঁটা শুরু করে এবং এখন দুপুর, তাই কাউবয় ৬ ঘণ্টা হাঁটেছে। অন্যদিকে, হিপ্পি ৮ টায় হাঁটা শুরু করে, তাই হিপ্পি এখন পর্যন্ত ৪ ঘণ্টা হাঁটেছে। যেহেতু তাদের হাঁটার গতি সমান, সেহেতু যে বেশি সময় হাঁটেছে, সে বেশি দূরত্ব অতিক্রম করেছে।

অতএব, হিপ্পি কম দূরত্ব ভ্রমণ করেছে।

উত্তর: সম্ভাব্য উত্তর ২: হিপ্পি কম দূরত্ব ভ্রমণ করেছে"
128,মার্ক লক্ষ্য করেছেন যে তিনি তার লন ডার্টকে গড়ে প্রায় ৮ মিটার দূরে নরম ময়লায় এবং ৫ মিটার দূরে বালিতে ফেলতে পারেন। এর মানে হল যে _____ বেশী মসৃণ?,Option 1,নরম ময়লা,বস্তাবন্দী বালি,"মার্ক লক্ষ্য করেছেন যে তিনি তার লন ডার্টকে গড়ে প্রায় ৮ মিটার দূরে নরম ময়লায় ফেলতে পারেন এবং ৫ মিটার দূরে বালিতে ফেলতে পারেন। এর মাধ্যমে বোঝা যায় যে লন ডার্ট নরম ময়লায় বেশি দূরে যায়, যা নির্দেশ করে যে লন ডার্টের জন্য নরম ময়লা বালির চেয়ে অধিক মসৃণ। তাই সঠিক উত্তর হল:

**""উত্তর: সম্ভাব্য উত্তর ১""**"
47,"একজন ট্রেন কন্ডাক্টর একটি ট্র্যাক থেকে মাটিতে চাকায় গতিপথ পরিবর্তন করে
 লক্ষ্য করেন যে তিনি ৫৮ কি.মি./ঘণ্টা গতিতে ভ্রমণ করছেন, যেখানে তিনি
 একই পরিমাণ শক্তি দিয়ে ৩৯ কি.মি./ঘণ্টা গতিতে ভ্রমণ করছেন। কোনটি বেশী মসৃণ ছিল।",Option 2,ট্র্যাক,চাকা,"প্রথমে, সমস্যা অনুযায়ী, একটি ট্রেন কন্ডাক্টর দুটি ভিন্ন অবস্থায় ভ্রমণ করছেন: একবার ট্র্যাকে এবং একবার মাটিতে চাকায়। তার গতি দুটো অবস্থায় পরিমাপ করা হয়েছে:

১. ট্র্যাকে: ৫৮ কি.মি./ঘণ্টা
২. মাটিতে চাকায়: ৩৯ কি.মি./ঘণ্টা

একই পরিমাণ শক্তি ব্যবহার করেও যদি ট্র্যাকে ভ্রমণকালে কন্ডাক্টর ৫৮ কি.মি./ঘণ্টা গতিতে চলতে পারেন এবং মাটিতে চাকায় চলাকালে কেবল ৩৯ কি.মি./ঘণ্টা গতিতে চলতে পারেন, তবে তা এই নির্দেশ করে যে ট্র্যাকে ভ্রমণটি বেশি মসৃণ ছিল। কারণ কম বাধা থাকায় ট্র্যাকে ভ্রমণ করলে উচ্চ গতিতে পৌঁছানো সম্ভব হয়েছে।

সুতরাং, গাণিতিক ও ভূমিরূপ ধারণাটি বিশ্লেষণ করে দেখা যায় যে, শক্তির পরিমাণ একই দক্ষতার সাথে ব্যবহার করা হলেও ট্র্যাকে ভ্রমণ বেশি মসৃণ ছিল কারণ এতে বাধা কম ছিল।

**উত্তর: সম্ভাব্য উত্তর ১**"
328,একটি শহরের ফায়ার চিফ লক্ষ্য করেছেন যে তার ফায়ার ইঞ্জিন জনাকীর্ণ রাস্তায় ১২ মাইল এবং খোলা রাস্তায় ৭ মাইল প্রতি ঘন্টা গতিতে যেতে পারে। কোন রাস্তাটি বেশী মসৃণ?,Option 1,জনাকীর্ণ রাস্তা,খোলা রাস্তা,"ফায়ার ইঞ্জিন জনাকীর্ণ রাস্তায় ১২ মাইল প্রতি ঘন্টা এবং খোলা রাস্তায় ৭ মাইল প্রতি ঘন্টা গতিতে যেতে পারে। এখানে ""মসৃণ"" বলতে রাস্তা যেখানে ফায়ার ইঞ্জিন দ্রুত যেতে পারে, সেই রাস্তাকেই বোঝাচ্ছে। যেহেতু খোলা রাস্তায় ফায়ার ইঞ্জিনের গতি কম, তাই জনাকীর্ণ রাস্তায় ফায়ার ইঞ্জিনের চলার পথ বেশি মসৃণ বলে বিবেচিত হবে।

উত্তর: সম্ভাব্য উত্তর ১: জনাকীর্ণ রাস্তা"
153,"বব রাস্তার বাতি থেকে ২৯০ সেমি দূরে ছিল। তিনি একটু সরেছেন এবং এখন তিনি ১৫ মিটার দূরে, তিনি লক্ষ্য করেছেন যে বাতিটি _____ দেখাচ্ছে?",Option 2,উজ্জ্বল,অনুজ্জ্বল,"বব প্রথমে বাতি থেকে ২৯০ সেমি দূরে ছিল, যা ২.৯ মিটার। পরে তিনি ১৫ মিটার দূরে গেছেন। দূরত্ব বৃদ্ধি পাওয়ার সাথে সাথে বাতির উজ্জ্বলতা কমে যায় অর্থাৎ বাতি অনুজ্জ্বল দেখাবে।

**উত্তর: সম্ভাব্য উত্তর ২**"
375,কেভিন নিউইয়র্ক থেকে শিকাগোতে ০৮ঃ০০ ঘন্টায় একটি প্লেন নিয়েছিলেন এবং ইস্টার ০৭ঃ০০ এ নিউইয়র্ক থেকে লস এঞ্জেলস যাওয়ার একটি বিমান নিয়েছিলেন। তারা উভয়ই একই ধরণের বিমান থেকে ভ্রমণ করছে তাই তাদের ভ্রমণের গতি একই। দুজনেই একই সাথে তাদের গন্তব্যে পৌঁছে গেল। কে বেশী সময় ভ্রমণ করেছেন?,Option 2,কেভিন,ইস্টার,"কেভিন নিউইয়র্ক থেকে শিকাগোতে ভ্রমণ করেছেন এবং ইস্টার নিউইয়র্ক থেকে লস এঞ্জেলসে ভ্রমণ করেছেন। নিউইয়র্ক থেকে শিকাগোর ভ্রমণের দূরত্ব কম এবং নিউইয়র্ক থেকে লস এঞ্জেলসের দূরত্ব বেশি। যেহেতু দুজনের ভ্রমণের গতি একই এবং তারা একই সময়ে গন্তব্যে পৌঁছেছেন, সুতরাং ইস্টারকে বেশি দূরত্ব অতিক্রম করতে হয়েছে এবং তাতে স্বাভাবিকভাবেই তাকে বেশি সময় লাগবে।

**উত্তর: উত্তর ২**"
