Q No.,Question,Answer,option1,option2,Model Response
56,বিউটি কুইন ১৫ মিটার/সেকেন্ড গতিতে মার্বেল মেঝে জুড়ে কিন্তু কাঠের মেঝেতে ১০০০ সেমি/সেকেন্ড গতিতে হেঁটেছিলেন কারণ এটি ছিল?,Option 1,বেশী প্রতিরোধী,কম প্রতিরোধী,"প্রশ্নে উল্লেখ করা হয়েছে, বিউটি কুইন মার্বেল মেঝেতে ১৫ মিটার/সেকেন্ড এবং কাঠের মেঝেতে ১০০০ সেমি/সেকেন্ড গতিতে হাঁটছিলেন। দুটি ভিন্ন এককে গতির উল্লেখ আছে। প্রথমে উভয় গতিকে একই এককে রূপান্তর করতে হবে। 

১ মিটার = ১০০ সেমি, সুতরাং ১৫ মিটার/সেকেন্ড = ১৫০০ সেমি/সেকেন্ড।

এখন দেখা যাচ্ছে, বিউটি কুইন মার্বেল মেঝেতে ১৫০০ সেমি/সেকেন্ড গতিতে এবং কাঠের মেঝেতে ১০০০ সেমি/সেকেন্ড গতিতে হাঁটছিলেন। 

এটি স্পষ্ট যে মার্বেল মেঝেতে তার গতি বেশী ছিল। এর অর্থ মার্বেল মেঝেতে প্রতিরোধ কম ছিল এবং কাঠের মেঝেতে প্রতিরোধ বেশী ছিল। 

তাই, বিউটি কুইন কাঠের মেঝেতে কম গতিতে হাঁটছিলেন কারণ এটি ছিল ""বেশী প্রতিরোধী""।

**উত্তর: সম্ভাব্য উত্তর ১**"
77,একজন প্রশিক্ষক প্রতিদিন তার ঘোড়া দৌড়াতে দেখেছেন। ঘোড়াটি ৬ সেকেন্ডের মধ্যে বেশি গতিতে উঠতে সক্ষম হয়েছিল যখন কেউ তাকে চড়ছিল না এবং যখন কেউ তাকে চড়েছিল তখন এটি ১২ সেকেন্ড সময় নেয়।ঘোড়ার ওজন কম ছিল যখন?,Option 2,এর একজন রাইডার ছিল,যখন কেউ তাকে চড়ছিল না,"ঘোড়ার ওজন তখনই কম হবে যখন তার উপর কোন অতিরিক্ত ওজন বা বোঝা থাকবে না। যেহেতু রাইডার চড়লে ঘোড়ার উপর অতিরিক্ত ওজন যোগ হয়, তাই ঘোড়ার ওজন কম ছিল যখন কেউ তাকে চড়ছিল না।

**উত্তর: সম্ভাব্য উত্তর ২**"
26,১২৩৪৫৬৭৮০৯০ থেকে  ৯৮৭৬৫৪৩২১ সংখ্যাটি?,Option 1,ছোট,বড়,"প্রথম সংখ্যাটি ১২৩৪৫৬৭৮০৯০ এবং দ্বিতীয় সংখ্যাটি ৯৮৭৬৫৪৩২১। এ দুটি সংখ্যাকে বিশ্লেষণ করলে দেখা যাচ্ছে:

১. প্রথম সংখ্যাটি হচ্ছে ১২ অঙ্কের এবং দ্বিতীয় সংখ্যাটি হচ্ছে ৯ অঙ্কের।
২. অঙ্কের মান অনুসারে, প্রথম সংখ্যাটি দ্বিতীয় সংখ্যাটির থেকে অনেক বড় কারণ দুটি সংখ্যার মধ্যে অধিকাংশ অঙ্ক অধিক এবং প্রেক্ষিত সংখ্যাগুলি অনেক বড়।

তাই ১২৩৪৫৬৭৮০৯০ সংখ্যাটি ৯৮৭৬৫৪৩২১ সংখ্যার থেকে বড়।

**""উত্তর: উত্তর ২""**"
83,লিন্ডা এবং মেলিন্ডা একটি হ্রদ জুড়ে কায়াক করার সিদ্ধান্ত নিয়েছে। লিন্ডা এটি ৪ মিলিসেকেন্ডে লেক জুড়ে তৈরি করেছিলেন এবং মেলিন্ডা ৯৮ মিলিসেকেন্ডে এটি করেছিলেন। তাদের মধ্যে কে অন্যের মতো দ্রুত যায় নি?,Option 2,লিন্ডা,মেলিন্ডা,"লিন্ডা এবং মেলিন্ডা কায়াক করেছেন। লিন্ডা ৪ মিলিসেকেন্ডে লেক জুড়ে গিয়েছেন এবং মেলিন্ডা ৯৮ মিলিসেকেন্ডে।

এখানে লক্ষ্য করতে হবে যে কম সময়ে লেক জুড়ে যেতে পারার অর্থ হলো দ্রুত চলা। লিন্ডা ৪ মিলিসেকেন্ডে এটা করেছেন, আর মেলিন্ডা করেছেন ৯৮ মিলিসেকেন্ডে।

এখন প্রশ্ন হলো, ""তাদের মধ্যে কে অন্যের মতো দ্রুত যায় নি?"" যার মানে হলো কে কম দ্রুত গিয়েছে। যেহেতু মেলিন্ডা বেশি সময় নিয়েছেন, তার মানে মেলিন্ডাই দ্রুত ছিলেন না।

**উত্তর: সম্ভাব্য উত্তর ২**"
383,"জন এবং রিতা দৌড়ে যাচ্ছে। রীতা ক্লান্ত হয়ে পড়ে এবং ৪৫ মিনিট জগিং করার পরে পার্কের বেঞ্চে বিরতি নেয়। জন পার্কে ৩৮ মিনিটের জন্য দৌড়াচ্ছে, কে বেশি দৌড়েছে?",Option 2,জন,রিতা,"রিতা ৪৫ মিনিট দৌড়েছে, যেখানে জন ৩৮ মিনিট দৌড়েছে। এটি স্পষ্ট যে রিতা জনের তুলনায় বেশি দৌড়েছে।

**উত্তর: উত্তর ২**"
149,"টেড পার্কে তার বাইক চালাচ্ছিলেন। যখন তিনি সিমেন্টের পথে ছিলেন, তিনি ২৮ মিনিটে পার্কের চারপাশে জিপ করতে সক্ষম হন এবং ঘাসের উপর তিনি ১৭ মিনিট সময় নেন। বাইকটি বেশি গরম হয়ে যাবে কোথায়?",Option 1,সিমেন্ট পথ,ঘাস,"বাইক চালানোর সময় যদি সিমেন্ট এবং ঘাসের পথে সমান দূরত্ব অতিক্রম করতে হয়, তাহলে সিমেন্টের পথে কম সময় নেওয়া হয় (২৮ মিনিট) এর চেয়ে ঘাসের পথে বেশি সময় লাগে (১৭ মিনিট)। তাই ঘাসের বাকিটা বেশি কঠিন হয়ে টেডকে ধীর করে দেয়, যা তার বাইকটির ইঞ্জিনের জন্য বেশি পরিশ্রমের কারণ হবে। ফলে, বাইক চালানোতে বেশি কষ্ট হবে ঘাসের পথে এবং সেখানেই বাইকটি বেশি গরম হবে।

**উত্তর: উত্তর ২**"
182,টিনা তার দুটি কুকুরের দৌড় দিচ্ছে। গ্রেহাউন্ডের ওজন ৬০ পাউন্ড এবং রটওয়েলারের ওজন ১০০ পাউন্ড। কোনটি বেশী দ্রুত যেতে পারবে?,Option 2,রটওয়েলার,গ্রেহাউন্ড,উত্তর: সম্ভাব্য উত্তর ২: গ্রেহাউন্ড
23,২২২২২২২ থেকে  ৫৫৫৫৫৫ সংখ্যাটি?,Option 2,বড়,ছোট,"প্রথমে আমরা উল্লিখিত সংখ্যাগুলিকে বিশ্লেষণ করবো:

প্রথম সংখ্যা: ২২২২২২২  
দ্বিতীয় সংখ্যা: ৫৫৫৫৫৫

এখন আমরা প্রতিটি সংখ্যাকে একটি সংখ্যা হিসেবে দেখি:

২২২২২২২ অনেক বড় সংখ্যা এবং এটি সাত অঙ্কের।  
৫৫৫৫৫৫ হল ছয় অঙ্কের।

তাহলে এটা পরিষ্কার যে ২২২২২২২ হল ৫৫৫৫৫৫ এর তুলনায় বড়।

তাই, ২২২২২২২ সংখ্যা ৫৫৫৫৫৫ সংখ্যার তুলনায় বড়।

**""উত্তর: সম্ভবনা উত্তর ১""**"
174,আমি একটি গাড়িতে ৩৯ সেমি/সেকেন্ড গতিতে এবং সাইকেলে ২ মি/সেকেন্ড গতিতে ভ্রমণ করতে পারি। কোনটি ধীর?,Option 2,সাইকেল,গাড়ী,"প্রথমে উভয় গতিকে একই এককে রূপান্তর করতে হবে। 

গাড়ির গতি: ৩৯ সেমি/সেকেন্ড = ৩৯/১০০ মিটার/সেকেন্ড = ০.৩৯ মিটার/সেকেন্ড

সাইকেলের গতি ইতিমধ্যেই মিটার/সেকেন্ডে দেওয়া আছে: ২ মিটার/সেকেন্ড

এখন গতি তুলনা করা যাক:

গাড়ির গতি: ০.৩৯ মিটার/সেকেন্ড
সাইকেলের গতি: ২ মিটার/সেকেন্ড 

গাড়ির গতি সাইকেলের চেয়ে কম, অর্থাৎ গাড়ি ধীর।

অতএব, সঠিক উত্তর হবে: ""উত্তর ২: গাড়ী""

উত্তর: উত্তর ২"
47,"একজন ট্রেন কন্ডাক্টর একটি ট্র্যাক থেকে মাটিতে চাকায় গতিপথ পরিবর্তন করে
 লক্ষ্য করেন যে তিনি ৫৮ কি.মি./ঘণ্টা গতিতে ভ্রমণ করছেন, যেখানে তিনি
 একই পরিমাণ শক্তি দিয়ে ৩৯ কি.মি./ঘণ্টা গতিতে ভ্রমণ করছেন। কোনটি বেশী মসৃণ ছিল।",Option 2,ট্র্যাক,চাকা,"ট্রেন কন্ডাক্টরের পর্যবেক্ষণ অনুযায়ী, দুই পরিস্থিতির মধ্যে একই পরিমাণ শক্তি ব্যবহার করে ট্রেন দুটি ভিন্ন গতি অর্জন করেছে - ৫৮ কি.মি./ঘণ্টা গতি ট্র্যাকে এবং ৩৯ কি.মি./ঘণ্টা গতি মাটিতে চাকার সাহায্যে। যখন কম প্রতিরোধ বা ঘর্ষণ থাকে, তখন একই পরিমাণ শক্তিতে বেশি গতি অর্জিত হয়। অতএব, ট্র্যাকে যেহেতু ৫৮ কি.মি./ঘণ্টা গতি অর্জিত হচ্ছে, এটি নির্দেশ করে যে ট্র্যাক বেশি মসৃণ ছিল এবং কম প্রতিরোধ দেয়। তাই সঠিক উত্তর হবে ট্র্যাক।

**উত্তর: সম্ভাব্য উত্তর ১**"
322,একটি ঝিঁঝিঁপোকা সেকেন্ডে ১৫ মিটার এবং একটি মুরগি সেকেন্ডে ৭৮ মিটার কভার করতে পারে। যদি উভয়ই একই যাত্রা করে তবে কোনটি পরে আসবে?,Option 2,মুরগি,ঝিঁঝিঁপোকা,"ঝিঁঝিঁপোকা সেকেন্ডে ১৫ মিটার এবং মুরগি সেকেন্ডে ৭৮ মিটার কভার করতে পারে। সুতরাং, যেহেতু মুরগি প্রতি সেকেন্ডে বেশি মিটার কভার করে, এটি অবশ্যই ঝিঁঝিঁপোকার তুলনায় দ্রুত গতিতে যাত্রা শেষ করতে পারবে।

**উত্তর: সম্ভবত উত্তর ২: ঝিঁঝিঁপোকা** (কারণ এটি যাত্রা পরে শেষ করবে)"
339,"কেট সিনেমায় আছে এবং ঘটনাক্রমে তার কাপ মেঝেতে ফেলে দেয়। কাপটি কংক্রিটের মেঝে দিয়ে ৪ সেকেন্ডে গড়িয়ে যায় যা ৩ মিটার দীর্ঘ, কিন্তু কার্পেটেড মেঝেতে আঘাত করার পরে এটি ৭ সেকেন্ডে ২ মিটার যায়। কাপটি কংক্রিটের মেঝেতে দ্রুত ছিল কারণ কংক্রিটের মেঝে ছিল?",Option 2,বেশী ঘর্ষণ,কম ঘর্ষণ,"প্রশ্নে বলা হয়েছে যে কেটের কাপটি কংক্রিটের মেঝেতে দ্রুত গড়িয়েছিল তুলনামূলকভাবে কার্পেটেড মেঝের চেয়ে। কংক্রিটের মেঝে দিয়ে কাপটি ৪ সেকেন্ডে ৩ মিটার গড়ায়, যা নির্দেশ করে কংক্রিটের মেঝেতে ঘর্ষণ শক্তি কম ছিল। কার্পেটেড মেঝেতে কাপটি বেশি সময় নিয়েছে এবং কম দূরত্ব অতিক্রম করেছে, যা নির্দেশ করে কার্পেটেড মেঝেতে ঘর্ষণ শক্তি বেশি ছিল। অতএব, কংক্রিটের মেঝেতে ঘর্ষণ কম হওয়াই কাপকে দ্রুত গড়াতে সাহায্য করেছে।

উত্তর: সম্ভাব্য উত্তর ২: কম ঘর্ষণ"
71,কেটের নৌকার প্রপেলারটি সমুদ্রে ১৩০০ ঘূর্ণন গতিতে এবং নদীতে প্রতি সেকেন্ডে ১৩০ ঘূর্ণন গতিতে চলেছিল। এর মানে কোথায় প্রপেলার কম গরম হয়?,Option 2,সাগর,নদী,"ঘূর্ণন গতি যত বেশি হবে, তত বেশি ঘর্ষণ হবে এবং সে অনুযায়ী প্রপেলার বেশি গরম হবে। কেটের নৌকার প্রপেলার সাগরে ১৩০০ ঘূর্ণন গতিতে চলে, যা নদীর ১৩০ ঘূর্ণন গতি থেকে অনেক বেশি। অতএব, সাগরে প্রপেলার বেশি গরম হয়। তাই প্রপেলার নদী তে কম গরম হয়।

**উত্তর: সম্ভাব্য উত্তর ২**"
375,কেভিন নিউইয়র্ক থেকে শিকাগোতে ০৮ঃ০০ ঘন্টায় একটি প্লেন নিয়েছিলেন এবং ইস্টার ০৭ঃ০০ এ নিউইয়র্ক থেকে লস এঞ্জেলস যাওয়ার একটি বিমান নিয়েছিলেন। তারা উভয়ই একই ধরণের বিমান থেকে ভ্রমণ করছে তাই তাদের ভ্রমণের গতি একই। দুজনেই একই সাথে তাদের গন্তব্যে পৌঁছে গেল। কে বেশী সময় ভ্রমণ করেছেন?,Option 2,কেভিন,ইস্টার,"কেভিন নিউইয়র্ক থেকে শিকাগো এবং ইস্টার নিউইয়র্ক থেকে লস এঞ্জেলস ভ্রমণ করছেন। প্রথমত, আমরা দুটি স্থানের মধ্যে দূরত্ব পর্যালোচনা করি।

- নিউইয়র্ক থেকে শিকাগো এর দূরত্ব প্রায় ৭৫০ মাইল। 
- নিউইয়র্ক থেকে লস এঞ্জেলস এর দূরত্ব প্রায় ২৪৫০ মাইল।

এখন, যেহেতু বিমানগুলির গতি একই এবং তারা একই সাথে গন্তব্যে পৌঁছেছে, সেক্ষেত্রে দূরত্বের উপর ভিত্তি করে বলা যায় কয়টি যাত্রায় সময় বেশি লেগেছে।

দূরত্ব হিসাবে, ইস্টার এর ভ্রমণ (নিউইয়র্ক থেকে লস এঞ্জেলস) ২,৪৫০ মাইল, যা কেভিন এর ভ্রমণ (নিউইয়র্ক থেকে শিকাগো) ৭৫০ মাইল থেকে অনেক বেশি।

অতএব, অধিক দূরত্বের জন্য ইস্টার অধিক সময় ধরে ভ্রমণ করেছেন। 

উত্তর: উত্তর ২"
40,মোহিত এক দোকান থেকে ২০ টাকায় ৬টি কলা কিনে আনল। কিন্তু রাজু অন্য দোকন থেকে ২ ডজন কলা ৭২ টাকায় কিনল। কে কলা কিনতে বেশি টাকা দিয়েছে।,Option 2,রাজু ,মোহিত ,"প্রথমে মোহিতের দ্বারা কেনা কলার দাম হিসাব করি:

মোহিত ২০ টাকায় ৬টি কলা কিনেছে।   
১টি কলার মূল্য = ২০ টাকা ÷ ৬ = \( \frac{২০}{৬} \) টাকা = \( \frac{১০}{৩} \) টাকা ≈ ৩.৩৩ টাকা (প্রায়)।

এখন রাজুর দ্বারা কেনা কলার দাম হিসাব করি:

রাজু ৭২ টাকায় ২৪টি কলা (২ ডজন) কিনেছে।  
১টি কলার মূল্য = ৭২ টাকা ÷ ২৪ = ৩ টাকা।

তাহলে দেখা যাচ্ছে যে ১টি কলা কেনার জন্য মোহিত প্রায় ৩.৩৩ টাকা এবং রাজু ৩ টাকা খরচ করেছে।

অতএব, প্রতি কলা কেনার জন্য মোহিত রাজুর চেয়ে বেশি টাকা দিয়েছে।

**উত্তর: উত্তর ২**"
224,"একটি রেস কার এবং একটি পিকআপ উভয়ই একই গতিতে হাইওয়েতে চলেছিল। রেস কারের চালক ক্লান্ত হয়ে ৫ মিনিট পরে পার্ক করে, যখন পিকআপের চালক ১০ মিনিট ধরে চলছিলো। কোন যানটি শেষ পর্যন্ত বেশি দূরত্ব অতিক্রম করেছে?",Option 2,রেস গাড়ী,পিকআপ,"দুটি যানবাহনই শুরুতে একই গতিতে চলছিল, কিন্তু রেস কার ৫ মিনিট পরে থেমেছে এবং পিকআপ ১০ মিনিট ধরে চলতে থাকে। অর্থাৎ, পিকআপটি রেস কারের থেকে ৫ মিনিট বেশি সময় ধরে চলাচল করেছে। যেহেতু উভয়ের গতিবেগ একই, তাই সময়ের ভিত্তিতে হিসাব করলে পিকআপই বেশি দূরত্ব অতিক্রম করবে।

**উত্তর: সম্ভাব্য উত্তর ২**"
173,"জো রাতে শহরে ফিরে আসছে। ১৪ কিমি দূরে থেকে জো শহরের কাছাকাছি ২.৫ কিমি দূরে গেলে, তার কাছে শহরের লাইটগুলোকে মনে হবে আরো _____।",Option 2,অনুজ্জ্বল,উজ্জ্বল,"জো শহরের আরও কাছাকাছি গেলে শহরের লাইটগুলো নিয়মিত দৃষ্টির প্রখরতার পরিবর্তন অনুযায়ী আরও স্পষ্ট এবং উজ্জ্বল মনে হবে। এটি একটি সাধারণ ভৌত বিজ্ঞানের বিষয়, যেখানে দূরত্ব কমলে প্রদর্শিত আলোর উজ্জ্বলতা বৃদ্ধি পায়।

**উত্তর: উত্তর ২**"
31,আমার বাসা থেকে ১০০ ফুট দূরত্ব থেকে পুলিশের সাইরেন আমার বাসা থেকে ১৭৫ ফুট দূরত্বে চলে যাওয়ায় সাইরেনের শব্দ?,Option 2,বেড়ে গেল,কমে গেল,"সাধারণত, যখন কোনো সাউন্ড সোরস (যেমন, পুলিশের সাইরেন) আমাদের থেকে দূরে সরে যায়, তখন তার শব্দের তীব্রতা আমাদের কাছে কমে যায়। এই কারণেই, সাউন্ড সোরস যত আমাদের থেকে দূরে যায়, তার তীব্রতা কমে যায় এবং আমাদের কাছে তার শব্দ ধীরে ধীরে কম শোনা যায়।

প্রদত্ত সমস্যায়, সাইরেনটি আমার বাসা থেকে ১০০ ফুট দূরত্ব থেকে ১৭৫ ফুট দূরত্বে চলে গেছে, অর্থাৎ সাইরেনটি দূরে সরে গেছে। এই কারণে সাইরেনের শব্দ আমার কাছে কমে যাবে।

**উত্তর: উত্তর ২**"
153,"বব রাস্তার বাতি থেকে ২৯০ সেমি দূরে ছিল। তিনি একটু সরেছেন এবং এখন তিনি ১৫ মিটার দূরে, তিনি লক্ষ্য করেছেন যে বাতিটি _____ দেখাচ্ছে?",Option 2,উজ্জ্বল,অনুজ্জ্বল,"বব শুরুর অবস্থানে রাস্তার বাতি থেকে ২৯০ সেমি (অর্থাৎ ২.৯ মিটার) দূরে ছিল। তিনি সরার পর তার দূরত্ব হয় ১৫ মিটার। অর্থাৎ, ববের এবং রাস্তার বাতির মধ্যকার দূরত্ব অনেক বেড়ে গেছে। সাধারণভাবে বলতে গেলে, দূরত্ব বাড়লে কোনো আলোর উৎসের উজ্জ্বলতা কমে যায়।

সুতরাং, বাতির উজ্জ্বলতা কমে যাওয়ার কারণে ববের দৃষ্টিতে বাতিটি অনুজ্জ্বল দেখাবে।

**উত্তর: সম্ভাব্য উত্তর ২**"
125,কর্মক্ষেত্রে গাড়ি চালিয়ে যেতে ২ ঘন্টা এবং বাসে চড়ে যেতে ৪ ঘন্টা সময় লাগে৷ কোন গাড়ি বেশি গতিতে চলে?,Option 2,বাস,গাড়ী,"গাড়ি চালিয়ে কর্মক্ষেত্রে যেতে ২ ঘন্টা এবং বাসে যেতে ৪ ঘন্টা সময় লাগে। সময় যত কম লাগে, গতি তত বেশি হয়। যেহেতু গাড়ি চালিয়ে যেতে কম সময় লাগে, তাই গাড়ির গতি বেশি।

**উত্তর: উত্তর ২**"
295,"ম্যামথটি জলের গর্তের মধ্য দিয়ে ঘন্টায় ১৮ কিমি বেগে চলেছিল, কিন্তু শক্ত ময়লার উপর ঘন্টায় ২৭ কিমি বেগে চলেছিল কারণ শক্ত ময়লা ছিল?",Option 1,কম প্রতিরোধী,বেশী প্রতিরোধী,"ম্যামথের গতি জলের গর্তের মধ্য দিয়ে চলার সময় কম (১৮ কিমি/ঘন্টা) এবং শক্ত ময়লার উপর দিয়ে চলার সময় বেশি (২৭ কিমি/ঘন্টা)। এর অর্থ শক্ত ময়লা কম প্রতিরোধ সৃষ্টি করে, তাই ম্যামথ দ্রুত চলতে পারে।

**উত্তর: সম্ভাব্য উত্তর ১**"
256,"ময়লার উপর একটি ঘূর্ণায়মান মার্বেল ৫ নিউটন প্রতিরোধের সৃষ্টি করে, যেখানে বালির উপর এটি ১৭ নিউটন প্রতিরোধের সৃষ্টি করে। মার্বেল কোথায় বেশি দূর যেতে পারবে?",Option 2,বালি,ময়লা,"গাণিতিক বিশ্লেষণ অনুযায়ী, কম প্রতিরোধের মানে হলো কম বাধা এবং এজন্য বস্তুটি বেশি দূর যেতে পারবে। ময়লা ৫ নিউটন প্রতিরোধের সৃষ্টি করে, যা বালির ১৭ নিউটন প্রতিরোধের তুলনায় কম। তাই, মার্বেল ময়লায় বেশি দূর যাবে।

**উত্তর: উত্তর ২**"
79,"ডগ তার বাড়ি থেকে তার বাইসাইকেলে বন্ধুর বাড়িতে যান এবং তিনি এক ঘন্টায় ৭ মিটার যেতে পারেন এবং যখন তিনি পায়ে হেঁটে একই ট্রিপ করেন, তখন তিনি এক ঘন্টায় ২ মাইল অতিক্রম করেন। কীভাবে ডগ তাড়াতাড়ি তার বন্ধুর বাড়িতে যাবে?",Option 1,হেঁটে,সাইকেলে,"প্রশ্নের সমস্যার শর্ত অনুযায়ী, ডগ সাইকেলে এক ঘন্টায় ৭ মিটার যেতে পারেন। অন্যদিকে, হেঁটে এক ঘন্টায় ২ মাইল অতিক্রম করেন।

এখন, দুই ব্যবস্থা একক্রম করতে হবে:
১ মাইল = ১৬০৯.৩৪৪ মিটার

তাহলে, ডগ হেঁটে এক ঘন্টায় যেতে পারেন = ২ মাইল = ২ * ১৬০৯.৩৪৪ = ৩২১৮.৬৮৮ মিটার

ডগ সাইকেলে এক ঘন্টায় যেতে পারেন = ৭ মিটার

অতএব, সাইকেল (৭ মিটার/ঘণ্টা) এর তুলনায় হেঁটে (৩২১৮.৬৮৮ মিটার/ঘণ্টা) অনেক দ্রুত। তাই ডগ তার বন্ধুর বাড়িতে দ্রুত পৌঁছাবেন হেঁটে।

**উত্তর: সম্ভাব্য উত্তর ১**"
102,একটি বিলিয়ার্ড বলের ভর ৬ আউন্স এবং বাস্কেটবলের ভর ০.৫ আউন্স হয়। কোন বলের মাধ্যাকর্ষণ ক্ষেত্র বেশি?,Option 1,বিলিয়ার্ড বল,বাস্কেটবল,"সাধারণত দুইটি বলের মধ্যে যার ভর বেশি, তার মাধ্যাকর্ষণ ক্ষেত্র বেশি হয়। এখানে বিলিয়ার্ড বলের ভর ৬ আউন্স এবং বাস্কেটবলের ভর ০.৫ আউন্স। সেহেতু বিলিয়ার্ড বলের ভর বেশি, তাই বিলিয়ার্ড বলের মাধ্যাকর্ষণ ক্ষেত্র বেশি হবে।

**উত্তর: সম্ভাব্য উত্তর ১**"
32,এক টুকরো চুলের ব্যাস ০.০৬ মি.মি. যেখানে একটি দড়ির ব্যাস ১১ মি.মি. তাই চুল?,Option 2,শক্তিশালী,দুর্বল,"প্রশ্নটি একটি তুলনামূলক প্রশ্ন যেখানে এক টুকরো চুল এবং একটি দড়ির মধ্যে তুলনা করা হচ্ছে। এখানে বলা হয়েছে যে, এক টুকরো চুলের ব্যাস মাত্র ০.০৬ মি.মি., যেখানে দড়ির ব্যাস ১১ মি.মি.। সাধারণ জ্ঞানে, অনেক পুরু এবং বড় ব্যাসের কারণে দড়ি তুলনামূলকভাবে অনেক বেশি শক্তিশালী হবে, যখন চুল অনেক পাতলা এবং তার ক্ষমতা দূর্বল হবে। সুতরাং, চুল তুলনামূলকভাবে দুর্বল।

**উত্তর: সম্ভাব্য উত্তর ২: দুর্বল**"
353,একটি বাজপাখি তার খাদ্য পেতে ৬০০০ ন্যানোসেকেন্ড সময় নেয় এবং একটি স্লথ ১০০ মিলিসেকেন্ড সময় নেয়। কেন?,Option 2,বাজপাখি স্লথের চেয়ে দ্রুত,বাজপাখি স্লথের চেয়ে ধীর,"প্রথমে আমরা সময়কে একই এককে রূপান্তর করি যাতে তুলনা করতে পারি। 

১ ন্যানোসেকেন্ড = $10^{-9}$ সেকেন্ড এবং ১ মিলিসেকেন্ড = $10^{-3}$ সেকেন্ড।

অতএব, ৬০০০ ন্যানোসেকেন্ড = \( 6000 \times 10^{-9} \) সেকেন্ড = \( 6 \times 10^{-6} \) সেকেন্ড।

অন্যদিকে, ১০০ মিলিসেকেন্ড = \( 100 \times 10^{-3} \) সেকেন্ড = \( 0.1 \) সেকেন্ড।

এখন আমরা দেখছি:

- বাজপাখি  \( 6 \times 10^{-6} \) সেকেন্ডে কাজ সম্পন্ন করছে।
- স্লথ  \( 0.1 \) সেকেন্ডে সেই কাজ সম্পন্ন করছে।

\( 6 \times 10^{-6} \) সেকেন্ড অবশ্যম্ভাবীভাবে \( 0.1 \) সেকেন্ডের চেয়ে অনেক কম, অর্থাৎ বাজপাখি স্লথের চেয়ে অনেক দ্রুত কাজ করছে।

**উত্তর: উত্তর ১**"
269,রড তার কুকুরের কাছে একটি বল ঘুরিয়ে দিচ্ছিল। তিনি সিমেন্টের উপর ১২ মিটার দূরত্ব এবং ঘাসের উপর ১০ মিটার দূরত্বে বলটি রোল করতে সক্ষম হন। এর কারণ কি সিমেন্ট?,Option 2,রুক্ষ,মসৃণ,"রড সিমেন্টের উপর বলটি বেশি দূরত্বে রোল করতে সক্ষম হয়েছেন কারণ সিমেন্ট পৃষ্ঠতল ঘাসের তুলনায় মসৃণ। মসৃণ পৃষ্ঠতলে বলের ঘর্ষণ কম হয়, যার ফলে এটি বেশি দূরত্ব অতিক্রম করতে পারে। 

**উত্তর: সম্ভাব্য উত্তর ২: মসৃণ**"
395,"একটি কাউবয় এবং একটি হিপ্পি উভয়ই সান ফ্রান্সিসকোতে হাঁটছিল, এবং তারা একই উচ্চতা হওয়ায় একই গতিতে হাঁটছিল। যাইহোক, কাউবয় ভোরবেলা উঠেছিল এবং ৫ টায় হাঁটা শুরু করেছিল যেখানে হিপ্পি দুপুর ১ টায় হাঁটা শুরু করেছিল। এখন সন্ধ্যা ৭টা, অর্থাৎ?",Option 2,কাউবয় কম দূরত্ব ভ্রমণ করেছে,হিপ্পি কম দূরত্ব ভ্রমণ করেছে,"কাউবয় ভোর ৫ টায় হাঁটা শুরু করেছে এবং এখন সন্ধ্যা ৭ টা, তাই সে মোট ১৪ ঘণ্টা হাঁটছে। হিপ্পি দুপুর ১ টায় হাঁটা শুরু করেছে এবং এখন সন্ধ্যা ৭ টা, তাই সে মোট ৬ ঘণ্টা হাঁটছে।

কাউবয় এবং হিপ্পি একই গতিতে হাঁটছে। যেহেতু কাউবয় বেশি সময় ধরে হাঁটছে, তাই কাউবয় অবশ্যই বেশি দূরত্ব ভ্রমণ করেছে।

সুতরাং, সঠিক উত্তর হলো: হিপ্পি কম দূরত্ব ভ্রমণ করেছে।

**উত্তর: উত্তর ২**"
74,"একটি রেস কার এবং একটি পিকআপ উভয়ই একই গতিতে হাইওয়েতে চলেছিল। রেস কারের চালক ক্লান্ত হয়ে পড়েন এবং ২৯ মিনিট পরে পার্ক করেন, যখন পিকআপের চালক ৪৩ মিনিট ধরে গাড়ি চালিয়েছিলেন। কোন গাড়িটি শেষ পর্যন্ত বেশি দূরত্ব অতিক্রম করেছে?",Option 2,রেস গাড়ী,পিকআপ,"প্রশ্ন অনুযায়ী, রেস কার এবং পিকআপ উভয়ই একই গতিতে চলছিল। এখানে রেস কার ২৯ মিনিটের জন্য চলেছিল এবং পিকআপ ৪৩ মিনিটের জন্য চলল।

একই গতিতে চলার কারণে সময় যত বেশি, অতিক্রান্ত দূরত্বও তত বেশি হবে। যেহেতু পিকআপ ৪৩ মিনিটের জন্য চলেছিল এবং রেস কার চলেছিল ২৯ মিনিটের জন্য, সুতরাং স্পষ্টতই পিকআপ বেশি সময় ধরে চলেছিল এবং সেই কারণে পিকআপ বেশি দূরত্ব অতিক্রম করেছে।

অতএব, সঠিক উত্তর হলো পিকআপ।

**উত্তর: সম্ভাব্য উত্তর ২**"
