Q No.,Question,Answer,Model Response
318,"ভিক্টোরিয়া একটি প্রদর্শনীতে রাখা সমস্ত বাণিজ্যিক বিমানের ডানা গণনা করেছিল। মোট ডানা ৫০টি হলে, কতটি প্লেন ছিল?",২৫,"ধরা যাক প্রদর্শনীতে বিমানের সংখ্যা হল x। প্রতিটি বিমানের দুটি ডানা আছে।

সুতরাং, সমস্ত বিমানের মোট ডানার সংখ্যা হল 2x।

আমাদের দেওয়া হয়েছে যে মোট ডানার সংখ্যা 50।

সুতরাং, 2x = 50

x = 50/2

x = 25

সুতরাং, প্রদর্শনীতে 25টি বিমান ছিল।

উত্তর: 25"
1,করিম একজন ১৪ বছরের ছেলে। তার দুটি হাতে মোট কতটি আঙুল?,১০,"মানুষের প্রতিটি হাতে ৫টি আঙুল থাকে। সুতরাং, করিমের দুটি হাতে মোট ৫ + ৫ = ১০টি আঙুল রয়েছে।

উত্তর: 10"
211,একটি চকলেটের দাম ২ টাকা। ক্রিসমাসের সময় খরচ মূল্যে ৫৭ পয়সার ছাড় ছিল। চকোলেটের মূল্য কত টাকা?,১.৪৩,"আমাদের দেওয়া হয়েছে যে চকলেটের দাম ২ টাকা, এবং ক্রিসমাসের সময় খরচ মূল্যে ৫৭ পয়সার ছাড় ছিল। আমরা খরচ মূল্য খুঁজে পেতে চাই। 

১ টাকা = ১০০ পয়সা। 
সুতরাং, ২ টাকা = ২০০ পয়সা। 
এখন, খরচ মূল্যে ৫৭ পয়সার ছাড় ছিল। 
সুতরাং, ছাড়ের পরে চকলেটের দাম = ২০০ পয়সা - ৫৭ পয়সা = ১৪৩ পয়সা। 

কিন্তু আমাদেরকে টাকায় দাম খুঁজে বের করতে বলা হয়েছে। 
১৪৩ পয়সা = ১ টাকা ৪৩ পয়সা = ১.৪৩ টাকা।

উত্তর: 1.43"
197,ইথানের একটি কাজ আছে যা তাকে প্রতি ঘন্টায় ১৮ টাকা দেয়। তিনি দিনে ৮ ঘন্টা এবং সপ্তাহে ৫ দিন কাজ করেন। ৫ সপ্তাহে ইথান কত পাবে?,৩৬০০,"প্রথমে, আমরা ইথানের প্রতিদিনের আয় গণনা করব। তিনি প্রতি ঘন্টায় ১৮ টাকা পান এবং প্রতিদিন ৮ ঘন্টা কাজ করেন। তাই, তার প্রতিদিনের আয় হল:

18 * 8 = 144 টাকা

এরপর, আমরা ইথানের সাপ্তাহিক আয় গণনা করব। তিনি সপ্তাহে ৫ দিন কাজ করেন। তাই, তার সাপ্তাহিক আয় হল:

144 * 5 = 720 টাকা

অবশেষে, আমরা ৫ সপ্তাহে ইথানের আয় গণনা করব:

720 * 5 = 3600 টাকা

উত্তর: 3600"
38,রফিক দোকান থেকে ডিম প্রতি ১০ টাকা করে সাড়ে ছয় ডজন ডিম নিয়ে বাসায় গেল। তবে রফিকের কত টাকা খরচ হল?,৭৮০,"রফিক সাড়ে ছয় ডজন ডিম কিনেছে, যা ৬.৫ ডজনের সমান। যেহেতু এক ডজনে ১২টি ডিম থাকে, তাই রফিক কিনেছে:

৬.৫ ডজন * ১২টি ডিম/ডজন = ৭৮টি ডিম

প্রতিটি ডিমের দাম ১০ টাকা, তাই রফিকের খরচ হল:

৭৮টি ডিম * ১০ টাকা/ডিম = ৭৮০ টাকা

উত্তর: 780"
89,(২ ঘণ্টা ৪৫ মিনিট ) + ( ১ ঘণ্টা ৫২ মিনিট ) = কত মিনিট?,২৭৭,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে সময়গুলিকে মিনিটে রূপান্তর করতে হবে।

২ ঘন্টা ৪৫ মিনিট = (২ * ৬০) + ৪৫ = ১২০ + ৪৫ = ১৬৫ মিনিট

১ ঘন্টা ৫২ মিনিট = (১ * ৬০) + ৫২ = ৬০ + ৫২ = ১১২ মিনিট

এখন, আমরা এই দুটি সময় যোগ করব:

১৬৫ মিনিট + ১১২ মিনিট = ২৭৭ মিনিট

তাই, দুটি সময়ের যোগফল ২৭৭ মিনিট।

উত্তর: 277"
83,আজ আমি সকাল ১০ঃ২০ টায় এ স্কুলে যাব বলে বাড়ি থেকে বের হয়েছি। বিকাল ৪ঃ২০ টায় এ বাড়ি ফিরে এলাম। আজ আমি কত ঘন্টা বাড়ির বাহিরে ছিলাম হিসাব করি।,৬,"আসুন ধাপে ধাপে সমস্যার সমাধান করি:

১. প্রথমে, আমাদের সকাল ১০:২০ টা থেকে বিকাল ৪:২০ টা পর্যন্ত কত সময় কেটেছে তা নির্ধারণ করতে হবে।
২. সকাল ১০:২০ টা থেকে বিকেল ৪:২০ টা পর্যন্ত মোট সময় হল ৬ ঘন্টা।

অতএব, আমি আজ বাড়ির বাহিরে ৬ ঘন্টা ছিলাম।

উত্তর: ৬"
190,একটি খামারে ৮টি পশু রয়েছে। কেউ হাঁস আবার কেউ কুকুর। মোট প্রাণীদের ২৪টি পা রয়েছে। হাঁসের সংখ্যা কত?,৪,"এই সমস্যাটি সমাধান করার জন্য, আমাদের হাঁস এবং কুকুরের সংখ্যা নির্ধারণ করতে হবে। ধরা যাক হাঁসের সংখ্যা হল x এবং কুকুরের সংখ্যা হল y।

আমরা জানি যে মোট প্রাণীর সংখ্যা ৮টি, তাই আমরা একটি সমীকরণ লিখতে পারি:
x + y = 8

এছাড়াও, আমরা জানি যে মোট পা সংখ্যা 24, এবং হাঁসের 2টি পা এবং কুকুরের 4টি পা রয়েছে। তাই আমরা আরেকটি সমীকরণ লিখতে পারি:
2x + 4y = 24

এখন, আমাদের এই সমীকরণের সিস্টেমটি সমাধান করতে হবে। আমরা প্রথম সমীকরণটিকে 2 দ্বারা �"
276,রহিমের তাস খেলার ৩টি সম্পূর্ণ ডেক রয়েছে। তার মোট কয়টি টেক্কা আছে?,১২,"একটি সম্পূর্ণ তাসের ডেকে ৫২টি তাস থাকে, যেহেতু প্রতিটি ডেকে ৪টি স্যুট (হৃদয়, হীরা, ক্লাব এবং স্পেড) এবং প্রতিটি স্যুটে ১৩টি তাস (এস, ২-১০, জ্যাক, কুইন্স, কিং) থাকে।

রহিমের ৩টি সম্পূর্ণ তাসের ডেক রয়েছে। তাই, তার মোট তাসের সংখ্যা হল:

৩টি ডেক * ৫২টি তাস/ডেক = ১৫৬টি তাস

টেক্কা হল তাসের একক ইউনিট। সুতরাং, রহিমের মোট কতগুলি তাস আছে তার সংখ্যা একই হবে তার মোট কতগুলি টেক্কা আছে।

উত্তর: 156"
258,কুপার এবং অড্রে তিন ঘন্টার মুভি দেখতে শুরু করলেন। তারা ঠিক মাঝপথে সিনেমাটি বিরতি দেয়। বাকি মুভি দেখতে আর কত মিনিট লাগবে?,৯০,"প্রথমে আমরা মুভির মোট দৈর্ঘ্য গণনা করি। যেহেতু মুভিটি তিন ঘণ্টা দীর্ঘ, এবং এক ঘণ্টায় 60 মিনিট থাকে, তাই মুভির দৈর্ঘ্য 3 * 60 = 180 মিনিট।

যেহেতু তারা মুভিটির ঠিক মাঝপথে বিরতি দেয়, এর মানে তারা এখন পর্যন্ত অর্ধেক মুভি দেখেছে। অর্ধেক মুভির দৈর্ঘ্য হল 180 / 2 = 90 মিনিট। তাই, তারা 90 মিনিটের মুভি দেখেছে এবং বাকি 90 মিনিট দেখতে বাকি আছে।

অতএব, বাকি মুভি দেখতে আরও 90 মিনিট লাগবে।

উত্তর: 90"
406,"৪:১২ টায় কাদের এর ল্যাপটপ সম্পূর্ণরূপে চার্জ হওয়ার পর, কাদের একটি ৭ ঘন্টা সিরিজ দেখা শুরু করে, কাদের সিনেমা দেখতে থাকে যতক্ষণ না কাদের এর ল্যাপটপের ব্যাটারিটি ১০:৪৩ pm এ সম্পূর্ণভাবে চার্জ শেষ হয়ে যায়। কাদেরের কত মিনিট মুভি দেখার বাকি আছে?",২৯,"আসুন প্রথমে কাদেরের ল্যাপটপের ব্যাটারি লাইফ নির্ধারণ করি। যেহেতু ল্যাপটপটি ৪:১২ টায় সম্পূর্ণরূপে চার্জ হয়েছিল এবং ১০:৪৩ pm এ সম্পূর্ণভাবে চার্জ শেষ হয়ে যায়, তাই আমরা সময় ব্যবধানের মধ্যে সময় গণনা করতে পারি:

১০:৪৩ pm - ৪:১২ pm = ৬ ঘন্টা ৩১ মিনিট

এখন, কাদের ৭ ঘন্টা সিরিজ দেখছে, তাই আমরা সিরিজের মোট সময় গণনা করতে পারি:

৭ ঘন্টা = ৭ x ৬০ মিনিট = ৪২০ মিনিট

যেহেতু কাদেরের ল্যাপটপের ব্যাটারি লাইফ ৬ ঘন্টা ৩১ মিনিট, আমরা এটিকে মিনিট"
126,অ্যান্টনি এক ডজন কলা কিনেছে। সে ২টি কলা খেয়েছে। এখন কয়জন বাকি আছে?,১০,"অ্যান্টনি এক ডজন কলা কিনেছে, যা ১২টি কলার সমান। সে ২টি কলা খেয়েছে। এখন, বাকি কলার সংখ্যা বের করা যাক।

প্রাথমিক কলার সংখ্যা = ১২
খাওয়া কলার সংখ্যা = ২

বাকি কলার সংখ্যা = প্রাথমিক কলার সংখ্যা - খাওয়া কলার সংখ্যা
= ১২ - ২
= ১০

উত্তর: ১০"
373,"একটি দোকানে, জেডেন দেখতে পান যে নতুন এবং আকর্ষণীয় ডিজাইনের জুতা বিনামূল্যে পাওয়া যায়। জেডেন সব কিছু নিতে ৩১ সংখ্যক বন্ধু নিয়ে এসেছিল। কত জোড়া জুতা ছিল?",৩২,"আসুন ধাপে ধাপে এই সমস্যার সমাধান করি।

প্রথমে, আমাদের জেডেনের বন্ধুদের সংখ্যা এবং জুতার সংখ্যার মধ্যে সম্পর্ক বুঝতে হবে। যেহেতু প্রতিটি বন্ধু ২টি জুতা (ডান এবং বাম) পায়, তাই আমরা মোট জুতার সংখ্যা খুঁজে পেতে পারি।

জেডেনের ৩১ জন বন্ধু আছে এবং প্রতিটি বন্ধু ২টি জুতা পায়। তাই, মোট জুতার সংখ্যা হল ৩১ x ২ = ৬২টি জুতা।

যেহেতু এক জোড়া জুতায় ২টি জুতা থাকে, তাই আমরা মোট জোড়ার সংখ্যা খুঁজে পেতে মোট জুতার সং�"
184,"অ্যান্টনি ৬ ঘন্টা কাজে, ৬ ঘন্টা অন্যান্য দৈনন্দিন কাজে ব্যয় করে এবং দিনের অবশিষ্ট সময় ঘুমায। অ্যান্টনি দিনে কত ঘন্টা ঘুমায়?",১২,"একটি দিনে ২৪ ঘন্টা থাকে। অ্যান্টনি কাজে এবং অন্যান্য কাজে মোট কত ঘন্টা ব্যয় করে তা গণনা করা যাক। 

কাজ: ৬ ঘন্টা
অন্যান্য কাজ: ৬ ঘন্টা
মোট ব্যয় করা সময়: ৬ + ৬ = ১২ ঘন্টা

এখন, অ্যান্টনি দিনে ঘুমানোর সময় বের করা যাক:

একটি দিনের মোট ঘন্টা: ২৪ ঘন্টা
অ্যান্টনির ব্যয় করা সময়: ১২ ঘন্টা
ঘুমের সময়: ২৪ - ১২ = ১২ ঘন্টা

উত্তর: ১২"
173,"নতুন বছরের দিনে কোচিংয়ে যোগ দেন স্যামুয়েল। স্যামুয়েল ৪ নভেম্বর থেকে স্যামুয়েল বন্ধ না হওয়া পর্যন্ত ব্যর্থ না হয়ে প্রতিদিন কোচিং নিতেন। স্যামুয়েলকে কত কোচিং ফি দিতে হবে, যদি দৈনিক কোচিং চার্জ ২৩ টাকা হয় এবং বছরটি লিপ ইয়ার না হয়?",৭০৮৪,"আসুন সমস্যাটি সমাধান করি।

স্যামুয়েল ১লা জানুয়ারি থেকে ৪ঠা নভেম্বর পর্যন্ত কোচিং নিয়েছেন। আমাদের এই সময়ের মধ্যে দিনের সংখ্যা গণনা করতে হবে।

জানুয়ারি থেকে ডিসেম্বর পর্যন্ত মোট দিনের সংখ্যা ৩৬৫ (যেহেতু বছরটি লিপ ইয়ার নয়)।

জানুয়ারি থেকে অক্টোবর পর্যন্ত মোট দিনের সংখ্যা ৩১৩ (৩১ + ২৮ + ৩১ + ৩০ + ৩১ + ৩০ + ৩১ + ৩১ + ৩০)।

নভেম্বর মাসের ৪ তারিখ পর্যন্ত মোট দিনের সংখ্যা ৩১৩ + ৪ = ৩১৭।

সুতরাং, স্যামুয়েল ৩১৭ দিন �"
329,জ্যাক এপ্রিল মাসে একটি স্কুলের প্রধান শিক্ষক হন। জ্যাক একই বছরের আগস্টে অবসর নেন। কত মাস তিনি প্রধান শিক্ষক ছিলেন?,৪,"জ্যাক এপ্রিল মাসে প্রধান শিক্ষক হন এবং আগস্টে অবসর নেন। তাই, আমাদের এপ্রিল থেকে আগস্ট মাসের মধ্যে কত মাস আছে তা গণনা করতে হবে।

এপ্রিল থেকে আগস্ট পর্যন্ত মাসগুলো হলো: এপ্রিল, মে, জুন, জুলাই এবং আগস্ট। আমরা দেখতে পাচ্ছি যে এই পাঁচটি মাস আছে।

অতএব, জ্যাক প্রধান শিক্ষক হিসেবে মোট ৫ মাস দায়িত্ব পালন করেন।

উত্তর: 5"
238,এমিলির খেলনার বাক্সে আমাদের নম্বর সিস্টেমের প্রতিটি সংখ্যার প্রতিনিধিত্বকারী খেলনা রয়েছে। ভাইবোনদের জন্য এমিলির আরও ৩টি খেলনা বাক্স রয়েছে। তাদের কত খেলনা আছে?,৪০,"আমাদের নম্বর সিস্টেমের প্রতিটি সংখ্যার প্রতিনিধিত্বকারী খেলনা এমিলির একটি বাক্সে রয়েছে, তাই তার এই বাক্সে 10টি খেলনা রয়েছে (0 থেকে 9 পর্যন্ত)। 

তার ভাইবোনদের জন্য এমিলির আরও 3টি খেলনা বাক্স রয়েছে, এবং ধরে নিচ্ছি প্রতিটি বাক্সেও একই ধরনের খেলনা রয়েছে, তার মানে তার ভাইবোনদের প্রত্যেকেরও 10টি খেলনা আছে।

এমিলির খেলনা বাক্সে খেলনার সংখ্যা হল 10টি, এবং তার ভাইবোনদের প্রত্যেকের খেলনা বাক্সেও 10টি করে খেলনা রয়েছে। তাই মোট, তাদের 4টি বাক্স �"
356,হ্যাজেল তার স্ত্রীর প্রতিটি তর্জনীর জন্য একটি সোনার আংটি কিনতে চায়। যদি একটি আংটির দাম ১২ টাকা। হ্যাজেলকে কত টাকা দিতে হবে?,২৪,"তর্জনীর সংখ্যা গণনা করা যাক। একজন মানুষের উভয় হাতের তর্জনীর সংখ্যা ২টি।

একটি আংটির দাম ১২ টাকা। সুতরাং, ২টি আংটির দাম হবে: 
2 * 12 = 24 টাকা

উত্তর: 24"
231,কল্টন এক ফুট লম্বা বার্গার কিনে তার ভাইয়ের সাথে অর্ধেক ভাগ করে নিল। প্রতিজন কত ইঞ্চি করে বার্গার পাবে?,৬,"চলুন ধাপে ধাপে সমস্যাটি সমাধান করি:

1. প্রথমে, আমাদের এক ফুট লম্বা বার্গারকে ইঞ্চিতে রূপান্তর করতে হবে। যেহেতু 1 ফুট = 12 ইঞ্চি, তাই আমাদের 12 ইঞ্চি লম্বা বার্গার আছে।

2. এখন, এটি Colton এবং তার ভাই উভয়ের মধ্যে ভাগ করা হবে। তাই, আমরা 12 ইঞ্চি দুইভাগ করব: 12 ÷ 2 = 6।

সুতরাং, প্রতিটি ব্যক্তি 6 ইঞ্চি বার্গার পাবে।

উত্তর: 6"
273,রহিমের তাস খেলার ৭টি সম্পূর্ণ ডেক রয়েছে। তার মোট কয়টি ফেস কার্ড আছে?,৮৪,"প্রথমে, আমাদের একটি সম্পূর্ণ ডেকে ফেস কার্ডের সংখ্যা নির্ধারণ করতে হবে। একটি সম্পূর্ণ ডেকে ৫২টি কার্ড থাকে এবং প্রতিটি স্যুটে ১৩টি কার্ড থাকে। ফেস কার্ডগুলি হল রাজা, রানী এবং জ্যাক। তাই, একটি সম্পূর্ণ ডেকে ৩টি ফেস কার্ড (কিং, কুইন, জ্যাক) x ৪টি স্যুট (হৃদয়, হীরা, ক্লাব, স্পেড) = ১২টি ফেস কার্ড রয়েছে।

যেহেতু রহিমের কাছে ৭টি সম্পূর্ণ ডেক আছে, আমরা তার মোট ফেস কার্ডের সংখ্যা খুঁজে পেতে প্রতিটি ডেকে ফেস কার্ডের সংখ্যাকে ড"
245,প্রতিদিন জোনাথন তার ফোনে ৮ ঘন্টা ব্যয় করে। এই সময়ের অর্ধেক যদি ব্যয় হয় সোশ্যাল মিডিয়ায়। এক সপ্তাহে তিনি কতটা সময় সোশ্যাল মিডিয়ায় ব্যয় করেন,২৮,"জোনাথন প্রতিদিন তার ফোনে ৮ ঘন্টা ব্যয় করে। তার ব্যবহার করা সময়ের অর্ধেক সোশ্যাল মিডিয়ায় ব্যয় করে। অর্থাৎ, সে প্রতিদিন ৮/২ = ৪ ঘন্টা সোশ্যাল মিডিয়ায় ব্যয় করে।

এক সপ্তাহে ৭ দিন থাকে। তাই, এক সপ্তাহে জোনাথন সোশ্যাল মিডিয়ায় মোট কত সময় ব্যয় করেন তা হল:

৪ ঘন্টা/দিন * ৭ দিন/সপ্তাহ = ২৮ ঘন্টা/সপ্তাহ

উত্তর: ২৮"
62,আবিরের মা বললো জিসানের জন্ম এপ্রিল মাসের পরের মাসে কিন্তু আবির জিসানের থেকে এক মাসের বড়। জুন মাসে জিসানের জন্মদিন হওয়ার সম্ভাবনা কত?,০,"আবিরের মা বললেন জিসানের জন্ম এপ্রিল মাসের পরের মাসে, তাই জিসানের জন্ম মে, জুন, জুলাই, আগস্ট, সেপ্টেম্বর, অক্টোবর, নভেম্বর বা ডিসেম্বর মাসে হতে পারে। তারপর, আবির জিসানের থেকে এক মাসের বড়। সুতরাং, যদি জিসানের জন্ম মে মাসে হয়, তাহলে আবিরের জন্ম এপ্রিল মাসে হয়েছে। যদি জিসানের জন্ম জুন মাসে হয়, তাহলে আবিরের জন্ম মে মাসে হয়েছে। যদি জিসানের জন্ম জুলাই মাসে হয়, তাহলে আবিরের জন্ম জুন মাসে হয়েছে। একইভাবে, জিসানের জন্ম আগস্ট, সেপ্টেম্বর, অক্টোবর,"
253,সেবাস্তিয়ান প্রতিদিন কাজ করে এবং সাপ্তাহিক ভিত্তিতে তার বেতন ১০৪৩ টাকা পায়। সেবাস্টিয়ান যদি এই সপ্তাহে ২ দিন কাজে না যান তবে তিনি কত টাকা বেতন পাবেন?,৭৪৫,"এই সমস্যার সমাধান করার জন্য, আমাদের প্রথমে সেবাস্টিয়ানের দৈনিক বেতন নির্ধারণ করতে হবে। যেহেতু তিনি সাপ্তাহিক ভিত্তিতে 1043 টাকা পান এবং এক সপ্তাহে 7 দিন থাকে, তাই আমরা তার দৈনিক বেতন নিম্নরূপ গণনা করি:

দৈনিক বেতন = সাপ্তাহিক বেতন / 7
দৈনিক বেতন = 1043 / 7
দৈনিক বেতন = 149

এখন, যেহেতু সেবাস্টিয়ান এই সপ্তাহে 2 দিন কাজে যাননি, তাই তিনি এই 2 দিনের জন্য বেতন পাবেন না। এই 2 দিনের জন্য তার বেতন না পাওয়া পরিমাণ হল:

কাজ না করার 2 দিনের বেতন = দৈনিক বেতন * 2
কাজ না করার "
272,"পূর্ব উপকূল থেকে পশ্চিম উপকূলে একটি ৩১ ঘন্টার ট্রেন রয়েছে। ট্রেনটি যদি পূর্ব উপকূল থেকে সোমবার খুব ভোরে যাত্রা শুরু করে, তাহলে কোন দিন গন্তব্যে পৌঁছাবে?",মঙ্গলবার ,"আসুন ধাপে ধাপে সমস্যাটি সমাধান করি:

1. ট্রেনটি সোমবার খুব ভোরে যাত্রা শুরু করে, তাই আমাদের সোমবার থেকে শুরু করে ৩১ ঘন্টা গণনা করতে হবে।

2. প্রথম ২৪ ঘন্টা হলো সোমবার, তাই ট্রেনটি সোমবার রাতে চলবে।

3. অবশিষ্ট ৭ ঘন্টা মঙ্গলবারে চলবে। যেহেতু ট্রেনটি সোমবার খুব ভোরে যাত্রা শুরু করেছে, তাই ৭ ঘন্টা মঙ্গলবার সকালের দিকে পড়বে।

চূড়ান্ত উপসংহার: ট্রেনটি মঙ্গলবার সকালে পশ্চিম উপকূলে পৌঁছাবে।

উত্তর: মঙ্গলবার"
334,করিম তার ১৪ জোড়া জুতা পরিবর্তন করতে চায়। যদি পরিবর্তনের খরচ হয় ৩৭ টাকা প্রতি জুতা। করিমকে কত টাকা দিতে হবে ?,১০৩৬,"করিমের ১৪ জোড়া জুতা আছে এবং তিনি সবগুলো পরিবর্তন করতে চান। যেহেতু এক জোড়া জুতায় ২টি জুতা থাকে, তাই করিমের মোট ১৪ x ২ = ২৮টি জুতা আছে।

প্রতিটি জুতা পরিবর্তনের খরচ ৩৭ টাকা, তাই মোট খরচ হবে ২৮টি জুতা x ৩৭ টাকা/জুতা = ১০৩৬ টাকা।

উত্তর: 1036"
292,একজন দোকানদারের তাস খেলার ১৫টি সম্পূর্ণ ডেক রয়েছে। তার মোট কয়টি রাজা আছে?,৬০,"একটি সম্পূর্ণ ডেকে ৪টি রাজা থাকে। তাই, ১৫টি সম্পূর্ণ ডেকে, দোকানদারের মোট রাজার সংখ্যা হল ১৫ * ৪ = ৬০টি রাজা।

উত্তর: 60"
151,রবার্ট জানুয়ারি মাসে জিআরই এন্ট্রান্স পরীক্ষার প্রস্তুতি শুরু করেন। ৪ তারিখে লিখিত পরীক্ষা পর্যন্ত রবার্ট প্রস্তুতি নেন। রবার্ট কোন মাসের জন্য প্রস্তুতি নেন?,মে,"রবার্ট জানুয়ারি মাসে জিআরই এন্ট্রান্স পরীক্ষার প্রস্তুতি শুরু করেন এবং ৪ তারিখে লিখিত পরীক্ষা পর্যন্ত রবার্ট প্রস্তুতি নেন। যেহেতু জানুয়ারি মাসের ৪ তারিখ হল জানুয়ারি মাসেই, তাই রবার্ট জানুয়ারি মাসের জন্য প্রস্তুতি নেন।

উত্তর: জানুয়ারি"
394,একটি নখ কাটা হলে নেইলকাটার একটি বিশেষ ধরনের শব্দ করে। ৭ জনের সব আঙ্গুলের জন্য এই শব্দটি কতবার হবে?,১৪০,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে একজন মানুষের আঙ্গুলের সংখ্যা নির্ধারণ করতে হবে। প্রতিটি মানুষের ১০টি আঙ্গুল রয়েছে (২টি হাত, প্রতিটি হাতে ৫টি আঙ্গুল)।

যদি ৭ জনের সব আঙ্গুল কাটা হয়, তাহলে আমাদের মোট আঙ্গুলের সংখ্যা গণনা করতে হবে। প্রতিটি ব্যক্তির ১০টি আঙ্গুল থাকায়, ৭ জনের মোট আঙ্গুলের সংখ্যা হবে:

৭ জন * ১০টি আঙ্গুল/ব্যক্তি = ৭০টি আঙ্গুল

যেহেতু প্রতিটি আঙ্গুল কাটার সময় নেইলকাটার একটি শব্দ ক"
398,একটি খামারে ৪৮টি পশুর পা এবং মোট ১৫টি প্রাণী রয়েছে। কিছু হাঁস আর কিছু ঘোড়া। ঘোড়ার সংখ্যা নির্ণয় কর।,৯,"ধরা যাক, হাঁসের সংখ্যা h এবং ঘোড়ার সংখ্যা g।

হাঁসের প্রতিটির ২টি পা আছে এবং ঘোড়ার প্রতিটির ৪টি পা আছে। সুতরাং, মোট পায়ের সংখ্যা হল 2h + 4g।

আমরা জানি মোট ৪৮টি পা আছে, তাই:

2h + 4g = 48

সমস্যাটিও বলে যে মোট ১৫টি প্রাণী আছে, যা হাঁস এবং ঘোড়ার যোগফল। তাই:

h + g = 15

এখন, আমাদের দুটি সমীকরণ এবং দুটি চলক আছে। আমরা প্রতিস্থাপন বা নির্মূল পদ্ধতি ব্যবহার করে এই সমীকরণগুলি সমাধান করতে পারি।

প্রথমে, আমরা দ্বিতীয় সমীকরণট"
281,সারার কাছে তাস খেলার ৯টি সম্পূর্ণ ডেক রয়েছে। তার মোট কয়টি হরতন আছে?,১১৭,"প্রতিটি তাসের ডেকে 52টি তাস থাকে। যেহেতু সারার কাছে 9টি সম্পূর্ণ ডেক আছে, তাই তার মোট তাসের সংখ্যা হল:

9টি ডেক * 52টি তাস/ডেক = 468টি তাস

একটি তাসের ডেকে 13টি হৃদয় থাকে, তাই সারার মোট হৃদয়ের সংখ্যা হল:

9টি ডেক * 13টি হৃদয়/ডেক = 117টি হৃদয়

উত্তর: 117"
189,এমেরি তার ১৭ জোড়া জুতা পরিবর্তন করতে চায়। যদি পরিবর্তনের খরচ হয় ২৯ টাকা প্রতি জুতা তবে তাকে কত টাকা দিতে হবে?,৯৮৬,"আসুন ধাপে ধাপে সমস্যাটি সমাধান করি:

1. এমেরির ১৭ জোড়া জুতা আছে।
2. প্রতিটি জোড়ায় ২টি জুতা থাকে, তাই এমেরির মোট ১৭ x ২ = ৩৪টি জুতা আছে।
3. পরিবর্তনের খরচ হল ২৯ টাকা প্রতি জুতা।
4. সুতরাং, সমস্ত ৩৪টি জুতা পরিবর্তন করার জন্য, এমেরিকে ৩৪ x ২৯ = ৯৮৬ টাকা দিতে হবে।

উত্তর: 986"
47,তাহসান দোকান থেকে ডজন প্রতি ১২০ টাকা দিয়ে সাড়ে তিন ডজন ডিম নিয়ে বাসায় গেল। বাসায় গিয়ে সে দেখল ৮ টা ডিম নষ্ট। তবে তাহসানের কত টাকা ক্ষতি হল?,৮০,"তাহসান ডজন প্রতি ১২০ টাকা দিয়ে সাড়ে তিন ডজন ডিম কিনেছে। সাড়ে তিন ডজন মানে ৩.৫ ডজন। তাই, তার মোট খরচ হবে ৩.৫ * ১২০ টাকা।

মোট খরচ = ৩.৫ * ১২০ = ৪২০ টাকা।

এখন, আমরা জানি যে তাহসান ৩.৫ ডজন ডিম কিনেছে। এক ডজন মানে ১২টি ডিম। তাই, ৩.৫ ডজন ডিম হল ৩.৫ *igon ১২ = ৪২টি ডিম।

তাহসানের ৮টি ডিম নষ্ট হয়েছে, তাই সে ৮/১২ = ২/৩ ডজন ডিম হারিয়েছে।

এক ডজন ডিমের দাম ১২০ টাকা, তাই ২/৩ ডজন ডিমের দাম হবে (২/৩) * ১২০ = ৮০ টাকা।

অতএব, তাহসানের ক্ষতি হ�"
143,ম্যাসন প্রতিদিন পাঁচ পয়সা সঞ্চয় করতে শুরু করেন। কত দিনে তিনি মোট ৩ টাকা সঞ্চয় করতেন?,৬০,"আসুন ধাপে ধাপে সমস্যার সমাধান করি।

প্রথমে, আমাদের বুঝতে হবে যে ম্যাসন প্রতিদিন ৩ টাকা (৩০ পয়সা) সংগ্রহ করতে চান। তিনি প্রতিদিন ৫ পয়সা সংগ্রহ করছেন।

তারপরে, আমরা ম্যাসনের প্রতিদিন ৫ পয়সা সংগ্রহ থেকে ৩০ পয়সা ভাগ করে দিনের সংখ্যা গণনা করতে পারি:

৩০ পয়সা ÷ ৫ পয়সা = ৬ দিন

এর মানে হল যে ম্যাসন মোট ৩ টাকা সংগ্রহ করতে ৬ দিন সময় লাগবে।

উত্তর: ৬"
382,"ওয়াইট মার্চ মাসে একটি স্কুলের প্রধান শিক্ষক হন। ওয়াইট একই বছর ডিসেম্বরে অবসর নেন। কোন সময়ের জন্য, ওয়াইট প্রধান শিক্ষকের কাজ সম্পাদন করেছিলেন?",৯,"যেহেতু ওয়াইট মার্চ মাসে প্রধান শিক্ষক হন এবং ডিসেম্বরে অবসর নেন, তাই আমাদের দেখতে হবে মার্চ থেকে ডিসেম্বর মাসের মধ্যে কয়টি পূর্ণ মাস আছে।

মার্চ, এপ্রিল, মে, জুন, জুলাই, আগস্ট, সেপ্টেম্বর, অক্টোবর, নভেম্বর এবং ডিসেম্বর - এই ১০টি মাস। 

তাই, ওয়াইট ১০ মাস প্রধান শিক্ষকের দায়িত্ব পালন করেছেন।

উত্তর: 10"
