Q No.,Question,Answer,option1,option2,Model Response
306,রেঞ্জার এবং রাস্টলার উভয়েই একই সাথে বাড়ির দিকে ঘোড়ায়(যেগুলি একই গতিতে ছুটছিল) চড়ে চলছিল। রাস্টলার ০২:০০ এ বাড়ি চলে যায় যেখানে রেঞ্জার ০১:০০ এ যায়। কে কম সময় ভ্রমণ করেছেন?,Option 1,রেঞ্জার,রাস্টলার,"রেঞ্জার ১টা নাগাদ বাড়ি পৌঁছায় এবং রাস্টলার ২টো নাগাদ বাড়ি পৌঁছায়। সুতরাং, রেঞ্জার রাস্টলারের থেকে আগে বাড়ি পৌঁছায়। তাই রেঞ্জার কম সময় ভ্রমণ করেছেন।

উত্তর: উত্তর ১"
188,একটি ময়লা ক্ষেত্রে ঘূর্ণায়মান একটি অ্যাগেট ৩৮ সেমি/সেকেন্ড গতিতে চলে এবং একটি খালি গুহায় ঘূর্ণায়মান ১২৫ সেমি/সেকেন্ড গতিতে চলে। কোথায় এগেট আরও বেশি দূরত্বে গড়িয়ে যাবে?,Option 2,ময়লা ক্ষেত্র,খালি গুহা,"এক্ষেত্রে, এগেটের অতিক্রান্ত দূরত্ব তার গতির উপর নির্ভর করে। যেহেতু খালি গুহায় এগেটের গতি বেশি (১২৫ সেমি/সেকেন্ড) ময়লা ক্ষেত্রের (৩৮ সেমি/সেকেন্ড) তুলনায়, তাই এগেট খালি গুহায় বেশি দূরত্ব অতিক্রম করবে।

উত্তর: উত্তর ২"
321,মেরির স্কিফ খোলা সমুদ্রে ৪ মাইলের তুলনায় উপসাগরে জ্বালানি শেষ হওয়ার আগে ১০ মাইল দূরত্ব অতিক্রম করতে সক্ষম। এর মানে এই যে _____ বেশী রুক্ষ?,Option 2,উপসাগর,খোলা সমুদ্র,"মেরির স্কিফ উপসাগরের তুলনায় খোলা সমুদ্রে কম দূরত্ব অতিক্রম করতে পারে জ্বালানি শেষ হওয়ার আগে। এর মানে খোলা সমুদ্র বেশি রুক্ষ।

উত্তর: উত্তর ২"
236,একজন সাঁতারু ১ মিনিটে একটি হ্রদ অতিক্রম করে এবং ৩ মিনিটে ভেজা কাদা অতিক্রম করে কারণ _____ বেশী মসৃণ?,Option 1,হ্রদ,ভিজা কাদা,"সাঁতারের সময় হ্রদ ১ মিনিটে অতিক্রম করা যায়, কিন্তু ভেজা কাদা অতিক্রম করতে ৩ মিনিট লাগে। এর কারণ হল হ্রদ ভেজা কাদার চেয়ে বেশি মসৃণ।

উত্তর: উত্তর ১"
340,জ্যাসপার তার ভাগ্নেকে নিয়ে যাচ্ছে পার্কে। তারপর তার ভাগ্নির পালা। তার ভাগ্নির বয়স পাঁচ বছরের বেশী এবং ওজন ৩২ কেজি যেখানে তার ভাগ্নের ওজন ৪০ পাউন্ড ১৩ আউন্স। কার মাধ্যাকর্ষণ টান বেশি?,Option 1,ভাগ্নির,ভাগ্নের,"এখানে দুজনের ওজনের তুলনা করে দেখা যাক কার মাধ্যাকর্ষণ টান বেশি।

প্রথম ভাগ্নের ওজন ৪০ পাউন্ড ১৩ আউন্স। এটিকে কেজিতে পরিবর্তন করতে হবে। ১ পাউন্ড = ০.৪৫৩৬ কেজি এবং ১ আউন্স = ০.০২৮৩ কেজি। সুতরাং, ৪০ পাউন্ড = ৪০ * ০.৪৫৩৬ = ১৮.১৪৪ কেজি এবং ১৩ আউন্স = ১৩ * ০.০২৮৩ = ০.৩৬৭৯ কেজি। সুতরাং, ভাগ্নের মোট ওজন ১৮.১৪৪ + ০.৩৬৭৯ = ১৮.৫১১ কেজি।

ভাগ্নির ওজন ৩২ কেজি। যেহেতু ভাগ্নির ওজন ভাগ্নের থেকে বেশি, তাই ভাগ্নির উপর মাধ্যাকর্ষণ টান বেশি হবে।

উত্তর: উত্তর ১"
305,"ডগ তার বাইসাইকেলে তার বাড়ি থেকে বন্ধুর বাড়িতে ভ্রমণ করে এবং সে এক ঘন্টায় ৭ মাইল অতিক্রম করে এবং যখন সে একই দূরত্ব পায়ে হেঁটে যায়, তখন সে এক ঘন্টায় ২ মাইল অতিক্রম করে। কীভাবে ডগ তাড়াতাড়ি তার বন্ধুর বাড়িতে যাবে?",Option 2,হেঁটে,সাইকেলে,"ডগ সাইকেলে এক ঘন্টায় ৭ মাইল যায়, যেখানে হেঁটে যায় মাত্র ২ মাইল। যেহেতু সাইকেলে বেশি দূরত্ব অতিক্রম করা যায়, তাই সাইকেলে তাড়াতাড়ি বন্ধুর বাড়ি পৌঁছানো যাবে।

উত্তর: উত্তর ২"
397,"ম্যামথটি ওয়াটারিং হোল দিয়ে ঘন্টায় ৩ কিমি বেগে চলেছিল, কিন্তু শক্ত ময়লার উপর ঘন্টায় ৯ কিমি বেগে চলেছিল কারণ শক্ত ময়লা ছিল?",Option 1,কম প্রতিরোধী,বেশী প্রতিরোধী,"ম্যামথ যখন শক্ত ময়লার উপর দিয়ে ঘণ্টায় ৯ কিমি বেগে চলছিল, তার মানে শক্ত ময়লা কম প্রতিরোধী ছিল। কারণ প্রতিরোধ বেশি হলে গতি কমে যেত।

উত্তর: উত্তর ১"
253,"কচ্ছপের ঝাঁক পুকুরে ১ সেকেন্ডে ২০ সেন্টিমিটার ভ্রমণ করে, যখন এটি সমুদ্রে ২ সেকেন্ডে ৮ মিটার ভ্রমণ করে কোনটি বেশী মসৃণ?",Option 2,পুকুর,সাগর,"কচ্ছপের ঝাঁকের মসৃণতা বোঝার জন্য পুকুর এবং সমুদ্রের গতিবেগ তুলনা করতে হবে।

পুকুরে গতিবেগ: ২০ সেন্টিমিটার/সেকেন্ড = ০.২ মিটার/সেকেন্ড
সমুদ্রে গতিবেগ: ৮ মিটার/২ সেকেন্ড = ৪ মিটার/সেকেন্ড

যেহেতু সমুদ্রে কচ্ছপের ঝাঁকের গতিবেগ বেশি, তাই সমুদ্রের পথ বেশি মসৃণ।

উত্তর: উত্তর ২"
335,"ইয়ান এবং অ্যাভেরি একই স্টেশন থেকে ট্রেন ধরছে। ইয়ানের ট্রেন লাল, এবং চল্লিশ মাইল দূরে একটি গন্তব্যে ৯ কিমি প্রতি ঘন্টা যাচ্ছে। অ্যাভেরি এর ট্রেন সবুজ এবং চল্লিশ মাইল দূরে একটি গন্তব্যে ২৩ কিমি প্রতি ঘন্টা যাচ্ছে। যে ট্রেনের গতি বেশি?",Option 2,লাল,সবুজ,"এখানে প্রশ্নানুসারে, ইয়ানের ট্রেনের গতি ৯ কিমি/ঘণ্টা এবং অ্যাভেরির ট্রেনের গতি ২৩ কিমি/ঘণ্টা। যেহেতু ২৩, ৯ থেকে বড়, তাই অ্যাভেরির ট্রেনের গতি বেশি।

উত্তর: উত্তর ২"
325,"টেরি তার সাইকেল নিয়ে যাত্রার জন্য, প্রথমে ঘাসের মাঠের মধ্য দিয়ে ৫৬০ সেমি/সেকেন্ড বেগে, তারপর পাকা রাস্তায় ১২ মি/সেকেন্ড বেগে। পাকা রাস্তা ছিল?",Option 2,কম প্রতিরোধী,কম প্রতিরোধী,"সমস্যাটি অসম্পূর্ণ। পাকা রাস্তা ঘাসের মাঠের চেয়ে কম প্রতিরোধী নাকি বেশি প্রতিরোধী, তা জানতে চাওয়া হয়েছে। যেহেতু পাকা রাস্তায় সাইকেল চালাতে কম বেগ লাগে ঘাসের চেয়ে, তাই পাকা রাস্তা কম প্রতিরোধী।

উত্তর: উত্তর ১"
351,জরিনা তার পেন্সিলটি বিভিন্ন পৃষ্ঠে ঘষে দেখলেন যে কতটা তাপ তৈরি হয়েছে। তিনি লক্ষ্য করেছেন যে মটর নুড়ির উপর পেন্সিলটি ঘষার সময় ৮১ জুল তাপ এবং ১৩৭ জুল তাপ উৎপন্ন হয় যখন এটিকে কার্পেটের উপর ঘষা হয়। পেন্সিলটি কোথায় ধীর গতিতে চলবে?,Option 1,কার্পেট,মটর নুড়ি,"এখানে, জরিনা পেন্সিল ঘষে তাপ উৎপন্ন হওয়ার বিষয়টি পরীক্ষা করছেন। আমরা জানি, যখন কোনো বস্তু অন্য কোনো বস্তুর উপর ঘষা হয়, তখন ঘর্ষণের ফলে তাপ উৎপন্ন হয়। যে পৃষ্ঠে বেশি তাপ উৎপন্ন হবে, সেই পৃষ্ঠে ঘর্ষণ বেশি ছিল এবং পেন্সিলের গতি ধীর হবে।

যেহেতু কার্পেটের উপর ঘষার সময় বেশি তাপ (১৩৭ জুল) উৎপন্ন হয়েছে, তাই কার্পেটে পেন্সিলের গতি ধীর হবে।

সুতরাং, সঠিক উত্তরটি হলো:
**উত্তর: উত্তর ১**"
248,মহসিন একটি লণ্ঠন থেকে ৪০ সেমি এবং একটি রাস্তার আলো থেকে ৮৯ সেমি দূরত্বে দাঁড়িয়ে আছে। কোন আলোর উৎস তার কাছে উজ্জ্বল মনে হয়?,Option 1,লণ্ঠন,রাস্তার আলো,"আলোর উজ্জ্বলতা দূরত্বের উপর নির্ভর করে। দূরত্ব যত কম, উজ্জ্বলতা তত বেশি। মহসিন লণ্ঠন থেকে ৪০ সেমি এবং রাস্তার আলো থেকে ৮৯ সেমি দূরে দাঁড়িয়ে আছে। যেহেতু লণ্ঠনের দূরত্ব কম, তাই লণ্ঠনকেই বেশি উজ্জ্বল মনে হবে।

উত্তর: উত্তর ১"
178,টিমের রিংটি মাঠে ৮.১ সেমি এবং মেঝেতে ৩.২ সেন্টিমিটার ঘূর্ণায়মান। কোনটি বেশী মসৃণ?,Option 2,মেঝে,মাঠ,"এখানে মসৃণতা পরিমাপ করার জন্য ঘূর্ণায়নের পরিমাণ দেখতে হবে। যে স্থানে রিং বেশি ঘুরবে, সেই স্থানটি বেশি মসৃণ হবে। যেহেতু রিংটি মাঠে (৮.১ সেমি) মেঝে (৩.২ সেমি) থেকে বেশি ঘোরে, তাই মাঠ বেশি মসৃণ।

উত্তর: উত্তর ২"
221,শেরি তার বলকে দুই লেনের নিচে নিয়ে যায়। বলটি লাল লেনে ৩২ মি/সে গতিতে এবং সবুজ লেনে ২৭ মি/সে গতিতে চলে। বলের গতি লাল লেনে কেনো বেশী?,Option 2,বেশী ঘর্ষণ,কম ঘর্ষণ।,"বলের গতি লাল লেনে বেশি হওয়ার কারণ হল সেখানে ঘর্ষণ কম। ঘর্ষণ কম থাকার কারণে বলটি দ্রুত গতিতে চলতে পারে।

উত্তর: উত্তর ২"
314,"যদি একটি নৌকার গতি ৭০০ সেমি/সেকেন্ড হয় এবং একটি সাবমেরিনের গতি ৪ সেমি/সেকেন্ড হয়, তাহলে কোন নৌযানটি একই যাত্রা করতে বেশি সময় নেবে?",Option 2,নৌকা,সাবমেরিন,"নৌকার গতি ৭০০ সেমি/সেকেন্ড এবং সাবমেরিনের গতি ৪ সেমি/সেকেন্ড। যেহেতু সাবমেরিনের গতি কম, তাই সাবমেরিনের একই দূরত্ব অতিক্রম করতে বেশি সময় লাগবে।

উত্তর: উত্তর ২"
297,"জন এবং রিতা দৌড়ে যাচ্ছে। রিতা ক্লান্ত হয়ে পড়ে এবং ৫৫ মিনিট জগিং করার পরে পার্কের বেঞ্চে বিরতি নেয়। জন পার্কে ১ ঘন্টার জন্য দৌড়াচ্ছে, কে বেশি দৌড়েছে?",Option 1,জন,রিতা,"জন ১ ঘন্টা ধরে দৌড়েছে, অর্থাৎ ৬০ মিনিট। রিতা ৫৫ মিনিট দৌড়েছে। যেহেতু ৬০, ৫৫ থেকে বড়, তাই জন বেশি সময় ধরে দৌড়েছে।

উত্তর: উত্তর ১"
186,"জেসন লক্ষ্য করেছেন যে তার এটিভি বরফের উপর ৫৮ কিমি প্রতি ঘন্টা এবং বালির উপর ৩৯ কিমি ঘন্টা গতিতে চলে। বালিতে ধীরে চলে কেননা, বালি _____?",Option 1,বেশী প্রতিরোধী,কম প্রতিরোধী,"এখানে সমস্যাটি হলো, বালিতে ATV-এর গতি কম হওয়ার কারণ কী। যেহেতু বালিতে গতি কম, তাই বালি অবশ্যই ATV-এর গতির বিরুদ্ধে বেশি বাধা দিচ্ছে।

উত্তর: উত্তর ১"
115,একটি ছোট ছেলে হলওয়ের নিচে তার দুটি রাবারের বল গড়িয়েছে। লাল বল ৭০ সেকেন্ড পরে থামল। নীলটি ২ মিনিট ৩৪ সেকেন্ড পরে থামল। কোনটি বেশি দূরে গেলো?,Option 2,লাল বল,নীল বল।,"এখানে সমস্যাটি হলো কোন বলটি বেশি দূরে গেল তা নির্ণয় করা। এর জন্য প্রথমে দুটি বলের সময়কাল একই এককে আনতে হবে।

লাল বলের সময়কাল ৭০ সেকেন্ড।

নীল বলের সময়কাল ২ মিনিট ৩৪ সেকেন্ড = (২ × ৬০) + ৩৪ = ১২০ + ৩৪ = ১৫৪ সেকেন্ড।

যেহেতু ১৫৪ > ৭০, তাই নীল বল বেশি সময় ধরে গতিশীল ছিল। সুতরাং, নীল বল বেশি দূরত্ব অতিক্রম করেছে।

উত্তর: উত্তর ২"
184,"একটি কাউবয় এবং একটি হিপ্পি উভয়ই সান ফ্রান্সিসকোতে হাঁটছিল, এবং তারা একই উচ্চতা হওয়ায় একই গতিতে হাঁটছিল। যাইহোক, কাউবয় ভোর ৪ টায় উঠে এবং ৬ টায় হাঁটা শুরু করেছিল যেখানে হিপ্পি সকাল ৮ টায় হাঁটতে শুরু করেছিল। এখন দুপুর, আর?",Option 2,কাউবয় কম দূরত্ব ভ্রমণ করেছে,হিপ্পি কম দূরত্ব ভ্রমণ করেছে,"কাউবয় এবং হিপ্পি উভয়েই একই গতিতে হাঁটছে। কাউবয় সকাল ৬টায় হাঁটা শুরু করে এবং দুপুর পর্যন্ত হাঁটে। হিপ্পি সকাল ৮টায় হাঁটা শুরু করে এবং দুপুর পর্যন্ত হাঁটে। যেহেতু কাউবয় আগে হাঁটা শুরু করেছে, তাই সে হিপ্পির থেকে বেশি সময় ধরে হেঁটেছে। যেহেতু তারা একই গতিতে হেঁটেছে, তাই কাউবয় বেশি দূরত্ব অতিক্রম করবে। সুতরাং, হিপ্পি কম দূরত্ব অতিক্রম করেছে।

উত্তর: উত্তর ২"
128,মার্ক লক্ষ্য করেছেন যে তিনি তার লন ডার্টকে গড়ে প্রায় ৮ মিটার দূরে নরম ময়লায় এবং ৫ মিটার দূরে বালিতে ফেলতে পারেন। এর মানে হল যে _____ বেশী মসৃণ?,Option 1,নরম ময়লা,বস্তাবন্দী বালি,"মার্ক লন ডার্টকে নরম মাটির থেকে বালিতে কম দূরত্বে ফেলতে পারেন। এর অর্থ বালির উপর ডার্ট নিক্ষেপ করা কঠিন। তাই, বালি বেশি মসৃণ।

উত্তর: উত্তর ২"
47,"একজন ট্রেন কন্ডাক্টর একটি ট্র্যাক থেকে মাটিতে চাকায় গতিপথ পরিবর্তন করে
 লক্ষ্য করেন যে তিনি ৫৮ কি.মি./ঘণ্টা গতিতে ভ্রমণ করছেন, যেখানে তিনি
 একই পরিমাণ শক্তি দিয়ে ৩৯ কি.মি./ঘণ্টা গতিতে ভ্রমণ করছেন। কোনটি বেশী মসৃণ ছিল।",Option 2,ট্র্যাক,চাকা,"ট্রেনের চাকায় চলার সময় এবং ট্র্যাকের উপর চলার সময়, একই পরিমাণ শক্তি ব্যবহার করার কথা বলা হয়েছে। এই ক্ষেত্রে, যে মাধ্যমে গতি বেশি, সেটি অপেক্ষাকৃত মসৃণ হবে। যেহেতু ট্রেনের কন্ডাক্টর ট্র্যাকের চেয়ে চাকার উপর বেশি গতিতে (৫৮ কিমি/ঘণ্টা > ৩৯ কিমি/ঘণ্টা) ভ্রমণ করছেন, তাই চাকা বেশি মসৃণ ছিল।

উত্তর: উত্তর ২"
328,একটি শহরের ফায়ার চিফ লক্ষ্য করেছেন যে তার ফায়ার ইঞ্জিন জনাকীর্ণ রাস্তায় ১২ মাইল এবং খোলা রাস্তায় ৭ মাইল প্রতি ঘন্টা গতিতে যেতে পারে। কোন রাস্তাটি বেশী মসৃণ?,Option 1,জনাকীর্ণ রাস্তা,খোলা রাস্তা,"ফায়ার ইঞ্জিনের গতি বেশি থাকলে রাস্তা বেশি মসৃণ হওয়ার কথা। যেহেতু খোলা রাস্তায় ফায়ার ইঞ্জিনের গতি বেশি (১২ মাইল জনাকীর্ণ রাস্তায় এবং ৭ মাইল খোলা রাস্তায়), তাই খোলা রাস্তা বেশি মসৃণ।

উত্তর: উত্তর ২"
153,"বব রাস্তার বাতি থেকে ২৯০ সেমি দূরে ছিল। তিনি একটু সরেছেন এবং এখন তিনি ১৫ মিটার দূরে, তিনি লক্ষ্য করেছেন যে বাতিটি _____ দেখাচ্ছে?",Option 2,উজ্জ্বল,অনুজ্জ্বল,"আলোর উৎস থেকে দূরত্ব বাড়লে আলো অনুজ্জ্বল দেখায়। বব প্রথমে ২৯০ সেমি = ২.৯ মিটার দূরে ছিলেন এবং পরে ১৫ মিটার দূরে সরে গেছেন। যেহেতু দূরত্ব বেড়েছে, তাই বাতিটি অনুজ্জ্বল দেখাবে।

উত্তর: উত্তর ২"
375,কেভিন নিউইয়র্ক থেকে শিকাগোতে ০৮ঃ০০ ঘন্টায় একটি প্লেন নিয়েছিলেন এবং ইস্টার ০৭ঃ০০ এ নিউইয়র্ক থেকে লস এঞ্জেলস যাওয়ার একটি বিমান নিয়েছিলেন। তারা উভয়ই একই ধরণের বিমান থেকে ভ্রমণ করছে তাই তাদের ভ্রমণের গতি একই। দুজনেই একই সাথে তাদের গন্তব্যে পৌঁছে গেল। কে বেশী সময় ভ্রমণ করেছেন?,Option 2,কেভিন,ইস্টার,"এখানে, কেভিন নিউইয়র্ক থেকে শিকাগোতে গিয়েছেন এবং ইস্টার নিউইয়র্ক থেকে লস এঞ্জেলস গিয়েছেন। দুজনের বিমানের গতি একই ছিল এবং তারা একই সময়ে গন্তব্যে পৌঁছেছেন। যেহেতু নিউইয়র্ক থেকে লস এঞ্জেলসের দূরত্ব নিউইয়র্ক থেকে শিকাগোর দূরত্বের চেয়ে বেশি, তাই ইস্টার অবশ্যই কেভিনের চেয়ে বেশি সময় ধরে ভ্রমণ করেছেন।

উত্তর: উত্তর ২"
155,"ডিলান একটি নুড়ি (যার ভর ০.২ কেজি ) এবং বাস্কেটবল (যার ভর ১ কেজি), জানালার বাইরে নিক্ষেপ করেন। _____ এর একটি শক্তিশালী মাধ্যাকর্ষণ টান ছিল কারণ এর ভর বেশি?",Option 2,নুড়ি,বাস্কেটবল,"এখানে প্রশ্নটি হলো, কোন বস্তুর উপর মাধ্যাকর্ষণ বল বেশি কাজ করবে। আমরা জানি, মাধ্যাকর্ষণ বল ভরের উপর নির্ভর করে। যে বস্তুর ভর বেশি, তার উপর মাধ্যাকর্ষণ বল বেশি কাজ করবে। এক্ষেত্রে, বাস্কেটবলের ভর (১ কেজি) নুড়ির ভরের (০.২ কেজি) চেয়ে বেশি।

সুতরাং, বাস্কেটবলের উপর বেশি মাধ্যাকর্ষণ টান ছিল।

উত্তর: উত্তর ২"
288,জেমস তার স্লেজ ৪.১ মিটার শুষ্ক তুষার উপর এবং ১.৪৯ মিটার ভেজা তুষার উপর রাইড করতে পারেন। এর মানে _____ বেশী রুক্ষ?,Option 1,ভেজা তুষার,শুকনো তুষার,"এখানে, জেমস শুষ্ক তুষারের উপর ৪.১ মিটার স্লেজ রাইড করতে পারে এবং ভেজা তুষারের উপর ১.৪৯ মিটার রাইড করতে পারে। যেহেতু ৪.১, ১.৪৯ এর চেয়ে বড়, তাই জেমস শুষ্ক তুষারের উপর বেশি দূরত্ব অতিক্রম করতে পারে। এর মানে শুষ্ক তুষার বেশি রুক্ষ।

উত্তর: উত্তর ২"
73,এলিয়ট লক্ষ্য করেন যে তিনি একটি হ্যান্ডকার্টকে সিমেন্টের উপর ১৯ মি/সেকেন্ড এবং কার্পেটে ২৩ মি/সেকেন্ড গতিতে ধাক্কা দিতে সক্ষম। হ্যান্ডকার্টটি কোথায় বেশী তাপ উৎপন্ন করবে?,Option 2,কার্পেটে,সিমেন্টে,"এখানে, হ্যান্ডকার্টকে কার্পেটে ধাক্কা দিতে বেশি বেগ প্রয়োজন হচ্ছে। এর অর্থ কার্পেটে ঘর্ষণ বেশি হচ্ছে। আমরা জানি, ঘর্ষণের ফলে তাপ উৎপন্ন হয়। যেহেতু কার্পেটে ঘর্ষণ বেশি, তাই কার্পেটে বেশি তাপ উৎপন্ন হবে।

উত্তর: উত্তর ১"
119,মহসিনের কয়েন তার সিরামিক প্লেটে ২ সেমি/মিনিট গতিতে এবং কাগজের প্লেটে ১ সেমি/মিনিট গতিতে ঘুরছে বলে মনে হচ্ছে। এর মানে তার কয়েন বেশী গরম হয়ে যায়?,Option 1,কাগজের প্লেট,সিরামিক প্লেট,"এখানে, সিরামিক প্লেটের তাপ পরিবাহিতা কাগজের প্লেটের চেয়ে বেশি। তাই, মহসিনের কয়েন সিরামিক প্লেটে বেশি দ্রুত ঘুরলে কয়েনটি বেশি গরম হবে।

উত্তর: উত্তর ২"
17,১২৩৪৫৬ সংখ্যাটি  ৯৮৭৬৫৪ সংখ্যাটি থেকে ?,Option 2,বড়,ছোট,"১২৩৪৫৬ সংখ্যাটি ৯৮৭৬৫৪ সংখ্যাটি থেকে ছোট।

উত্তর: উত্তর ২"
71,কেটের নৌকার প্রপেলারটি সমুদ্রে ১৩০০ ঘূর্ণন গতিতে এবং নদীতে প্রতি সেকেন্ডে ১৩০ ঘূর্ণন গতিতে চলেছিল। এর মানে কোথায় প্রপেলার কম গরম হয়?,Option 2,সাগর,নদী,"নৌকার প্রপেলারটি সমুদ্রে প্রতি সেকেন্ডে ১৩০০ ঘূর্ণন গতিতে এবং নদীতে প্রতি সেকেন্ডে ১৩০ ঘূর্ণন গতিতে চলে। যেহেতু সমুদ্রে প্রপেলারের ঘূর্ণন গতি বেশি, তাই সেখানে ঘর্ষণ এবং প্রতিরোধের কারণে বেশি তাপ উৎপন্ন হবে। এর বিপরীতে, নদীতে ঘূর্ণন গতি কম থাকায় তাপ তুলনামূলকভাবে কম উৎপন্ন হবে। সুতরাং, নদীতে প্রপেলারটি কম গরম হবে।

উত্তর: উত্তর ২"
16,৬৭৮০৯০ সংখ্যাটি ৯৮৭৬৫০ সংখ্যাটি থেকে ?,Option 2,বড়,ছোট,"৬৭৮০৯০ এবং ৯৮৭৬৫০ এর মধ্যে তুলনা করতে হবে। যেহেতু ৯৮৭৬৫০ সংখ্যাটিতে ৬৭৮০৯০ থেকে বেশি অঙ্ক আছে এবং প্রথম অঙ্কটি (৯) ৬৭৮০৯০-এর প্রথম অঙ্ক (৬) থেকে বড়, তাই ৯৮৭৬৫০ সংখ্যাটি ৬৭৮০৯০ থেকে বড়। সুতরাং, ৬৭৮০৯০ সংখ্যাটি ৯৮৭৬৫০ থেকে ছোট।

উত্তর: উত্তর ২"
112,জিম ৪৬ সেমি/সেকেন্ড গতিতে দৌড়াতে পারত এবং তার বোন জেন ২০ মি/সেকেন্ড বেগে দৌড়াতে পারত। একটি বিপজ্জনক ভাইরাসের বিস্তার বন্ধ করার জন্য তাদের পরবর্তী শহরে কিছু জরুরি ভ্যাকসিন সরবরাহ করতে হয়েছিল। স্বল্প সময়ে সেখানে পৌঁছানোর জন্য টিকা নিয়ে কাকে যাওয়া উচিত?,Option 2,জিম,জেন,"এখানে, জিমের গতিবেগ সেমি/সেকেন্ডে এবং জেনের গতিবেগ মিটার/সেকেন্ডে দেওয়া আছে। তুলনা করার জন্য, প্রথমে তাদের একই এককে আনতে হবে।

জিমের গতিবেগ = ৪৬ সেমি/সেকেন্ড = ০.৪৬ মিটার/সেকেন্ড

জেনের গতিবেগ ২০ মিটার/সেকেন্ড, যা জিমের থেকে অনেক বেশি। সুতরাং, জেনের টিকা নিয়ে যাওয়া উচিত।

উত্তর: উত্তর ২"
105,জিম ৪৬ মিটার/সেকেন্ড গতিতে দৌড়াতে পারত এবং তার বোন জেন ৫২ মি/সেকেন্ড বেগে দৌড়াতে পারত। একটি বিপজ্জনক ভাইরাসের বিস্তার বন্ধ করার জন্য তাদের পরবর্তী শহরে কিছু জরুরি ভ্যাকসিন সরবরাহ করতে হয়েছিল। স্বল্প সময়ে সেখানে পৌঁছানোর জন্য টিকা নিয়ে কাকে যাওয়া উচিত?,Option 2,জিম,জেন,"যেহেতু জেন এর গতি জিমের চেয়ে বেশি, তাই জেন স্বল্প সময়ে টিকা নিয়ে পৌঁছাতে পারবে।

উত্তর: উত্তর ২"
78,"গাড়ি চালিয়ে, মেরি জানতে পেরেছিলেন যে জঙ্গলের ঘর্ষণ সহগ ০.৮, যেখানে রাস্তার সহগ ০.৪ আছে। কথা তার গাড়ি উপর দ্রুত চালানো যায়?",Option 2,জঙ্গলে,রাস্তায়,"ঘর্ষণ সহগ যত বেশি, তত বেশি গ্রিপ পাওয়া যায় এবং গাড়ি চালানো সহজ হয়। যেহেতু জঙ্গলের ঘর্ষণ সহগ (০.৮) রাস্তার ঘর্ষণ সহগ (০.৪) থেকে বেশি, তাই জঙ্গলে গাড়ী চালানো সহজ হবে।

উত্তর: উত্তর ১"
231,একটি লাল ইঁদুর এবং একটি কালো ইঁদুর প্রত্যেকে হাইস্কুল থেকে হাসপাতালের দিকে দৌড়ায়। লাল ইঁদুর ৪ মিটার/সেকেন্ড বেগে দৌড়ায় এবং কালো ইঁদুর ২ মি/সেকেন্ড বেগে চলে। হাসপাতালে পৌছাতে কে বেশি সময় নিলো?,Option 2,লাল ইঁদুর,কালো ইঁদুর,"যেহেতু দুটি ইঁদুর একই দূরত্ব অতিক্রম করে, তাই যে ইঁদুরের গতি কম, সে বেশি সময় নেবে। এখানে কালো ইঁদুরের গতি কম।

উত্তর: উত্তর ২"
300,"একটি রেস কার এবং একটি পিকআপ উভয়ই একই গতিতে হাইওয়েতে চলেছিল। রেস কারের চালক ক্লান্ত হয়ে ৪৫ মিনিট পর পার্কিং করেন, যখন পিকআপের চালক ৩৫ মিনিট ধরে দৌড়েছিলেন। কোন যানটি শেষ পর্যন্ত বেশি দূরত্ব অতিক্রম করেছে?",Option 1,রেস গাড়ী,পিকআপ,"যেহেতু রেস কার এবং পিকআপ ট্রাক একই গতিতে চলছিল, তাই যে যানটি বেশি সময় ধরে চলেছে সেটিই বেশি দূরত্ব অতিক্রম করেছে। রেস কার ৪৫ মিনিট ধরে চলেছে, যেখানে পিকআপ ট্রাক ৩৫ মিনিট ধরে চলেছে। সুতরাং, রেস কার বেশি দূরত্ব অতিক্রম করেছে।

উত্তর: উত্তর ১"
83,লিন্ডা এবং মেলিন্ডা একটি হ্রদ জুড়ে কায়াক করার সিদ্ধান্ত নিয়েছে। লিন্ডা এটি ৪ মিলিসেকেন্ডে লেক জুড়ে তৈরি করেছিলেন এবং মেলিন্ডা ৯৮ মিলিসেকেন্ডে এটি করেছিলেন। তাদের মধ্যে কে অন্যের মতো দ্রুত যায় নি?,Option 2,লিন্ডা,মেলিন্ডা,"লিন্ডা ৪ মিলিসেকেন্ডে হ্রদটি পার হয়েছে, যেখানে মেলিন্ডার লেগেছে ৯৮ মিলিসেকেন্ড। যেহেতু লিন্ডার সময় কম লেগেছে, তাই লিন্ডা দ্রুত পার হয়েছে। সুতরাং, মেলিন্ডা দ্রুত যায়নি।

উত্তর: উত্তর ২"
