Q No.,Question,Answer,Model Response
159,৫০/৩ মিটার লম্বা ফিতের ৩/৮ অংশ কেটে নিয়ে তাকে সমান ৫টি ভাগে কাটলে একটি টুকরোর দৈর্ঘ্য কী পাব হিসাব করি।,৫/৪,"Here's the solution to the problem:

First, let's translate the problem into English:

""A ribbon is 50/3 meters long. 3/8 of it is cut off and then divided into 5 equal parts. Calculate the length of each piece.""

Now, let's solve the problem step by step:

1. **Calculate the length of the cut-off portion:** (3/8) * (50/3) meters = 150/24 meters = 25/4 meters.

2. **Divide the cut-off portion into 5 equal parts:** (25/4) / 5 meters = 25/20 meters = 5/4 meters = 1.25 meters.

**Answer: 1.25**"
166,আমার কাছে ১৫০ টাকা আছে। আমার টাকার ০.৩ অংশ দিয়ে খাতা কিনলাম এবং আমার টাকার ০.৪ অংশ দিয়ে গল্পের বই কিনলাম। এখন আমার কাছে কত টাকা পড়ে আছে হিসাব করি।,৪৫,"Here's the solution:

**Translation:**

I have 150 Taka. I bought notebooks with 0.3 portion of my money and storybooks with 0.4 portion of my money. Calculate how much money I have left now.

**Solution:**

Money spent on notebooks = 0.3 * 150 = 45 Taka
Money spent on storybooks = 0.4 * 150 = 60 Taka
Total money spent = 45 + 60 = 105 Taka
Money left = 150 - 105 = 45 Taka

**Answer: 45**"
363,এক মিটার লোহার দণ্ডের ওজন ২.৩ কেজি। দণ্ডটির দৈর্ঘ্য ১.৪ মিটার হলে এর ওজন কত কেজি?,৩.২২,"The problem translates to:

""One meter of an iron rod weighs 2.3 kg. If the length of the rod is 1.4 meters, what is its weight in kg?""

Solution:

The weight of 1 meter of the rod is 2.3 kg.  Therefore, the weight of 1.4 meters of the rod will be 1.4 times the weight of 1 meter of the rod.

Weight = 1.4 * 2.3 kg = 3.22 kg

Answer: 3.22"
524,দুইটি সংখ্যার যোগফল ৫৫ এবং বড় সংখ্যাটির ৫ গুণ ছোট সংখ্যাটির ৬ গুণের সমান। ছোট সংখ্যাটি বের কর।,২৫,"Here's the breakdown:

1. **Translation:**
The sum of two numbers is 55. 5 times the larger number is equal to 6 times the smaller number. Find the smaller number.

2. **Solution:**
Let the larger number be 'x' and the smaller number be 'y'.

We are given two equations:
   x + y = 55  ...(1)
   5x = 6y    ...(2)

From equation (1), we can express x in terms of y:
   x = 55 - y   ...(3)

Substitute the value of x from equation (3) into equation (2):
   5(55 - y) = 6y
   275 - 5y = 6y
   275 = 11y
   y = 275 / 11
   y = 25

Therefore, the smaller number is 25.

Answer: 25"
77,দশ লাখ টাকার জন্য মোট কয়টা দুইশত টাকার নোট প্রয়োজন?,৫০০০,"Here's the breakdown:

**Translation:**

English Translation: ""How many two hundred Taka notes are needed for a total of ten lakh Taka?"" (Note: ""lakh"" is a unit in the Indian numbering system equal to one hundred thousand)

**Solution:**

First, understand that ""ten lakh"" is equal to 10 * 100,000 = 1,000,000.

To find the number of 200 Taka notes needed, divide the total amount (1,000,000) by the value of each note (200):

1,000,000 / 200 = 5000

**Answer: 5000**"
447,"একজন দোকানদার ৫০ কেজির ১ বস্তা চাল ১৬০০ টাকায় কিনলেন। চালের দাম কমেক যাওয়ায় ১৫০০ টাকায় বিক্রয় করেন, তাঁর কত টাকা ক্ষতি হলো ?",১০০,"Here's the breakdown of the problem and solution:

**1. Translation:**

A shopkeeper bought a sack of rice weighing 50 kg for 1600 Taka. Due to a decrease in the price of rice, he sold it for 1500 Taka. What was his loss?

**2. Solution:**

*   Cost price of the rice (amount the shopkeeper bought it for): 1600 Taka
*   Selling price of the rice (amount the shopkeeper sold it for): 1500 Taka
*   Loss = Cost Price - Selling Price
*   Loss = 1600 - 1500 = 100 Taka

**Answer: 100**"
3,"একটি সিনেমা থিয়েটার প্রাপ্তবয়স্কদের জন্য ৭.৫০ টাকা এবং শিশুদের জন্য ৪.৫০ টাকা চার্জ করে। একটি সিনেমা দেখানোর রসিদ ছিল ৫৪০ টাকা। যদি ৮০  টি টিকিট বিক্রি হয়, তাহলে কতটি প্রাপ্তবয়স্ক টিকিট বিক্রি হয়েছে তা খুঁজে বের করুন।",৬০,"Here's the solution:

English Translation:
A movie theater charges $7.50 for adults and $4.50 for children. A movie showing receipt was $540. If 80 tickets were sold, find out how many adult tickets were sold.

Solution:

Let 'a' be the number of adult tickets sold and 'c' be the number of children's tickets sold. We can set up a system of two equations:

1.  a + c = 80  (Total number of tickets)
2.  7.50a + 4.50c = 540 (Total revenue)

From equation (1), we can express c in terms of a:
c = 80 - a

Substitute this expression for 'c' into equation (2):

7.  50a + 4.50(80 - a) = 540
8.  50a + 360 - 4.50a = 540
9.  00a = 540 - 360
10. 00a = 180
a = 180 / 3
a = 60

So, 60 adult tickets were sold.

Answer: 60"
378,"একটি বাক্সের ৩০টি কমলার মধ্যে আমরা ৩টির ওজন মেপে পেলাম যথাক্রমে ২৩৫ গ্রাম, ১২০ গ্রাম এবং ৩৬৫ গ্রাম । গড় ওজনের ভিত্তিতে ৩০টি কমলার মোট ওজন (কেজিতে) নির্ণয় কর।",৭.২০,"Here's the solution:

First, let's translate the problem into English:

""In a box of 30 oranges, we measured the weights of 3 oranges and found them to be 235 grams, 120 grams, and 365 grams respectively. Based on the average weight, determine the total weight (in kilograms) of the 30 oranges.""

Solution:

1.  Calculate the average weight of the 3 oranges:
    Average weight = (235 + 120 + 365) / 3 = 720 / 3 = 240 grams.

2.  Estimate the total weight of the 30 oranges based on the average weight:
    Total weight = 240 grams/orange * 30 oranges = 7200 grams.

3.  Convert the total weight from grams to kilograms:
    Total weight = 7200 grams / 1000 grams/kilogram = 7.2 kilograms.

Answer: 7.2"
272,দুটি ধণাত্মক সংখ্যার গুণফল ৯৮ এবং বড়ো সংখ্যাটি ছোটো সংখ্যাটির ২ গুণ। ছোট সংখ্যাটি কী?,৭,"Here's the solution to the problem:

**1. Translation to English:**

The product of two positive numbers is 98, and the larger number is 2 times the smaller number. What is the smaller number?

**2. Solution:**

Let the smaller number be 'x'.
Then, the larger number is '2x'.

According to the problem, the product of these two numbers is 98. So,
x * 2x = 98
2x² = 98
x² = 98/2
x² = 49
x = √49
x = 7 (Since we are looking for a positive number)

Therefore, the smaller number is 7.

**Answer: 7**"
293, ১৮৯৫ সাল থেকে ১৯১৫ সাল পর্যন্ত মোট কতগুলো লিপইয়ার ছিলো।,৪,"Here's the solution to the problem:

**1. Translation:**

The Bengali problem ""১৮৯৫ সাল থেকে ১৯১৫ সাল পর্যন্ত মোট কতগুলো লিপইয়ার ছিলো।"" translates to: ""How many leap years were there from the year 1895 to the year 1915 inclusive?""

**2. Solution:**

Leap years occur every 4 years. We need to determine the leap years within the given range. A year is a leap year if it is divisible by 4, unless it is a century year not divisible by 400 (which doesn't apply in this case).

The first leap year after 1895 is 1896. The last leap year before or equal to 1915 is 1912.

The leap years are: 1896, 1900, 1904, 1908, 1912.

There are 5 leap years.

**Answer: 5**"
450,একটি বাক্স আঙ্গুর ২৭৫০ টাকায় বিক্রয় করায় ৪৫০ টাকা ক্ষতি হলো। ঐ আঙ্গুর ৩৬০০ টাকায় বিক্রয় করলে কত টাকা লাভ বা ক্ষতি হতো ?,৪০০,"English Translation:
A box of grapes was sold for Tk 2750, resulting in a loss of Tk 450. If the same grapes were sold for Tk 3600, what would be the profit or loss?

Solution:
First, we need to find the cost price of the grapes. Since there was a loss of Tk 450 when sold for Tk 2750, the cost price is the selling price plus the loss.

Cost price = Selling price + Loss
Cost price = 2750 + 450 = 3200

Now, if the grapes were sold for Tk 3600, we can calculate the profit or loss.

If the selling price (3600) is greater than the cost price (3200), there will be a profit.
Profit = Selling price - Cost price
Profit = 3600 - 3200 = 400

Therefore, there would be a profit of Tk 400.

Answer: 400"
646,"একজন লোকের নিকট ৫০০০ টাকা আছে। তিনি উক্ত টাকা দুইজনের মধ্যে এমনভাবে ভাগ করে দিলেন, যেন, প্রথম জনের টাকা দ্বিতীয় জনের ৪ গুণ হয়। আবার, প্রথম জন থেকে ১৫০০ টাকা দ্বিতীয় জনকে দিলে উভয়ের টাকার পরিমাণ সমান হয়। দ্বিতীয় জনের টাকার পরিমাণ নির্ণয় কর।",১০০০,"Here's the solution to the problem:

**Translation:**

A man has 5000 Taka. He divides the money between two people in such a way that the first person's money is 4 times the second person's money. Also, if 1500 Taka is given from the first person to the second person, the amount of money both have becomes equal. Determine the amount of money the second person has.

**Solution:**

Let's denote the amount of money the first person initially has as 'x' and the amount of money the second person initially has as 'y'.

From the problem statement, we have the following two equations:

1.  x + y = 5000
2.  x = 4y

Substituting the value of x from equation (2) into equation (1):

4y + y = 5000
5y = 5000
y = 1000

So, initially, the second person has 1000 Taka.

Now, let's verify the second condition. If the first person gives 1500 Taka to the second person, both have the same amount.

Initially, the first person has x = 4y = 4 * 1000 = 4000 Taka.

After the transfer:

*   The first person has 4000 - 1500 = 2500 Taka
*   The second person has 1000 + 1500 = 2500 Taka

Since both amounts are equal after the transfer, the initial calculation is consistent.

**Answer: 1000**"
91,একটি পার্কে একটি বট গাছ ও একটি পাইন গাছ আছে। ১৫০ বছর পূর্বে গাছ দুইটির বয়সের যোগফল ছিল ২৯৬১ বছর। বর্তমানে পাইন পাছটির বয়স ১৪৩২ বছর। বর্তমানে বট গাছটির বয়স কত বছর হবে?,১৮২৯,"Here's the solution:

**Translation:**

In a park, there is a Banyan tree and a Pine tree. 150 years ago, the sum of their ages was 2961 years. Currently, the Pine tree is 1432 years old. What is the current age of the Banyan tree?

**Solution:**

1.  **Combined age 150 years ago:** The Banyan tree and Pine tree together were 2961 years old.
2.  **Current combined age:** The sum of their current ages is 2961 + 150 + 150 = 3261 years.We add 150 to the sum of their ages 150 years ago for each tree.
3.  **Banyan tree's current age:** Subtract the Pine tree's current age from the current combined age: 3261 - 1432 = 1829 years.

**Answer: 1829**"
498,প্রতি মিটার ১০০ টাকা দরে ১০০ মিটার লম্বা ও ৫০ মিটার চওড়া একটি আয়তাকার পার্কের চারিদিকে বেড়া দিতে কত খরচ লাগবে ?,৩০০০০,"Here's the solution:

**1. Translation:**

A rectangular park is 100 meters long and 50 meters wide. What will be the cost to fence around the park if the cost is 100 Taka per meter?

**2. Solution:**

First, we need to find the perimeter of the rectangular park. The formula for the perimeter of a rectangle is:

Perimeter = 2 * (length + width)

In this case, the length is 100 meters and the width is 50 meters. So,

Perimeter = 2 * (100 + 50) = 2 * 150 = 300 meters

The cost per meter is 100 Taka.  Therefore, the total cost to fence the park is:

Total cost = Perimeter * Cost per meter = 300 * 100 = 30000 Taka

**Answer: 30000**"
319,৫৬০৫ থেকে কোন ক্ষুদ্রতম সংখ্যা বিয়োগ করলে বিয়োগফল একটি পূর্ণ বর্গসংখ্যা হবে?,১২৯,"Here's the solution to the problem:

**Translation:**

What is the smallest number that should be subtracted from 5605 to make the result a perfect square?

**Solution:**

To find the smallest number to subtract from 5605 to get a perfect square, we need to find the largest perfect square less than 5605. We can do this by finding the square root of 5605 and rounding down to the nearest whole number.

The square root of 5605 is approximately 74.866. Rounding down, we get 74.

Now, we square 74 to find the largest perfect square less than 5605:  74 * 74 = 5476.

Finally, we subtract this perfect square from 5605 to find the number we need to subtract: 5605 - 5476 = 129.

Answer: 129"
31,১৮টি ডিমের দাম ৭২ টাকা। এরূপ ১৫টি ডিম ক্রয় করতে কত টাকার প্রয়োজন?,৬০,"Here's the solution to the problem:

**Translation:**

If the price of 18 eggs is 72 taka, how much money is required to buy 15 such eggs?

**Solution:**

First, we need to find the price of one egg.

Price of 1 egg = Total price / Number of eggs
Price of 1 egg = 72 Taka / 18 eggs = 4 Taka/egg

Now, we can find the total cost of 15 eggs.

Total cost of 15 eggs = Price per egg * Number of eggs
Total cost of 15 eggs = 4 Taka/egg * 15 eggs = 60 Taka

**Answer: 60**"
329,গীতা অপেক্ষা শিহাবের ২১০ টাকা বেশি আছে। শিমুল অপেক্ষা গীতার ৩৫০ টাকা কম আছে। শিমুলের কাছে ৪২০ টাকা আছে। শিহাবের কাছে কত টাকা আছে ?,২৮০,"Here's the breakdown:

*   **Bengali Problem:** গীতা অপেক্ষা শিহাবের ২১০ টাকা বেশি আছে। শিমুল অপেক্ষা গীতার ৩৫০ টাকা কম আছে। শিমুলের কাছে ৪২০ টাকা আছে। শিহাবের কাছে কত টাকা আছে ?

*   **English Translation:** Shihab has 210 Taka more than Gita. Gita has 350 Taka less than Shimul. Shimul has 420 Taka. How much money does Shihab have?

*   **Solution:**

1.  First, find out how much money Gita has. Since Gita has 350 Taka less than Shimul, and Shimul has 420 Taka, we have: Gita's money = Shimul's money - 350 Taka = 420 - 350 = 70 Taka.

2.  Now, we know Shihab has 210 Taka more than Gita.  So, Shihab's money = Gita's money + 210 Taka = 70 + 210 = 280 Taka.

**Answer: 280**"
177,আমাদের শ্রেণিতে মোট ছাত্রছাত্রীর ০.২৩ অংশ ছাত্রী আছে। আমাদের শ্রেণিতে মোট ছাত্রছাত্রীর শতকরা কত জন ছাত্রী পড়ে হিসাব করি।,২৩,"The Bengali problem translates to:

""In our class, 0.23 of the total number of students are girls. Calculate what percentage of the total number of students in our class are girls.""

To find the percentage, we multiply the decimal 0.23 by 100.

0.  23 * 100 = 23

Therefore, 23% of the students in the class are girls.

**Answer: 23**"
432,"কিছু টাকা লাবিব , সামি ও সিয়াম এর মধ্যে ৫ : ৪ : ২ অনুপাতে ভাগ করে দেওয়া হলো। সিয়াম ১৮০ টাকা পেলে সামি কত টাকা পাবে নির্ণয় কর।",৩৬০,"Here's the solution to the problem:

**Translation:**

Some money was divided among Labib, Sami, and Siam in the ratio 5:4:2. If Siam received 180 Taka, determine how much money Sami received.

**Solution:**

Let the amounts Labib, Sami, and Siam received be 5x, 4x, and 2x respectively.
Given that Siam received 180 Taka. Therefore, 2x = 180.
Dividing both sides by 2, we get x = 90.
The amount Sami received is 4x.
Substituting x = 90, we get 4 * 90 = 360.

Answer: 360"
45,"ভাজ্য ৮৯০৩, ভাজক ৮৭ এবং ভাগশেষ ২৯। ভাগফল কত?",১০২,"**Translation:**

Dividend is 8903, divisor is 87, and remainder is 29. What is the quotient?

**Solution:**

We know that Dividend = (Divisor * Quotient) + Remainder

Therefore, 8903 = (87 * Quotient) + 29

Subtract 29 from both sides:

8903 - 29 = 87 * Quotient

8874 = 87 * Quotient

Divide both sides by 87:

Quotient = 8874 / 87

Quotient = 102

**Answer: 102**"
265,কোন ক্ষুদ্রতম স্বাভাবিক সংখ্যা দিয়ে ৪৩২ কে গুণ করলে পূর্ণবর্গ সংখ্যা পাব।,৩,"Here's the solution:

First, let's translate the problem into English:

""What is the smallest natural number by which 432 must be multiplied to obtain a perfect square?""

Now, let's solve the problem by prime factorization:

We need to find the prime factorization of 432.

432 = 2 x 216
216 = 2 x 108
108 = 2 x 54
54 = 2 x 27
27 = 3 x 9
9 = 3 x 3

So, 432 = 2 x 2 x 2 x 2 x 3 x 3 x 3 = 2<sup>4</sup> x 3<sup>3</sup>

For a number to be a perfect square, all the exponents in its prime factorization must be even. In the prime factorization of 432, the exponent of 2 is 4 (which is even), and the exponent of 3 is 3 (which is odd). To make the exponent of 3 even, we need to multiply by 3.

Therefore, the smallest natural number by which 432 must be multiplied to obtain a perfect square is 3. Because, 432*3 = 1296 = 36<sup>2</sup> is a perfect square.

Answer: 3"
79,৫% মুনাফা হারে ১০ বছরে ১০০০০ টাকা থেকে কত টাকা লাভ পাওয়া যাবে?,৫০০০,"Here's the solution:

Translation:

English Translation: How much profit will be obtained from 10000 taka in 10 years at a 5% interest rate?

Solution:

Principal amount (P) = 10000 taka
Interest rate (R) = 5% per year
Time period (T) = 10 years

Simple Interest (SI) is calculated using the formula: SI = (P * R * T) / 100

SI = (10000 * 5 * 10) / 100
SI = 500000 / 100
SI = 5000 taka

Answer: 5000"
448,৭৫ টাকায় ১৫ টি বলপেন কিনে ৯০ টাকায় বিক্রয় করলে শতকরা কত ভাগ লাভ হবে ?,২০,"Here's the breakdown of the problem and its solution:

**Translation:**

If 15 ballpoint pens are bought for 75 Taka and sold for 90 Taka, what is the percentage of profit?

**Solution:**

* **Cost price of 15 ballpoint pens:** 75 Taka
* **Selling price of 15 ballpoint pens:** 90 Taka
* **Profit:** Selling Price - Cost Price = 90 - 75 = 15 Taka
* **Profit Percentage:** (Profit / Cost Price) * 100 = (15 / 75) * 100 = (1/5) * 100= 20%

**Answer: 20**"
102,"সব চেয়ে ছোট সংখ্যা খুঁজি যা ১৮, ২৪, ৪২ দিয়ে বিভাজ্য। ",৫০৪,"The Bengali problem translates to: ""Find the smallest number that is divisible by 18, 24, and 42.""

This is a least common multiple (LCM) problem. To find the LCM of 18, 24, and 42, we can use prime factorization.

1. **Prime factorization of each number:**
   * 18 = 2 * 3 * 3 = 2 * 3<sup>2</sup>
   * 24 = 2 * 2 * 2 * 3 = 2<sup>3</sup> * 3
   * 42 = 2 * 3 * 7

2. **Identify the highest power of each prime factor:**
   * 2<sup>3</sup> (from 24)
   * 3<sup>2</sup> (from 18)
   * 7 (from 42)

3. **Multiply these highest powers together:**
   * LCM (18, 24, 42) = 2<sup>3</sup> * 3<sup>2</sup> * 7 = 8 * 9 * 7 = 72 * 7 = 504

Answer: 504"
311,আমার পড়ার বই ও গল্পের বইয়ের অনুপাত ৪ঃ৩; পড়ার বই ২৮টি হলে মোট বইয়ের সংখ্যা কত হিসাব করি।,৪৯,"Here's the solution:

**Translation:**

The ratio of my textbooks to storybooks is 4:3. If there are 28 textbooks, calculate the total number of books.

**Solution:**

Let the number of textbooks be 4x and the number of storybooks be 3x.

We are given that the number of textbooks is 28.
Therefore, 4x = 28
x = 28/4
x = 7

The number of storybooks is 3x = 3 * 7 = 21

The total number of books is the sum of textbooks and storybooks = 28 + 21 = 49

**Answer: 49**"
441,"৯৬০০ টাকা সারা, মাইমুনা ও রাইসার মধ্যে ৪:৩:১ অনুপাতে ভাগ করে দিলে রাইসা কত টাকা পাবে ?",১২০০,"Here's the solution to the problem:

**Translation:**

9600 taka is divided among Sara, Maimuna, and Raisa in the ratio 4:3:1. How much taka will Raisa receive?

**Solution:**

The total ratio is 4 + 3 + 1 = 8.

Raisa's share of the ratio is 1.

Therefore, Raisa will receive (1/8) * 9600 taka.

(1/8) * 9600 = 1200

**Answer: 1200**"
451,একজন চা ব্যবসায়ী একবাক্স চা পাতা কেজি প্রতি ৮০ টাকা হিসাবে ক্রয় করেন। সব চা পাতা কেজি প্রতি ৭৫ টাকা দরে বিক্রয় করায় ৫০০ টাকা ক্ষতি হয়। তিনি কত কেজি চা পাতা ক্রয় করেছিলেন ?,১০০,"Here's the solution to the problem:

English Translation:
A tea merchant buys a box of tea leaves at a rate of 80 Tk per kg. By selling all the tea leaves at a rate of 75 Tk per kg, he incurs a loss of 500 Tk. How many kilograms of tea leaves did he buy?

Solution:
Let the quantity of tea leaves purchased be 'x' kg.

The cost price of x kg of tea leaves is 80x Tk.
The selling price of x kg of tea leaves is 75x Tk.

The loss incurred is the difference between the cost price and the selling price, which is given as 500 Tk.

Therefore, 80x - 75x = 500
=> 5x = 500
=> x = 500/5
=> x = 100

Answer: 100"
421,"২০ মিটার কাপড়কে তিন ভাইবোন অমিত, সুমিত ও চৈতির মধ্যে ৫ : ৩ : ২ অনুপাতে ভাগ করলে সুমিতের কাপড়ের পরিমাণ কত?",৬,"Here's the solution:

**Translation:**

A 20-meter cloth is divided among three siblings, Amit, Sumit, and Chaiti, in the ratio of 5:3:2. What is the length of cloth Sumit receives?

**Solution:**

The ratio of the cloth division among Amit, Sumit, and Chaiti is 5:3:2.
The total ratio is 5 + 3 + 2 = 10.
The total length of cloth is 20 meters.

Sumit's share of the ratio is 3.

To find Sumit's share of the cloth, we can use the following formula:

Sumit's share = (Sumit's ratio / Total ratio) * Total length of cloth
Sumit's share = (3 / 10) * 20 meters
Sumit's share = 0.3 * 20 meters
Sumit's share = 6 meters

**Answer: 6**"
559,বার্ষিক মুনাফা ৮% থেকে বেড়ে ১০% হওয়ায় তিশা মারমার আয় ৪ বছরে ১২৮ টাকা বেড়ে গেল। তাঁর মূলধন কত ছিল ?,১৬০০,"Here's the solution:

**1. Translation:**

If the annual interest rate increases from 8% to 10%, Tisha Marma's income increases by 128 Taka in 4 years. What was her principal amount?

**2. Solution:**

The interest rate increased by (10 - 8) = 2% per year.
In 4 years, the total increase in interest is 2% * 4 = 8% of the principal.
This 8% is equal to 128 Taka.

Let the principal be P.
So, 8% of P = 128
(8/100) * P = 128
P = (128 * 100) / 8
P = 1600

Therefore, her principal was 1600 Taka.

**Answer: 1600**"
164,মিঠু ৪টি খাতা কিনবে। ১টি খাতার দাম ১২.৭৫ টাকা হলে মিঠুকে কত টাকা জোগাড় করতে হবে হিসাব করি।,৫১,"Here's the solution:

**Translation:**

Mithu wants to buy 4 notebooks. If the price of 1 notebook is 12.75 taka, calculate how much money Mithu needs to collect.

**Solution:**

To find the total amount of money Mithu needs, we need to multiply the price of one notebook by the number of notebooks she wants to buy.

Total cost = Price per notebook * Number of notebooks
Total cost = 12.75 * 4
Total cost = 51.00

Therefore, Mithu needs to collect 51 taka.

**Answer: 51**"
495,একটি আয়তাকার ঘরের পরিসীমা একটি বর্গাকার পরীসীমার সমান। আয়তাকার ঘরের দৈর্ঘ্য প্রস্থের ৩ গুণ। প্রতি বর্গমিটারে ৭৫ টাকা দরে ঘরের মেঝে কার্পেট দিয়ে মুড়তে মোট ১১০২৫ টাকা ব্যয় হয়। ৪০ সে.মি. বর্গাকার টাইলস দ্বারা বর্গাকার ঘরের মেঝে ঢাকতে কয়টি টাইলস লাগবে ?,১৬০০,"Here's the breakdown and solution:

**1. Translation:**

""The perimeter of a rectangular room is equal to the perimeter of a square. The length of the rectangular room is 3 times its width. The total cost to carpet the floor of the room at a rate of 75 taka per square meter is 11025 taka. How many square tiles of side 40 cm are needed to cover the floor of the square room?""

**2. Solution:**

Let the width of the rectangular room be *w* meters.
Then, the length of the rectangular room is 3*w* meters.
The area of the rectangular room is *w* * 3*w* = 3*w*<sup>2</sup> square meters.

The cost to carpet the floor is 75 taka per square meter, and the total cost is 11025 taka.
Therefore, 3*w*<sup>2</sup> * 75 = 11025
3*w*<sup>2</sup> = 11025 / 75 = 147
*w*<sup>2</sup> = 147 / 3 = 49
*w* = √49 = 7 meters

So, the width of the rectangular room is 7 meters and the length is 3 * 7 = 21 meters.
The perimeter of the rectangular room is 2 * (7 + 21) = 2 * 28 = 56 meters.

Since the perimeter of the square is equal to the perimeter of the rectangular room, the perimeter of the square is 56 meters.
The side of the square is 56 / 4 = 14 meters.
The area of the square is 14 * 14 = 196 square meters.

The side of each square tile is 40 cm = 0.4 meters.
The area of each square tile is 0.4 * 0.4 = 0.16 square meters.

The number of tiles needed to cover the floor of the square room is 196 / 0.16 = 1225.

**Answer: 1225**"
66,"একটি পাত্রে ০.৬৩ লিটার তেল আছে। ঐ তেল ৭টি কাপে সমানভাবে ঢালা হলে, প্রত্যেক কাপে কত লিটার তেল থাকবে ?",০.০৯,"Here's the solution:

**Translation:**

A container has 0.63 liters of oil. If that oil is poured equally into 7 cups, how many liters of oil will be in each cup?

**Solution:**

To find out how much oil will be in each cup, we need to divide the total amount of oil by the number of cups.

Amount of oil per cup = Total oil / Number of cups
Amount of oil per cup = 0.63 liters / 7

0.  63 / 7 = 0.09

Therefore, each cup will contain 0.09 liters of oil.

**Answer: 0.09**"
347,"৩/৫ বর্গ মি দেয়াল রঙিন করতে ১/৩ ডেসি লি রং লাগে। ১ ডেসি লি রং দ্বারা কত বর্গ মি দেয়াল
রঙিন করা যাবে?",৯/৫,"Here's the solution:

English Translation:
3/5 square meters of wall require 1/3 deciliters of paint. How many square meters of wall can be painted with 1 deciliter of paint?

Solution:
If 1/3 deciliters of paint covers 3/5 square meters, then 1 deciliter of paint will cover:

(3/5) / (1/3) = (3/5) * (3/1) = 9/5 = 1.8 square meters.

Answer: 1.8"
50,৭/৫ মি ও ৪/৫ মি দৈর্ঘ্যের দুইটি ফিতা একত্রে কত মিটার?,১১/৫,"Here's the solution to the problem:

The problem in Bengali asks: ""7/5 meters and 4/5 meters length of two ribbons together how many meters?""

English translation: What is the total length when two ribbons of length 7/5 meters and 4/5 meters are combined?

To find the total length, we need to add the lengths of the two ribbons:

7/5 + 4/5 = (7+4)/5 = 11/5

Now, we have the answer as a fraction (11/5), but it may be easier to have a decimal form of the answer.

11/5 = 2 remainder 1, which is the same as 2 1/5. As a decimal, 11/5 would be 2.2

Answer: 2.2"
412,কোনো বাগানে ১৮০০ টি চারাগাছ বর্গাকারে লাগাতে গিয়ে ৩৬ টি গাছ বেশি হলো। প্রত্যেক সারিতে চারাগাছের সংখ্যা নির্ণয় কর।,৪২,"Here's the solution to the problem:

1.  **Translation:**
    A gardener wants to plant 1800 saplings in a square formation. However, after planting in a square, 36 saplings were left over. Determine the number of saplings in each row.

2.  **Solution:**
    Let the number of saplings in each row be *x*.  Since the saplings are arranged in a square, the total number of saplings used in the square formation is *x²*.

    We know that *x²* + 36 = 1800

    Therefore, *x²* = 1800 - 36 = 1764

    Taking the square root of both sides, *x* = √1764 = 42

Answer: 42"
219,"১০৭১ টি ধুতি, ৫৯৫ টি শাড়ি ও ৩৫৭ টি জামা মজুদ আছে। কিছু পরিবারের মধ্যে ওই জিনিসগুলি সমানভাগে ভাগ করে দেয়া হলো। প্রত্যেক পরিবার কতগুলি ধুতি পাবে।",৯,"Here's the breakdown:

**1. Translation:**

Bengali: ১০৭১ টি ধুতি, ৫৯৫ টি শাড়ি ও ৩৫৭ টি জামা মজুদ আছে। কিছু পরিবারের মধ্যে ওই জিনিসগুলি সমানভাগে ভাগ করে দেয়া হলো। প্রত্যেক পরিবার কতগুলি ধুতি পাবে।

English: There are 1071 dhotis, 595 sarees, and 357 shirts in stock. These items are divided equally among a number of families. How many dhotis will each family receive?

To find out how many dhotis each family receives, we first need to determine the number of families. This number must be a common factor (divisor) of 1071, 595, and 357. We are looking for the greatest common divisor (GCD) to maximize the number of families.

The prime factorization of the numbers is as follows:

1071 = 3 * 3 * 7 * 17 = 3² * 7 * 17
595 = 5 * 7 * 17
357 = 3 * 7 * 17

The greatest common divisor (GCD) of 1071, 595, and 357 is 7 * 17 = 119.

Therefore, there are 119 families. To find out how many dhotis each family gets, divide the number of dhotis by the number of families.

Number of dhotis per family = 1071 / 119 = 9

**Answer: 9**"
40,রাজু এবং রনির একত্রে ৬৯০টি লিচু আছে। রাজু অপেক্ষা রনির ৮৬টি লিচু কম আছে। রাজুর কতটি লিচু আছে?,৩৮৮,"Here's the solution to the problem:

Translation:
Raju and Rony have a total of 690 lychees. Rony has 86 fewer lychees than Raju. How many lychees does Raju have?

Solution:

Let's denote:
*   Raju's lychees as 'x'
*   Rony's lychees as 'y'

We have two equations based on the given information:
1.  x + y = 690
2.  y = x - 86

We need to find the value of 'x'.
Substitute the second equation into the first equation:
x + (x - 86) = 690
2x - 86 = 690
2x = 690 + 86
2x = 776
x = 776 / 2
x = 388

Answer: 388"
205,১১ কেজি চিনি ১২টি প্যাকেটে সমান ভাগে ভাগ করে প্রতিটি ভাগের মাপ দেখি।,০.৯১,"Here's the solution:

English Translation:

11 kg of sugar is divided equally into 12 packets. What is the weight of each packet?

Solution:

To find the weight of each packet, we need to divide the total weight of the sugar (11 kg) by the number of packets (12).

Weight of each packet = 11 kg / 12 packets = 11/12 kg.

Answer: 11/12"
