Q No.,Question,Answer,Model Response
538,একটি আয়তাকার জমির দৈর্ঘ্য প্রস্থের তিনগুণ এবং জমিটির পরিসীমা ৪০ মিটার। জমিটির প্রস্থ নির্ণয় কর।,৫,"ধরা যাক আয়তক্ষেত্র জমির প্রস্থ হল x মিটার।

যেহেতু আয়তক্ষেত্র জমির দৈর্ঘ্য প্রস্থের তিনগুণ, তাই দৈর্ঘ্য 3x মিটার।

একটি আয়তক্ষেত্রের পরিসীমা হল চারটি বাহুর সমষ্টি। তাই, আমরা নিম্নলিখিত সমীকরণ লিখতে পারি:

2(দৈর্ঘ্য + প্রস্থ) = পরিসীমা
2(3x + x) = 40

মত পদ একত্রিত করুন:

2(4x) = 40
8x = 40

উভয় পক্ষকে 8 দ্বারা ভাগ করুন:

x = 40/8
x = 5

সুতরাং, আয়তক্ষেত্র জমির প্রস্থ 5 মিটার।

উত্তর: 5"
281,৯৫৮৫ থেকে কোন ক্ষুদ্রতম সংখ্যা বিয়োগ করলে বিয়োগফল একটি পূর্ণবর্গ সংখ্যা হবে হিসাব করি।,১৭৬,"প্রথমে, আমাদের 9585-এর থেকে কম বৃহত্তম পূর্ণবর্গ সংখ্যা খুঁজে বের করতে হবে। এটি করার জন্য, আমরা 9585-এর বর্গমূল গণনা করতে পারি:

√9585 ≈ 97.77

যেহেতু বর্গমূল 97-এর থেকে বড়, তাই 9585-এর থেকে কম বৃহত্তম পূর্ণবর্গ সংখ্যা 97^2 = 9409।

এখন, আমরা এই পূর্ণবর্গ সংখ্যা থেকে 9585 বিয়োগ করে বিয়োগফল খুঁজে পেতে পারি:

9585 - 9409 = 176

সুতরাং, উত্তর হল 176।

উত্তর: 176"
166,আমার কাছে ১৫০ টাকা আছে। আমার টাকার ০.৩ অংশ দিয়ে খাতা কিনলাম এবং আমার টাকার ০.৪ অংশ দিয়ে গল্পের বই কিনলাম। এখন আমার কাছে কত টাকা পড়ে আছে হিসাব করি।,৪৫,"আমার কাছে প্রাথমিকভাবে ১৫০ টাকা আছে। খাতা কিনতে আমি আমার টাকার ০.৩ অংশ ব্যবহার করি, যা ১৫০ * ০.৩ = ৪৫ টাকা।

গল্পের বই কিনতে আমি আমার টাকার ০.৪ অংশ ব্যবহার করি, যা ১৫০ * ০.৪ = ৬০ টাকা।

সুতরাং, মোট খরচ হল ৪৫ + ৬০ = ১০৫ টাকা।

এখন, আমার কাছে কত টাকা পড়ে আছে তা জানতে, আমি প্রাথমিক পরিমাণ থেকে খরচ বিয়োগ করি: ১৫০ - ১০৫ = ৪৫ টাকা।

উত্তর: 45"
622,"৩ মিটার দৈর্ঘ্য, ২ মিটার প্রস্থ ও ১ মিটার উচ্চতা বিশিষ্ট একটি খালি চৌবাচ্চায় ৫০ সে.মি. বাহুবিশিষ্ট একটি নিরেট ধাতব ঘনক রাখা আছে। চৌবাচ্চাটি পানি দ্বারা পূর্ণ করার পর ঘনকটি তুলে আনা হলে, পানির গভীরতা কত হবে ?",৯৭.৯২,"প্রথমে আমাদের ঘনকটির আয়তন গণনা করতে হবে। ঘনকটির বাহুর দৈর্ঘ্য ৫০ সে.মি., তাই এর আয়তন হল:

৫০ সে.মি. * ৫০ সে.মি. * ৫০ সে.মি. = ১২৫,০০০ ঘন সে.মি.

এখন, চৌবাচ্চাটির আয়তন গণনা করা যাক। চৌবাচ্চাটির দৈর্ঘ্য ৩ মিটার, প্রস্থ ২ মিটার এবং উচ্চতা ১ মিটার, তাই এর আয়তন হল:

৩ মিটার * ২ মিটার * ১ মিটার = ৬ ঘন মিটার

এখন, আমাদের ঘনকটি তুলে আনার পর চৌবাচ্চাটিতে অবশিষ্ট পানির আয়তন গণনা করতে হবে। ঘনকটির আয়তন ১২৫,০০০ ঘন সে.মি., যা ০.১২৫ �"
155,৬/৭ এর ৩ গুণের সাথে কত যোগ করলে ২৬/৭ হবে?,৮/৭,"আসুন ধাপে ধাপে সমস্যাটি সমাধান করি।

আমরা জানি যে ৬/৭ এর ৩ গুণ হল (৬/৭) * ৩ = ১৮/৭।

এখন, আমাদের একটি সংখ্যা খুঁজে বের করতে হবে যা ১৮/৭ এর সাথে যোগ করলে ২৬/৭ হবে। এই সংখ্যাটিকে x বলি।

সুতরাং, আমরা সমীকরণ লিখতে পারি:

১৮/৭ + x = ২৬/৭

x এর জন্য সমাধান করতে, আমরা উভয় দিক থেকে ১৮/৭ বিয়োগ করতে পারি:

x = ২৬/৭ - ১৮/৭

ভগ্নাংশগুলি একই হর আছে, তাই আমরা লবগুলি বিয়োগ করতে পারি:

x = (২৬ - ১৮) / ৭
x = ৮/৭

সুতরাং, ৬/৭ এর ৩ গুণের �"
523,দুইটি সংখ্যার যোগফল ৫৫ এবং বড় সংখ্যাটির ৫ গুণ ছোট সংখ্যাটির ৬ গুণের সমান। বড় সংখ্যাটি বের কর।,৩০,"আসুন ছোট সংখ্যাটিকে x এবং বড় সংখ্যাটিকে y হিসেবে চিহ্নিত করি। 

দুটি সংখ্যার যোগফল 55, তাই আমরা নিম্নলিখিত সমীকরণ লিখতে পারি:
x + y = 55

বড় সংখ্যাটির 5 গুণ ছোট সংখ্যাটির 6 গুণের সমান, তাই আমরা নিম্নলিখিত সমীকরণ লিখতে পারি:
5y = 6x

এখন, আমরা y এর পরিপ্রেক্ষিতে x প্রকাশ করতে পারি:
x = (5/6)y

এখন, প্রথম সমীকরণে x এর জন্য এই অভিব্যক্তিটি প্রতিস্থাপন করুন:
(5/6)y + y = 55

মত পদ একত্রিত করুন:
(11/6)y = 55

এখন, y এর জন্য সমাধান করুন:
y = 55 * (6/11)
y = 30

সুতরাং, বড় সং"
630,"দুইটি সংখ্যার যোগফল ১০০ এবং বিয়োগফল ২০ হলে,  ছোট সংখ্যাটি নির্ণয় কর।",৪০,"ধরা যাক দুইটি সংখ্যা হল x এবং y, যেখানে x >Mocks y। 

যোগফল 100 হলে, আমরা x + y = 100 সমীকরণ লিখতে পারি।

বিয়োগফল 20 হলে, আমরা x - y = 20 সমীকরণ লিখতে পারি।

এখন, আমরা x এবং y এর মান বের করতে এই দুটি সমীকরণ সমাধান করতে পারি।

x + y = 100 ... (1)
x - y = 20 ... (2)

সমীকরণ (1) এবং (2) যোগ করলে আমরা পাই:
2x = 120
x = 60

এখন, x এর মান ব্যবহার করে, আমরা y এর মান বের করতে পারি:
60 + y = 100
y = 40

তাই, দুইটি সংখ্যা হল 60 এবং 40। ছোট সংখ্যাটি হল 40।

উত্তর: 40"
513,অহনা একটি পরীক্ষায় ইংরেজিতে ও গণিতে মোট ১৭৬ নম্বর পেয়েছে এবং ইংরেজি অপেক্ষা গণিতে ১০ নম্বর বেশি পেয়েছে। সে গণিতে কত নম্বর পেয়েছে।,৯৩,"ধরা যাক, অহনা ইংরেজিতে x নম্বর পেয়েছে। তারপর, গণিতে, সে x + 10 নম্বর পেয়েছে।

আমরা জানি যে, ইংরেজি ও গণিতের মোট নম্বর 176। সুতরাং, আমরা একটি সমীকরণ লিখতে পারি:

x + (x + 10) = 176

এই সমীকরণটি সরলীকরণ করে, আমরা পাই:

2x + 10 = 176

এখন, উভয় দিক থেকে 10 বিয়োগ করলে আমরা পাই:

2x = 166

উভয় পক্ষকে 2 দ্বারা ভাগ করলে আমরা পাই:

x = 83

সুতরাং, অহনা ইংরেজিতে 83 নম্বর পেয়েছে। এখন, আমরা গণিতের নম্বর খুঁজে পেতে পারি:

গণিতের নম্বর = x + 10 = 83 + 10 = 93

উত্তর: 93"
594,২১ মিটার দীর্ঘ এবং ১৫ মিটার প্রস্থ একটি বাগানের বাইরে চারদিকে ২ মিটার প্রশস্ত একটি পথ আছে। প্রতি বর্গমিটারে ২.৭৫ টাকা দরে পথটিতে ঘাস লাগাতে মোট কত খরচ হবে ?,৪৪০,"প্রথমে, আমাদের বাগানের বাইরের পথের ক্ষেত্রফল গণনা করতে হবে। বাগানের বাইরের পথের ক্ষেত্রফল খুঁজে বের করার জন্য, আমাদের প্রথমে বাগানের সাথে পথ সহ মোট এলাকা খুঁজে বের করতে হবে এবং তারপর বাগানের এলাকা বিয়োগ করতে হবে।

বাগানের দৈর্ঘ্য ২১ মিটার এবং প্রস্থ ১৫ মিটার। পথটি ২ মিটার প্রশস্ত, তাই পথ সহ মোট দৈর্ঘ্য এবং প্রস্থ হল:

দৈর্ঘ্য = ২১ + ২ + ২ = ২৫ মিটার
প্রস্থ = ১৫ + ২ + ২ = ১৯ মিটার

সুতরাং, পথ সহ মোট এলাকা = দৈর্ঘ্য * প্রস্থ = ২৫ * ১�"
282,৫৩২০ -এর সাথে কোন ক্ষুদ্রতম সংখ্যা যোগ করলে যোগফল পূর্ণবর্গ সংখ্যা হবে হিসাব করি।,৯,"এই সমস্যাটি সমাধান করার জন্য, আমাদের প্রথমে ৫৩২০-এর থেকে বড় ক্ষুদ্রতম নিখুঁত বর্গ খুঁজে বের করতে হবে। 

ধাপ 1: ৫৩২০-এর বর্গমূল গণনা করা।
√৫৩২০ ≈ ৭৩.০৪

ধাপ 2: যেহেতু ৭৩.০৪ একটি পূর্ণসংখ্যা নয়, তাই আমাদের ৭৩-এর চেয়ে বড় পরবর্তী পূর্ণসংখ্যার বর্গ খুঁজে বের করতে হবে।
৭৪² = ৫৪৮৯ (এটি ৫৩২০-এর থেকে বড় ক্ষুদ্রতম নিখুঁত বর্গ)

ধাপ 3: এখন আমরা ৫৩২০-এর সাথে যে ক্ষুদ্রতম সংখ্যাটি যোগ করতে হবে তা খুঁজে"
412,কোনো বাগানে ১৮০০ টি চারাগাছ বর্গাকারে লাগাতে গিয়ে ৩৬ টি গাছ বেশি হলো। প্রত্যেক সারিতে চারাগাছের সংখ্যা নির্ণয় কর।,৪২,"কোনো বাগানে ১৮০০ টি চারাগাছ বর্গাকারে লাগাতে গিয়ে ৩৬ টি গাছ বেশি হলো। প্রত্যেক সারিতে চারাগাছের সংখ্যা নির্ণয় করতে হবে।

ধরা যাক, বর্গাকারে লাগানো চারাগাছের সংখ্যা হল n × n।

আমরা জানি যে, মোট ১৮০০ টি চারাগাছ আছে এবং ৩৬ টি গাছ বেশি আছে। তাই, বর্গাকারে লাগানো চারাগাছের সংখ্যা হল n × n = 1800 - 36।

n × n = 1764

n = √1764

n = 42

তাই, প্রত্যেক সারিতে চারাগাছের সংখ্যা 42টি।

উত্তর: 42"
527,"গীতা, রিতা ও মিতার একত্রে ১৮০ টাকা আছে। রিতার চেয়ে গীতার ৬ টাকা কম ও মিতার ১২ টাকা বেশি আছে। মিতার কত টাকা আছে?",৭০,"ধরা যাক গীতার টাকার পরিমাণ হল x। তাহলে রিতার টাকার পরিমাণ হল x + 6 এবং মিতার টাকার পরিমাণ হল x - 12।

তিনজনের একত্রে টাকার পরিমাণ 180 টাকা, তাই আমরা একটি সমীকরণ লিখতে পারি:

x + (x + 6) + (x - 12) = 180

মত পদ একত্রিত করে, আমরা পাই:

3x - 6 = 180

উভয় পাশে 6 যোগ করলে আমরা পাই:

3x = 186

3 দিয়ে ভাগ করলে আমরা পাই:

x = 62

সুতরাং, গীতার 62 টাকা, রিতার 62 + 6 = 68 টাকা এবং মিতার 62 - 12 = 50 টাকা আছে।

উত্তর: 50"
509,"একটি আয়তাকার বাগানের দৈর্ঘ্য ও প্রস্থ যথাক্রমে ৬০ মিটার, ৪০ মিটার। এর ভিতরে চতুর্দিকে ২ মিটার চওড়া রাস্তা আছে। রাস্তাটির ক্ষেত্রফল নির্ণয় কর।",৩৮৪,"আয়তাকার বাগানের দৈর্ঘ্য ৬০ মিটার এবং প্রস্থ ৪০ মিটার। ভিতরের চতুর্দিকে ২ মিটার চওড়া রাস্তা আছে। রাস্তাটির ক্ষেত্রফল বের করতে, আমাদের প্রথমে মোট বাগানের ক্ষেত্রফল এবং রাস্তা ছাড়া অভ্যন্তরীণ বাগানের ক্ষেত্রফল গণনা করতে হবে।

মোট বাগানের ক্ষেত্রফল = দৈর্ঘ্য * প্রস্থ
= 60 * 40
= 2400 বর্গমিটার

রাস্তা ছাড়া অভ্যন্তরীণ বাগানের দৈর্ঘ্য = 60 - 2 * 2
= 60 - 4
= 56 মিটার

রাস্তা ছাড়া অভ্যন্তরীণ বাগানের প্রস্থ = 40 - 2 * 2
= 40 - 4
= 36 মিটার

রাস্তা ছাড়া অভ্যন্তরীণ বাগানে"
297,ভারতবর্ষ স্বাধীন হওয়ার পরে ২০১৪ সাল পর্যন্ত মোট কতগুলি সাল লিপইয়ার হয়েছে ?,১৭,"ভারতবর্ষ স্বাধীন হয়েছে ১৯৪৭ সালে। লিপ ইয়ার হলো একটি বছর যেটি ৪ দ্বারা বিভাজ্য। তাই, আমাদের ১৯�!৭ সাল থেকে ২০১৪ সাল পর্যন্ত কতগুলি বছর লিপ ইয়ার হয়েছে তা খুঁজে বের করতে হবে।

১৯৪৮ থেকে ২০১৪ সাল পর্যন্ত, মোট ৬৭ বছর কেটেছে।

এখন, আমরা ১৯৪৮ থেকে ২০১৪ সাল পর্যন্ত লিপ ইয়ারের সংখ্যা গণনা করি:

১৯৪৮, ১৯৫২, ১৯৫৬, ১৯৬০, ১৯৬৪, ১৯৬৮, ১৯৭২, ১৯৭৬, ১৯৮০, ১৯৮৪, ১৯৮৮, ১৯৯২, ১৯৯৬, ২০০০, ২০০৪,"
339,একটি পানির ট্যাংকে প্রতি মিনিটে ৫ লিটার পানি আসে এবং ২ লিটার পানি খরচ হয়। ১০ মিনিটে পানির ট্যাংকটিতে কত লিটার পানি থাকবে?,৩০,"পানির ট্যাংকে প্রতি মিনিটে ৫ লিটার পানি আসে এবং ২ লিটার পানি খরচ হয়। এর মানে হল প্রতি মিনিটে ট্যাংকে ৫ - ২ = ৩ লিটার পানি যোগ হয়।

১০ মিনিটে, ট্যাংকে যোগ হওয়া মোট পানির পরিমাণ হল ৩ লিটার/মিনিট * ১০ মিনিট = ৩০ লিটার।

অতএব, ১০ মিনিটে পানির ট্যাংকটিতে ৩০ লিটার পানি থাকবে।

উত্তর: 30"
455,"নাসির সাহেবের মাসিক মূলবেতন ২৭,৬৫০ টাকা। বার্ষিক মোট আয়ের প্রথম দুই লক্ষ পঞ্চাশ হাজার টাকার আয়কর ০ (শূণ্য) টাকা। পরবর্তী টাকার উপর আয়করের হার ১০ টাকা হলে, নাসির সাহেব কত টাকা আয়কর দেন ?",৮১৮০,"নাসির সাহেবের মাসিক মূলবেতন ২৭,৬৫০ টাকা। তাই, বার্ষিক মোট আয় হল:
বার্ষিক মোট আয় = ২৭,৬৫০ * ১২
                     = ৩,৩১,৮০০ টাকা

বার্ষিক মোট আয়ের প্রথম দুই লক্ষ পঞ্চাশ হাজার টাকার আয়কর শূণ্য। সুতরাং, শূণ্য আয়করের পরিমাণ হল:
শূণ্য আয়করের পরিমাণ = ২,৫০,০০০ টাকা

এখন, বাকি পরিমাণের আয়কর হিসাব করা যাক:
বাকি পরিমাণ = বার্ষিক মোট আয় - শূণ্য আয়করের পরিমাণ
                   = ৩,৩১,৮০০ - ২,৫০,০০০
                   = ৮১,৮০০ টাকা

পরবর্তী টাকার উপর আয়করের হার ১০"
449,একজন মাছবিক্রেতা প্রতি হালি ইলিশ মাছ ১৬০০ টাকায় কিনে প্রতিটি মাছ ৩৫০ টাকা করে বিক্রয় করলেন। তাঁর শতকরা কত ভাগ লাভ বা ক্ষতি হলো ?,১২.৫০,"প্রতি হালি ইলিশ মাছের ক্রয় মূল্য ১৬০০ টাকা৷ মাছবিক্রেতা প্রতিটি মাছ ৩৫০ টাকায় বিক্রি করেন। ধরা যাক তিনি মোট ১০টি মাছ কিনেছেন। 

সুতরাং, মাছবিক্রেতার মোট ক্রয় মূল্য হবে ১৬০০ * ১০ = ১৬,০০০ টাকা। 

এবং মোট বিক্রয় মূল্য হবে ৩৫০ * ১০ = ৩,৫০০ টাকা। 

এখন, আমরা লাভ বা ক্ষতি গণনা করতে পারি:

লাভ = বিক্রয় মূল্য - ক্রয় মূল্য
= ৩,৫০০ - ১৬,০০০
= -১২,৫০০ টাকা

যেহেতু লাভের পরিবর্তে ক্ষতি হয়েছে, তাই আমরা শতকরা ক্ষতি গণনা কর�"
314,২১০ টাকা ফাতেমা ও শাকিলের মধ্যে ৩:৪ অনুপাতে ভাগ করে দেওয়ার চেষ্টা করি। ফাতেমাকে কত টাকা দেব হিসাব করি।,৯০,"ধরা যাক ফাতেমার অংশ 3x এবং শাকিলের অংশ 4x।

যেহেতু মোট অর্গন্য হল 210 টাকা, তাই আমরা নিম্নলিখিত সমীকরণটি সেট আপ করতে পারি:

3x + 4x = 210

মত পদ একত্রিত করুন:

7x = 210

উভয় পক্ষকে 7 দ্বারা ভাগ করুন:

x = 210/7
x = 30

এখন যেহেতু আমরা এক্স এর মান জানি, আমরা ফাতেমার অংশ খুঁজে পেতে পারি:

ফাতেমার অংশ = 3x
= 3(30)
= 90 টাকা

সুতরাং, ফাতেমার অংশ হল 90 টাকা।

উত্তর: 90"
560,কোনো আসল ৩ বছরে মুনাফা-আসলে ১৫৭৮ টাকা এবং ৫ বছরে মুনাফা-আসলে ১৮৩০ টাকা হয়। আসল নির্ণয় কর।,১২০০,"ধরা যাক আসল P টাকা।

৩ বছরে মুনাফা-আসলে ১৫৭৮ টাকা হওয়ায়, আমরা নিম্নলিখিত সমীকরণ লিখতে পারি:

P * (3/100) * r = 1578 ... (সমীকরণ ১)

এইভাবে, ৫ বছরে মুনাফা-আসলে ১৮৩০ টাকা হওয়ায়, আমরা নিম্নলিখিত সমীকরণ লিখতে পারি:

P * (5/100) * r = 1830 ... (সমীকরণ ২)

এখন, দুটি সমীকরণ ব্যবহার করে আমরা সমাধান করতে পারি।

সমীকরণ ১ কে ৫ দ্বারা এবং সমীকরণ ২ কে ৩ দ্বারা গুণ করলে আমরা পাই:

5P * (3/100) * r = 5 * 1578
3P * (5/100) * r = 3 * 1830

এটি সহজ করে:

(15/100)Pr = 7890
(15/100)Pr = 5490

উভয় স�"
71,"৩৫.২৮ লিটার তেল ৯টি পরিবারের মধ্যে সমানভাবে ভাগ করে দিলে প্রত্যেক পরিবার কত লিটার
তেল পাবে ?",৩.৯২,"ধাপ 1: প্রথমে, আমাদের মোট তেলের পরিমাণ নির্ধারণ করতে হবে, যা ৩৫.২৮ লিটার।
ধাপ 2: তারপরে, আমাদের পরিবারের সংখ্যা নির্ধারণ করতে হবে, যা ৯টি।
ধাপ 3: এখন, আমরা প্রতিটি পরিবারের জন্য তেলের পরিমাণ গণনা করতে পারি মোট তেল পরিবারের সংখ্যা দিয়ে ভাগ করে। প্রতিটি_পরিবার = ৩৫.২৮ / ৯ = ৩.৯১১১১...

উত্তর: ৩.৯১"
89,সীতা অপেক্ষা রায়হানের ৩৯০ টাকা বেশি আছে। শিমুল অপেক্ষা সীতার ৪৭০ টাকা কম আছে। শিমুলের কাছে ৮৯০ টাকা আছে। রায়হানের কাছে কত টাকা আছে?,৮১০,"শিমুলের কাছে ৮৯০ টাকা আছে। সীতার কাছে শিমুলের থেকে ৪৭০ টাকা কম আছে। অর্থাৎ, সীতার কাছে ৮৯০ - ৪৭০ = ৪২০ টাকা আছে।

রায়হানের কাছে সীতার থেকে ৩৯০ টাকা বেশি আছে। অর্থাৎ, রায়হানের কাছে ৪২০ + ৩৯০ = ৮১০ টাকা আছে।

উত্তর: 810"
548,"একটি পণ্যদ্রব্য বিক্রয় করে পাইকারি বিক্রেতার ২০% এবং খুচরা বিক্রেতার ২০% লাভ হয়। যদি দ্রব্যটির খুচরা বিক্রয়মূল্য ৫৭৬ টাকা হয়,তবে পাইকারি বিক্রেতার ক্রয়মূল্য কত?",৪০০,"ধরা যাক পাইকারি বিক্রেতার ক্রয়মূল্য হল x টাকা।

পাইকারি বিক্রেতার ২০% লাভ হলে, পাইকারি বিক্রেতার বিক্রয়মূল্য হল x + ২০% এক্স = x + ০.২x = ১.২x

খুচরা বিক্রেতার ২০% লাভ হলে, খুচরা বিক্রেতার বিক্রয়মূল্য হল ১.২x + ২০% (১.২x) = ১.২x + ০.২৪x = ১.৪৪x

খুচরা বিক্রেতার বিক্রয়মূল্য ৫৭৬ টাকা হলে, আমাদের আছে:

১.৪৪x = ৫৭৬

x এর জন্য সমাধান করলে আমরা পাই:

x = ৫৭৬ / ১.৪৪
x = ৪০০

অতএব, পাইকারি বিক্রেতার ক্রয়মূল্য হল ৪০০ টাকা।

উত্তর:"
276,দুটি ধণাত্মক সংখ্যার গুণফল ১৪৭; বড় সংখ্যাটি ছোটো সংখ্যার ৩ গুণ। বড় সংখ্যাটি কী হিসাব করি।,২১,"ধরা যাক ছোট সংখ্যাটি x। তারপর, বড় সংখ্যাটি 3x, যেহেতু বড় সংখ্যাটি ছোট সংখ্যার 3 গুণ।

এই দুটি সংখ্যার গুণফল 147, তাই আমরা একটি সমীকরণ লিখতে পারি:

x * 3x = 147

এই সমীকরণটি সরলীকরণ করে, আমরা পাই:

3x^2 = 147

এরপর, আমরা উভয় পক্ষকে 3 দ্বারা ভাগ করি:

x^2 = 49

এখন, আমরা উভয় বাহুর বর্গমূল নিই:

x = √49
x = 7

যেহেতু x হল ছোট সংখ্যাটি, তাই বড় সংখ্যাটি হল 3x = 3 * 7 = 21।

উত্তর: 21"
394,পুজা ব্যাংক থেকে বার্ষিক ১২% মুনাফায় কিছু টাকা ঋণ নিয়ে এক বছর পর ১৬৮০ টাকা মুনাফা দিল । আসল কত ছিল?,১৪০০০,"পুজা ব্যাংক থেকে বার্ষিক ১২% মুনাফায় কিছু টাকা ঋণ নিয়ে এক বছর পর ১৬৮০ টাকা মুনাফা দিল। আমাদের এই ঋণের আসল পরিমাণ নির্ধারণ করতে হবে।

মুনাফার হার ১২% এবং এটি ১ বছরের জন্য, তাই আমরা নিম্নলিখিত সূত্রটি ব্যবহার করতে পারি:

মুনাফা = (আসল × হার × সময়) / 100

আমাদের দেওয়া হয়েছে যে মুনাফা ১৬৮০ টাকা, হার ১২%, এবং সময় ১ বছর। আমরা এই মানগুলি সূত্রে প্রতিস্থাপন করতে পারি:

1680 = (আসল × 12 × 1) / 100

এখন, আমরা আসল পরিমাণ বের করতে সূত্রটি পুনরা�"
524,দুইটি সংখ্যার যোগফল ৫৫ এবং বড় সংখ্যাটির ৫ গুণ ছোট সংখ্যাটির ৬ গুণের সমান। ছোট সংখ্যাটি বের কর।,২৫,"আসুন ছোট সংখ্যাটিকে x এবং বড় সংখ্যাটিকে y হিসেবে ধরে নিই। 

প্রথম শর্ত অনুসারে, দুইটি সংখ্যার যোগফল ৫৫:
x + y = 55

দ্বিতীয় শর্ত অনুসারে, বড় সংখ্যাটির ৫ গুণ ছোট সংখ্যাটির ৬ গুণের সমান:
5y = 6x

এখন, আমরা এই সমীকরণগুলিকে একসাথে সমাধান করতে পারি। 

প্রথমে, আমরা দ্বিতীয় সমীকরণটিকে y এর পরিপ্রেক্ষিতে প্রকাশ করতে পারি:
y = (6/5)x

এখন, আমরা এটিকে প্রথম সমীকরণে প্রতিস্থাপন করতে পারি:
x + (6/5)x = 55

মত পদের মতো একত্রিত করুন:
(11/5)x = 55

এ�"
572,মনোয়ারা বেগম তার পারিবারিক প্রয়োজনে ৬% হারে কিছু টাকা এবং ৪% হারে কিছু  টাকা ঋণ নিল। সে মোট ৫৬০০০ টাকা ঋণ নিল এবং শেষে ২৮৪০ টাকা মুনাফা শোধ করল। সম্পূর্ণ ঋণের উপর ৫% মুনাফা প্রযোজ্য হলে বার্ষিক মুনাফা কত ?,২৮০০,"মনোয়ারা বেগম মোট ৫৬০০০ টাকা ঋণ নিল। ধরা যাক, তিনি ৬% হারে x টাকা এবং ৪% হারে (৫৬০০০ - x) টাকা ঋণ নিলেন। 

সে ২৮৪০ টাকা মুনাফা প্রদান করেছে। আমরা জানি যে ৬% এবং ৪% হারে গৃহীত অর্থের উপর মুনাফা প্রদান করা হয়েছে। 

সুতরাং, ৬% হারে x টাকার উপর মুনাফা = (x * 6 * 1) / 100 
এবং ৪% হারে (৫৬০০০ - x) টাকার উপর মুনাফা = ((56000 - x) * 4 * 1) / 100 

মোট মুনাফা = (x * 6 * 1) / 100 + ((56000 - x) * 4 * 1) / 100 
মোট মুনাফা = 2840 

এখন, সমীকরণ সেট আপ করা যাক: 
(x * 6 * 1) / 100 + ((56000 - x) * 4 * 1) / 100 = 2840 
উভয় �"
143,দুটি সংখ্যার গুণফল ১৫০৫০৪৯০; একটি সংখ্যা ৫ হলে অপরটি কত দেখি।,৩০১০০৯৮,"ধরা যাক অপর সংখ্যাটি হল x।

আমাদের দেওয়া হয়েছে যে দুটি সংখ্যার গুণফল হল 15050490। অতএব, আমরা সমীকরণ লিখতে পারি:

5 * x = 15050490

এখন, x এর মান বের করতে আমরা উভয় পক্ষকে 5 দ্বারা ভাগ করতে পারি:

x = 15050490 / 5
x = 3010098

অতএব, অপর সংখ্যাটি হল 3010098।

উত্তর: 3010098"
359,"সাজ্জাদ সাহেবের ২৪,০০০ টাকা ছিল। তিনি এই টাকার ৫/১২ অংশ এতিমখানায়, ৩/৮ অংশ শিক্ষা প্রতিষ্ঠানে দান করলেন। তার কাছে কত টাকা বাকি আছে? ",৫০০০,"সাজ্জাদ সাহেবের প্রাথমিক টাকার পরিমাণ ছিল ২৪,০০০ টাকা।

তিনি এই টাকার ৫/১২ অংশ এতিমখানায় দান করলেন। 
৫/১২ অংশের পরিমাণ হল (৫/১২) * ২৪,০০০ = ১০,০০০ টাকা।

তিনি এই টাকার ৩/৮ অংশ শিক্ষা প্রতিষ্ঠানে দান করলেন।
৩/৮ অংশের পরিমাণ হল (৩/৮) * ২৪,০০০ = ৯,০০০ টাকা।

মোট দান করা টাকার পরিমাণ হল ১০,০০০ + ৯,০০০ = ১৯,০০০ টাকা।

সাজ্জাদ সাহেবের কাছে বাকি টাকার পরিমাণ হল ২৪,০০০ - ১৯,০০০ = ৫,০০০ টাকা।

উত্তর: 5000"
490,"১২০ মিটার দীর্ঘ একটি ট্রেন ৩৩০ মিটার দীর্ঘ একটি সেতু অতিক্রম করবে। ট্রেনটির গতিবেগ ঘন্টায় ৩০ কি.মি. হলে, সেতুটি অতিক্রম করতে ট্রেনটির কত সময় (সেকেন্ডে) লাগবে?",৫৪,"প্রথমত, আমাদের ট্রেনের গতিবেগকে কিলোমিটার প্রতি ঘন্টা থেকে মিটার প্রতি সেকেন্ডে রূপান্তর করতে হবে। 

1 কিলোমিটার = 1000 মিটার
1 ঘন্টা = 3600 সেকেন্ড

সুতরাং, 30 কিলোমিটার প্রতি ঘন্টা = 30 * (1000/3600) মিটার প্রতি সেকেন্ড
= 30 * (5/18) মিটার প্রতি সেকেন্ড
= 8.33 মিটার প্রতি সেকেন্ড

এরপর, ট্রেনটি সেতুটি অতিক্রম করতে যে দূরত্বটি অতিক্রম করবে, তা হল ট্রেনের দৈর্ঘ্য এবং সেতুর দৈর্ঘ্যের যোগফল:
মোট দূরত্ব = 120 মিটার (ট্রেনের দৈর্ঘ্য) + 330 মিটার (সেতুর দৈর্ঘ্য)
= 450 মিটার

এখ"
